::Queue started at 27-Feb-2013 11:29:16, with machine clock reading 2050.4198.::
::Experiment started at 27-Feb-2013 11:29:20, with machine clock reading 2054.17.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	4108.3221
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.015275 ::
cue	0.0153
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.54856 ::
trial	0.5486
::Onset of return expected: [N/A SELF PACED]  recorded: 2.949 ::
return	2.9490
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.1825 ::
trial	4.1825
::Onset of return expected: [N/A SELF PACED]  recorded: 5.7661 ::
return	5.7661
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.8329 ::
trial	6.8329
F11	8.0497
F11	8.1164
F11	8.4164
::Onset of return expected: [N/A SELF PACED]  recorded: 8.4664 ::
return	8.4664
F11	8.9666
::Onset of trial expected: [N/A SELF PACED]  recorded: 9.192 ::
trial	9.1920
::Onset of return expected: [N/A SELF PACED]  recorded: 12.1243 ::
return	12.1243
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.44 ::
trial	13.4400
::Onset of return expected: [N/A SELF PACED]  recorded: 15.8897 ::
return	15.8897
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.9721 ::
trial	16.9721
::Onset of return expected: [N/A SELF PACED]  recorded: 19.5546 ::
return	19.5546
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.7209 ::
trial	20.7209
::Onset of return expected: [N/A SELF PACED]  recorded: 23.6865 ::
return	23.6865
::Onset of trial expected: [N/A SELF PACED]  recorded: 24.8701 ::
trial	24.8701
::Onset of return expected: [N/A SELF PACED]  recorded: 26.9355 ::
return	26.9355
::Onset of trial expected: [N/A SELF PACED]  recorded: 27.6528 ::
trial	27.6528
::Onset of return expected: [N/A SELF PACED]  recorded: 29.8859 ::
return	29.8859
::Onset of trial expected: [N/A SELF PACED]  recorded: 31.2866 ::
trial	31.2866
::Onset of return expected: [N/A SELF PACED]  recorded: 32.9869 ::
return	32.9869
::Onset of trial expected: [N/A SELF PACED]  recorded: 33.7037 ::
trial	33.7037
::Onset of return expected: [N/A SELF PACED]  recorded: 35.6373 ::
return	35.6373
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.5375 ::
trial	36.5375
::Onset of return expected: [N/A SELF PACED]  recorded: 38.2877 ::
return	38.2877
