::Queue started at 13-Feb-2013 12:18:29, with machine clock reading 715256.7585.::
::Experiment started at 13-Feb-2013 12:18:30, with machine clock reading 715257.643.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	1430515.2542
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.023132 ::
cue	0.0231
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.77287 ::
trial	0.7729
::Onset of return expected: [N/A SELF PACED]  recorded: 5.7378 ::
return	5.7378
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.6547 ::
trial	6.6547
::Onset of return expected: [N/A SELF PACED]  recorded: 7.7882 ::
return	7.7882
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.6717 ::
trial	8.6717
::Onset of return expected: [N/A SELF PACED]  recorded: 9.6386 ::
return	9.6386
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.5053 ::
trial	10.5053
::Onset of return expected: [N/A SELF PACED]  recorded: 11.7888 ::
return	11.7888
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.5056 ::
trial	12.5056
::Onset of return expected: [N/A SELF PACED]  recorded: 13.6558 ::
return	13.6558
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.3726 ::
trial	14.3726
::Onset of return expected: [N/A SELF PACED]  recorded: 15.3728 ::
return	15.3728
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.0895 ::
trial	16.0895
::Onset of return expected: [N/A SELF PACED]  recorded: 17.5231 ::
return	17.5231
::Onset of trial expected: [N/A SELF PACED]  recorded: 18.2399 ::
trial	18.2399
::Onset of return expected: [N/A SELF PACED]  recorded: 19.4234 ::
return	19.4234
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.1498 ::
trial	20.1498
::Onset of return expected: [N/A SELF PACED]  recorded: 21.2569 ::
return	21.2569
::Onset of trial expected: [N/A SELF PACED]  recorded: 21.9737 ::
trial	21.9737
::Onset of return expected: [N/A SELF PACED]  recorded: 23.5153 ::
return	23.5153
::Onset of trial expected: [N/A SELF PACED]  recorded: 24.2317 ::
trial	24.2317
::Onset of return expected: [N/A SELF PACED]  recorded: 25.3645 ::
return	25.3645
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.0911 ::
trial	26.0911
::Onset of return expected: [N/A SELF PACED]  recorded: 26.8079 ::
return	26.8079
::Onset of trial expected: [N/A SELF PACED]  recorded: 27.5246 ::
trial	27.5246
::Onset of return expected: [N/A SELF PACED]  recorded: 28.3468 ::
return	28.3468
::Onset of trial expected: [N/A SELF PACED]  recorded: 29.0634 ::
trial	29.0634
::Onset of return expected: [N/A SELF PACED]  recorded: 29.7798 ::
return	29.7798
::Onset of trial expected: [N/A SELF PACED]  recorded: 30.4962 ::
trial	30.4962
::Onset of return expected: [N/A SELF PACED]  recorded: 31.8125 ::
return	31.8125
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.5289 ::
trial	32.5289
::Onset of return expected: [N/A SELF PACED]  recorded: 33.3953 ::
return	33.3953
::Onset of trial expected: [N/A SELF PACED]  recorded: 34.1116 ::
trial	34.1116
::Onset of return expected: [N/A SELF PACED]  recorded: 35.3446 ::
return	35.3446
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.0776 ::
trial	36.0776
::Onset of return expected: [N/A SELF PACED]  recorded: 37.044 ::
return	37.0440
::Onset of trial expected: [N/A SELF PACED]  recorded: 37.7605 ::
trial	37.7605
::Onset of return expected: [N/A SELF PACED]  recorded: 38.4769 ::
return	38.4769
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.21 ::
trial	39.2100
::Onset of return expected: [N/A SELF PACED]  recorded: 39.9265 ::
return	39.9265
::Onset of trial expected: [N/A SELF PACED]  recorded: 40.6432 ::
trial	40.6432
::Onset of return expected: [N/A SELF PACED]  recorded: 41.6768 ::
return	41.6768
::Onset of trial expected: [N/A SELF PACED]  recorded: 42.3935 ::
trial	42.3935
::Onset of return expected: [N/A SELF PACED]  recorded: 43.177 ::
return	43.1770
::Onset of trial expected: [N/A SELF PACED]  recorded: 43.8939 ::
trial	43.8939
::Onset of return expected: [N/A SELF PACED]  recorded: 44.644 ::
return	44.6440
::Onset of trial expected: [N/A SELF PACED]  recorded: 45.3607 ::
trial	45.3607
::Onset of return expected: [N/A SELF PACED]  recorded: 46.1942 ::
return	46.1942
::Onset of trial expected: [N/A SELF PACED]  recorded: 46.9109 ::
trial	46.9109
::Onset of return expected: [N/A SELF PACED]  recorded: 47.6276 ::
return	47.6276
::Onset of trial expected: [N/A SELF PACED]  recorded: 48.2736 ::
trial	48.2736
::Onset of return expected: [N/A SELF PACED]  recorded: 49.6612 ::
return	49.6612
::Onset of trial expected: [N/A SELF PACED]  recorded: 50.3781 ::
trial	50.3781
::Onset of return expected: [N/A SELF PACED]  recorded: 51.0949 ::
return	51.0949
::Onset of trial expected: [N/A SELF PACED]  recorded: 51.8116 ::
trial	51.8116
::Onset of return expected: [N/A SELF PACED]  recorded: 53.0785 ::
return	53.0785
::Onset of trial expected: [N/A SELF PACED]  recorded: 53.7953 ::
trial	53.7953
::Onset of return expected: [N/A SELF PACED]  recorded: 54.5214 ::
return	54.5214
::Onset of trial expected: [N/A SELF PACED]  recorded: 55.238 ::
trial	55.2380
::Onset of return expected: [N/A SELF PACED]  recorded: 56.029 ::
return	56.0290
::Onset of trial expected: [N/A SELF PACED]  recorded: 56.7456 ::
trial	56.7456
::Onset of return expected: [N/A SELF PACED]  recorded: 57.5039 ::
return	57.5039
::Onset of trial expected: [N/A SELF PACED]  recorded: 58.2202 ::
trial	58.2202
::Onset of return expected: [N/A SELF PACED]  recorded: 59.3199 ::
return	59.3199
::Onset of trial expected: [N/A SELF PACED]  recorded: 60.0363 ::
trial	60.0363
::Onset of return expected: [N/A SELF PACED]  recorded: 60.9859 ::
return	60.9859
::Onset of trial expected: [N/A SELF PACED]  recorded: 61.7023 ::
trial	61.7023
::Onset of return expected: [N/A SELF PACED]  recorded: 62.4301 ::
return	62.4301
::Onset of trial expected: [N/A SELF PACED]  recorded: 63.1467 ::
trial	63.1467
::Onset of return expected: [N/A SELF PACED]  recorded: 64.0849 ::
return	64.0849
::Onset of trial expected: [N/A SELF PACED]  recorded: 64.8012 ::
trial	64.8012
::Onset of return expected: [N/A SELF PACED]  recorded: 65.901 ::
return	65.9010
::Onset of trial expected: [N/A SELF PACED]  recorded: 66.6174 ::
trial	66.6174
::Onset of return expected: [N/A SELF PACED]  recorded: 67.3338 ::
return	67.3338
::Onset of trial expected: [N/A SELF PACED]  recorded: 68.0668 ::
trial	68.0668
::Onset of return expected: [N/A SELF PACED]  recorded: 69.1165 ::
return	69.1165
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.833 ::
trial	69.8330
::Onset of return expected: [N/A SELF PACED]  recorded: 70.5661 ::
return	70.5661
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.2824 ::
trial	71.2824
::Onset of return expected: [N/A SELF PACED]  recorded: 72.6653 ::
return	72.6653
::Onset of trial expected: [N/A SELF PACED]  recorded: 73.3818 ::
trial	73.3818
::Onset of return expected: [N/A SELF PACED]  recorded: 74.0983 ::
return	74.0983
::Onset of trial expected: [N/A SELF PACED]  recorded: 74.8151 ::
trial	74.8151
::Onset of return expected: [N/A SELF PACED]  recorded: 75.6487 ::
return	75.6487
::Onset of trial expected: [N/A SELF PACED]  recorded: 76.2821 ::
trial	76.2821
::Onset of return expected: [N/A SELF PACED]  recorded: 76.9989 ::
return	76.9989
::Onset of trial expected: [N/A SELF PACED]  recorded: 77.7156 ::
trial	77.7156
::Onset of return expected: [N/A SELF PACED]  recorded: 78.4491 ::
return	78.4491
::Onset of trial expected: [N/A SELF PACED]  recorded: 79.1658 ::
trial	79.1658
::Onset of return expected: [N/A SELF PACED]  recorded: 80.066 ::
return	80.0660
::Onset of trial expected: [N/A SELF PACED]  recorded: 80.6993 ::
trial	80.6993
::Onset of return expected: [N/A SELF PACED]  recorded: 81.4161 ::
return	81.4161
::Onset of trial expected: [N/A SELF PACED]  recorded: 82.1496 ::
trial	82.1496
::Onset of return expected: [N/A SELF PACED]  recorded: 83.1997 ::
return	83.1997
::Onset of trial expected: [N/A SELF PACED]  recorded: 83.9165 ::
trial	83.9165
::Onset of return expected: [N/A SELF PACED]  recorded: 84.6446 ::
return	84.6446
::Onset of rest expected: [N/A SELF PACED]  recorded: 85.3834 ::
rest	85.3834
::Onset of cue expected: [N/A SELF PACED]  recorded: 97.402 ::
cue	97.4020
::Onset of trial expected: [N/A SELF PACED]  recorded: 97.9187 ::
trial	97.9187
::Onset of return expected: [N/A SELF PACED]  recorded: 98.9064 ::
return	98.9064
::Onset of trial expected: [N/A SELF PACED]  recorded: 99.623 ::
trial	99.6230
::Onset of return expected: [N/A SELF PACED]  recorded: 100.5227 ::
return	100.5227
::Onset of trial expected: [N/A SELF PACED]  recorded: 101.2391 ::
trial	101.2391
::Onset of return expected: [N/A SELF PACED]  recorded: 102.0387 ::
return	102.0387
::Onset of trial expected: [N/A SELF PACED]  recorded: 102.7552 ::
trial	102.7552
::Onset of return expected: [N/A SELF PACED]  recorded: 103.5216 ::
return	103.5216
::Onset of trial expected: [N/A SELF PACED]  recorded: 104.238 ::
trial	104.2380
::Onset of return expected: [N/A SELF PACED]  recorded: 104.9545 ::
return	104.9545
::Onset of trial expected: [N/A SELF PACED]  recorded: 105.6708 ::
trial	105.6708
::Onset of return expected: [N/A SELF PACED]  recorded: 106.4873 ::
return	106.4873
::Onset of trial expected: [N/A SELF PACED]  recorded: 107.2037 ::
trial	107.2037
::Onset of return expected: [N/A SELF PACED]  recorded: 108.0536 ::
return	108.0536
::Onset of trial expected: [N/A SELF PACED]  recorded: 108.7703 ::
trial	108.7703
::Onset of return expected: [N/A SELF PACED]  recorded: 109.7205 ::
return	109.7205
::Onset of trial expected: [N/A SELF PACED]  recorded: 110.4373 ::
trial	110.4373
::Onset of return expected: [N/A SELF PACED]  recorded: 111.154 ::
return	111.1540
::Onset of trial expected: [N/A SELF PACED]  recorded: 111.8708 ::
trial	111.8708
::Onset of return expected: [N/A SELF PACED]  recorded: 112.6543 ::
return	112.6543
::Onset of trial expected: [N/A SELF PACED]  recorded: 113.3712 ::
trial	113.3712
::Onset of return expected: [N/A SELF PACED]  recorded: 114.2045 ::
return	114.2045
::Onset of trial expected: [N/A SELF PACED]  recorded: 114.9212 ::
trial	114.9212
::Onset of return expected: [N/A SELF PACED]  recorded: 115.6381 ::
return	115.6381
::Onset of trial expected: [N/A SELF PACED]  recorded: 116.3716 ::
trial	116.3716
::Onset of return expected: [N/A SELF PACED]  recorded: 117.1549 ::
return	117.1549
::Onset of trial expected: [N/A SELF PACED]  recorded: 117.8718 ::
trial	117.8718
::Onset of return expected: [N/A SELF PACED]  recorded: 118.5886 ::
return	118.5886
::Onset of trial expected: [N/A SELF PACED]  recorded: 119.3163 ::
trial	119.3163
::Onset of return expected: [N/A SELF PACED]  recorded: 120.5888 ::
return	120.5888
::Onset of trial expected: [N/A SELF PACED]  recorded: 121.3056 ::
trial	121.3056
::Onset of return expected: [N/A SELF PACED]  recorded: 122.0224 ::
return	122.0224
::Onset of trial expected: [N/A SELF PACED]  recorded: 122.7392 ::
trial	122.7392
::Onset of return expected: [N/A SELF PACED]  recorded: 123.5226 ::
return	123.5226
::Onset of trial expected: [N/A SELF PACED]  recorded: 124.1647 ::
trial	124.1647
::Onset of return expected: [N/A SELF PACED]  recorded: 124.9561 ::
return	124.9561
