Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.7585	3	-0.0275	0.858713	9.147727e+01	7.222983e+03	9.147727e+01	100.0000	1	1
1	0	1.6753	3	0.7359	0.000000	2.999554e+00	7.442383e+02	6.098952e+00	52.3555	1	0
2	1	2.5761	4	1.5513	-0.309986	1.758144e+01	3.135787e+03	3.034360e+01	97.7963	0	1
2	0	4.2757	4	0.4848	0.000000	6.565444e+00	1.455802e+03	1.313459e+01	49.3245	1	0
3	1	4.9089	1	0.9185	-0.087081	5.445387e+00	5.216681e+02	9.596852e+00	82.5133	1	1
3	0	5.9766	1	0.6174	0.000000	2.379647e+00	4.769535e+02	4.321493e+00	54.6636	1	0
4	1	6.7428	2	0.8521	0.000000	9.813446e-01	9.611800e+01	3.307241e+00	0.0000	1	1
4	0	7.7602	2	0.4518	0.000000	2.232899e-14	5.595356e-12	3.016242e-14	51.9797	1	0
5	1	8.4761	3	0.6683	-0.070197	2.280520e+00	2.268785e+02	6.851968e+00	100.0000	1	1
5	0	9.2928	3	0.5859	0.000000	8.007148e+00	1.978774e+03	8.883297e+00	52.4818	1	0
6	1	10.0436	1	0.8680	0.000000	3.052937e-15	2.904771e-13	1.017613e+00	0.0000	1	1
6	0	11.0767	1	0.4520	0.000000	1.163171e-01	2.358437e+01	1.525522e+00	85.4583	1	0
7	1	11.7943	4	0.8679	0.000000	2.549644e+01	2.451849e+03	3.634927e+01	62.4704	1	1
7	0	12.8100	4	0.3521	0.000000	1.958991e-14	3.932167e-12	2.585898e-14	52.5982	1	0
8	1	13.5276	2	0.4013	0.000000	1.312144e-14	1.298535e-12	2.633030e-14	100.0000	1	1
8	0	14.2445	2	0.3343	0.000000	2.364627e-14	5.913420e-12	3.016242e-14	52.0855	1	0
9	1	14.9615	3	0.5835	-0.057830	5.308432e+00	5.123252e+02	6.089592e+00	86.7584	1	1
9	0	15.6942	3	0.3680	0.000000	3.894156e+00	9.802491e+02	1.404885e+01	91.3940	1	0
10	1	16.4116	4	0.6178	-0.228994	1.075408e+01	1.063116e+03	2.722114e+01	0.0000	0	1
10	0	17.1781	4	0.4013	0.000000	3.069629e+01	7.735457e+03	3.480634e+01	50.0964	1	0
11	1	17.8117	1	0.6018	0.168439	7.983801e+00	9.575970e+02	1.680378e+01	100.0000	0	1
11	0	18.5777	1	0.4516	0.000000	1.212920e+01	2.946696e+03	2.206395e+01	52.8405	1	0
12	1	19.2109	2	0.5351	0.033968	3.769948e+00	3.949157e+02	4.550550e+00	38.6138	1	1
12	0	19.9283	2	0.3848	0.000000	2.155972e+00	5.574871e+02	5.792352e+00	100.0000	1	0
13	1	20.6451	1	0.7350	0.000000	1.131339e+00	2.272221e+02	3.547917e+00	29.5239	1	1
13	0	21.5449	1	0.4011	0.000000	2.268793e+00	5.132790e+02	6.580629e+00	78.6382	1	0
14	1	22.2625	3	0.3003	0.000000	9.622046e-15	9.204024e-13	1.757164e-14	100.0000	1	1
14	0	22.9795	3	0.3007	0.000000	1.817746e-14	4.531914e-12	2.388061e-14	52.1429	1	0
15	1	23.6953	2	0.4028	0.000000	1.482396e-14	1.527362e-12	2.682879e-14	100.0000	1	1
15	0	24.4121	2	0.3014	0.000000	2.278168e-14	5.650838e-12	2.997549e-14	51.8974	1	0
16	1	25.1289	4	0.7359	0.000000	6.850957e+00	6.937640e+02	1.630349e+01	65.3749	1	1
16	0	26.0129	4	0.4017	0.000000	2.040568e+00	4.972170e+02	8.377715e+00	53.5460	1	0
