Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
71	0	244.5585	1	1.1677	0.000000	1.465276e+00	2.680652e+02	4.320913e+00	55.4073	1	0
72	1	245.8749	2	2.5836	0.013368	8.641536e+00	9.381138e+02	1.956880e+01	52.4551	1	1
72	0	248.5906	2	1.1172	0.000000	4.636966e+00	8.205304e+02	1.248427e+01	74.5741	1	0
73	1	249.8402	1	2.0507	0.005305	2.163712e+00	2.115388e+02	1.339779e+01	1.5514	1	1
73	0	252.0394	1	1.0176	0.000000	1.794382e+00	3.275102e+02	5.569830e+00	79.7413	1	0
74	1	253.2724	3	2.3163	0.005333	1.164350e+00	1.418961e+02	3.292013e+00	49.7686	1	1
74	0	255.7209	3	1.6843	0.000000	1.306501e+00	2.350345e+02	8.349321e+00	66.1518	1	0
75	1	257.5540	4	2.0680	-0.050355	2.687874e+00	2.878087e+02	9.942699e+00	2.9442	1	1
75	0	259.7542	4	1.0686	0.000000	8.044628e+00	1.435617e+03	9.118939e+00	54.7894	1	0
76	1	260.9550	2	1.5350	-0.063913	7.416254e+00	8.906016e+02	7.882397e+00	14.1058	1	1
76	0	262.6387	2	0.6178	0.000000	1.722596e+00	3.106818e+02	2.034801e+00	55.2822	1	0
77	1	263.4055	3	1.8013	-0.005333	1.109130e+00	1.061112e+02	1.293484e+01	1.0604	1	1
77	0	265.3558	3	1.3346	0.000000	1.255781e+00	2.220982e+02	5.024160e+00	92.9966	1	0
78	1	266.8226	1	1.5514	0.021273	1.091471e+00	1.257819e+02	3.554708e+00	66.3673	1	1
78	0	268.5230	1	0.7845	0.000000	3.138081e+00	5.796546e+02	5.841623e+00	55.4572	1	0
79	1	269.4397	2	1.4346	-0.021273	2.563349e+00	2.466549e+02	1.091538e+01	2.5781	1	1
79	0	271.0067	2	0.5512	0.000000	3.527280e+00	6.573727e+02	5.334577e+00	56.5499	1	0
80	1	271.7328	4	2.2163	-0.015999	1.936915e+00	2.240279e+02	3.525848e+00	17.0925	1	1
80	0	274.0815	4	1.0507	0.000000	3.359101e+00	5.869268e+02	8.068896e+00	76.7341	1	0
81	3	287.8107	2	2.1833	0.047334	9.692346e+00	1.099855e+03	2.311496e+01	1.4911	1	1
81	0	290.1426	2	0.9341	0.000000	5.288480e+00	9.740551e+02	1.269215e+01	79.1429	1	0
82	3	291.2092	1	1.8345	0.038790	8.235819e+00	7.918632e+02	1.517161e+01	52.1820	1	1
82	0	293.1761	1	0.9017	0.000000	5.632086e+00	1.031606e+03	8.306108e+00	85.3490	1	0
83	3	294.2101	3	2.2347	0.005894	8.815131e+00	1.081236e+03	1.830712e+01	45.3756	1	1
83	0	296.5771	3	1.1680	0.000000	3.471832e+00	6.255354e+02	8.976945e+00	67.4845	1	0
