Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5330	4	1.7017	-0.040085	1.374126e+01	1.642663e+03	2.220768e+01	83.5524	1	1
1	0	2.3902	4	0.5846	0.000000	4.200605e+00	7.608582e+02	1.264230e+01	79.5875	1	0
2	1	3.1334	1	0.5011	-0.002591	4.938033e-01	4.909611e+01	1.628180e+00	1.2282	1	1
2	0	3.8501	1	0.3180	0.000000	1.426225e+00	2.822774e+02	4.070450e+00	100.0000	1	0
3	1	4.5669	2	0.6014	-0.026660	2.555200e+00	2.436825e+02	6.413310e+00	26.6408	1	1
3	0	5.3059	2	0.3677	0.000000	4.125927e+00	7.594943e+02	5.587706e+00	57.2354	1	0
4	1	6.0223	3	0.9507	-0.034745	3.298001e+00	3.240360e+02	7.538545e+00	4.8228	1	1
4	0	7.1052	3	0.7842	0.000000	3.923980e+00	7.191168e+02	5.219055e+00	97.7030	1	0
5	1	8.0216	4	0.9011	-0.034745	3.740825e+00	3.688229e+02	3.812881e+00	98.4313	1	1
5	0	9.0713	4	0.3510	0.000000	3.496753e+00	6.308154e+02	3.813228e+00	55.2699	1	0
6	1	9.7878	1	0.5509	0.069655	5.450518e+00	5.826701e+02	7.095488e+00	83.0334	1	1
6	0	10.5040	1	0.3516	0.000000	6.003645e+00	1.125475e+03	6.600126e+00	53.3524	1	0
7	1	11.2371	3	0.9844	0.008021	2.927468e+00	3.807225e+02	6.211122e+00	13.0418	1	1
7	0	12.3535	3	0.3682	0.000000	1.343989e+00	2.546259e+02	6.435362e+00	100.0000	1	0
8	1	13.0699	2	0.9511	-0.111241	7.783755e+00	8.440127e+02	3.835871e+01	7.3508	1	1
8	0	14.1696	2	0.3175	0.000000	7.711242e+00	1.460522e+03	1.062849e+01	54.3792	1	0
9	1	14.8861	3	0.9674	-0.013368	3.860257e+00	3.696652e+02	1.303279e+01	4.5365	1	1
9	0	16.0024	3	0.3341	0.000000	2.898745e+00	5.175670e+02	5.079334e+00	61.4806	1	0
10	1	16.7190	2	0.7683	-0.046719	4.280202e+00	4.360623e+02	1.922840e+01	2.4787	1	1
10	0	17.6357	2	0.2845	0.000000	4.114907e+00	7.895441e+02	4.574871e+00	54.4417	1	0
11	1	18.3524	4	0.8846	-0.106265	7.666547e+00	7.372037e+02	1.011872e+01	100.0000	1	1
11	0	19.3858	4	0.6181	0.000000	1.159922e+01	2.205820e+03	2.201203e+01	77.3863	1	0
12	1	20.1527	1	0.6512	-0.010498	1.096075e+01	1.203056e+03	1.319909e+01	69.3275	1	1
12	0	20.9529	1	0.3844	0.000000	6.359643e-01	1.185140e+02	2.693352e+00	100.0000	1	0
13	1	21.6696	3	0.7346	-0.034745	3.826884e+00	3.736181e+02	4.833659e+00	0.5204	1	1
13	0	22.5531	3	0.4344	0.000000	3.591565e+00	6.282802e+02	5.097921e+00	100.0000	1	0
14	1	23.2697	4	1.0514	-0.039767	1.440771e+00	1.426577e+02	1.038124e+01	1.0229	1	1
14	0	24.4534	4	0.5511	0.000000	5.098002e+00	9.261597e+02	8.902357e+00	88.5861	1	0
15	1	25.1701	2	0.6180	0.039662	3.756988e+00	3.610043e+02	3.813046e+00	100.0000	1	1
15	0	25.9369	2	0.2844	0.000000	2.425978e+00	4.748457e+02	2.797457e+00	54.0503	1	0
16	1	26.6538	1	0.6845	0.028490	2.978742e+00	3.158630e+02	5.661792e+00	2.1702	1	1
16	0	27.4705	1	0.3344	0.000000	1.518431e+00	2.785886e+02	2.289031e+00	54.6182	1	0
17	3	40.7274	3	1.2507	-0.047604	1.394258e+01	1.362524e+03	2.511544e+01	58.8225	1	1
17	0	42.1102	3	0.6341	0.000000	4.203908e+00	8.030129e+02	1.073473e+01	68.8566	1	0
18	3	42.8933	2	0.5508	0.342107	1.250540e+01	1.208260e+03	3.208988e+01	100.0000	0	1
18	0	43.6096	2	0.4843	0.000000	2.145240e+01	4.583141e+03	2.874531e+01	53.0981	1	0
19	3	44.2595	4	0.9675	0.009941	7.525215e+00	8.485206e+02	2.030706e+01	76.6450	1	1
19	0	45.3758	4	0.6343	0.000000	5.661751e+00	1.085497e+03	2.431423e+01	91.1159	1	0
20	3	46.1421	1	0.8675	0.064216	1.648645e+01	2.194030e+03	3.874385e+01	63.5047	1	1
20	0	47.1419	1	0.6008	0.000000	1.487961e+01	3.228412e+03	3.997840e+01	85.7024	1	0
21	3	47.8916	2	1.0340	-0.027758	1.490232e+01	1.689019e+03	2.355397e+01	66.4087	1	1
21	0	49.0745	2	0.3509	0.000000	4.038142e+00	8.203010e+02	6.390982e+00	92.3029	1	0
22	3	49.7910	4	0.7846	0.102409	4.835964e+00	4.598139e+02	1.164205e+01	95.4611	1	1
22	0	50.7239	4	0.6349	0.000000	8.262556e+00	1.698376e+03	2.574496e+01	95.0432	1	0
23	3	51.7742	1	0.7512	0.066188	9.999027e+00	1.216829e+03	1.565248e+01	62.1129	1	1
23	0	52.6744	1	0.5845	0.000000	6.737218e+00	1.259109e+03	1.790428e+01	88.6262	1	0
24	3	53.4079	3	0.9677	-0.021917	7.507423e+00	7.197390e+02	1.193657e+01	80.5721	1	1
24	0	54.5080	3	0.3012	0.000000	1.366612e+00	2.538212e+02	5.204004e+00	65.1489	1	0
25	3	55.2248	1	0.6011	0.299450	1.563409e+01	1.749696e+03	2.896841e+01	100.0000	1	1
25	0	55.9581	1	0.3844	0.000000	7.326445e+00	1.376287e+03	9.719377e+00	100.0000	1	0
26	3	56.6749	3	1.0348	0.061018	8.914021e+00	1.247375e+03	1.868188e+01	75.9669	1	1
26	0	57.8586	3	0.3846	0.000000	2.312528e+00	4.282632e+02	6.846955e+00	68.4428	1	0
27	3	58.5753	2	0.6350	0.155008	9.723928e+00	9.238841e+02	1.962524e+01	90.0385	1	1
27	0	59.3587	2	0.3013	0.000000	7.091076e+00	1.297457e+03	1.467793e+01	100.0000	1	0
28	3	60.0755	4	1.2348	-0.036911	8.126701e+00	7.775650e+02	2.527220e+01	27.3500	1	1
28	0	61.4590	4	0.5182	0.000000	2.483335e+00	4.534938e+02	3.981102e+00	55.1242	1	0
29	3	62.1758	3	0.9679	0.062081	7.488059e+00	7.173486e+02	1.746498e+01	58.3581	1	1
29	0	63.2759	3	0.3513	0.000000	5.893455e+00	1.111322e+03	1.177003e+01	75.9718	1	0
30	3	63.9928	2	0.5179	0.015143	2.746980e+00	3.306618e+02	9.227528e+00	15.4588	1	1
30	0	64.7193	2	0.2511	0.000000	3.109027e+00	5.969880e+02	9.166556e+00	64.1180	1	0
31	3	65.4357	1	1.5172	0.008714	1.166063e+01	1.699723e+03	3.204210e+01	13.1885	1	1
31	0	67.0933	1	0.2511	0.000000	3.814679e+00	7.026214e+02	9.097810e+00	100.0000	1	0
32	3	67.8101	4	0.6514	0.027434	9.550492e+00	1.181834e+03	2.482152e+01	15.0286	1	1
32	0	68.6102	4	0.3510	0.000000	2.516171e+00	4.663100e+02	3.637457e+00	100.0000	1	0
33	3	69.3343	2	0.6843	-0.085604	2.400540e+01	2.415621e+03	4.194657e+01	61.8435	1	1
33	0	70.1674	2	0.3180	0.000000	2.654872e+00	5.852916e+02	4.914516e+00	96.8064	1	0
34	3	70.8839	1	0.7009	0.330774	1.320319e+01	1.767082e+03	3.131443e+01	100.0000	0	1
34	0	71.7335	1	0.7347	0.000000	1.487169e+01	3.476153e+03	2.213688e+01	77.1325	1	0
35	3	72.6168	4	0.7341	-0.005798	8.869884e+00	8.982074e+02	2.036359e+01	28.6711	1	1
35	0	73.4830	4	0.3515	0.000000	1.622903e+00	2.978181e+02	4.543262e+00	100.0000	1	0
36	3	74.1994	3	1.0845	0.034746	3.976561e+00	4.260175e+02	2.400978e+01	5.5297	1	1
36	0	75.4324	3	0.6175	0.000000	6.105901e+00	1.143761e+03	1.378960e+01	64.8210	1	0
37	3	76.1821	2	0.7842	0.092198	1.037489e+01	1.073952e+03	1.665213e+01	79.0675	1	1
37	0	77.0985	2	0.3509	0.000000	6.635061e+00	1.254964e+03	8.713795e+00	54.9540	1	0
38	3	77.8150	1	1.0675	0.050644	1.585211e+01	1.690304e+03	3.047301e+01	69.0281	1	1
38	0	79.0311	1	0.4009	0.000000	8.577287e+00	1.684871e+03	2.434414e+01	95.5085	1	0
39	3	79.7975	3	0.9008	-0.076643	3.697977e+00	3.617197e+02	7.285208e+00	100.0000	1	1
39	0	80.8472	3	0.4176	0.000000	4.770355e+00	9.042623e+02	7.085103e+00	52.2075	1	0
40	3	81.5637	4	0.7006	-0.016821	2.992624e+00	2.965398e+02	5.818956e+00	30.3097	1	1
40	0	82.3967	4	0.2846	0.000000	3.515801e+00	6.387382e+02	4.629652e+00	85.0805	1	0
41	3	83.1131	2	0.6345	-0.003488	1.145237e+01	1.104030e+03	2.008685e+01	66.7273	1	1
41	0	83.8962	2	0.3176	0.000000	6.940610e+00	1.321698e+03	9.452284e+00	85.8232	1	0
42	3	84.6126	3	0.8512	-0.045187	7.470873e+00	7.468971e+02	2.462902e+01	56.9732	1	1
42	0	85.5960	3	0.6180	0.000000	1.312854e+00	2.597216e+02	5.829809e+00	88.8455	1	0
43	3	86.3629	4	1.0846	-0.007777	5.760570e+00	6.777798e+02	1.227956e+01	30.8312	1	1
43	0	87.5797	4	0.3178	0.000000	2.182655e+00	4.082357e+02	5.745722e+00	86.1939	1	0
44	3	88.2964	1	0.6846	0.337159	1.965996e+01	2.238935e+03	3.274561e+01	94.2370	1	1
44	0	89.1133	1	0.5012	0.000000	1.446948e+01	2.831186e+03	2.788634e+01	92.1538	1	0
45	3	89.8631	2	1.3184	-0.014858	1.141243e+01	1.231165e+03	2.684908e+01	69.1999	1	1
45	0	91.3303	2	0.3180	0.000000	4.469991e+00	8.450469e+02	1.012360e+01	82.3302	1	0
46	3	92.0471	1	1.0179	0.127881	7.617360e+00	1.112289e+03	1.702827e+01	89.7600	1	1
46	0	93.2139	1	0.4507	0.000000	1.240012e+01	2.434672e+03	2.869840e+01	91.5834	1	0
47	3	94.0307	3	0.8679	0.015375	5.293507e+00	6.922297e+02	1.785658e+01	10.9591	1	1
47	0	95.0308	3	0.3515	0.000000	4.210910e+00	7.838017e+02	1.255635e+01	89.0999	1	0
48	3	95.7476	4	0.9346	0.091855	7.887480e+00	7.903613e+02	1.152314e+01	46.8664	1	1
