Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.7827	3	0.9347	0.000000	1.000951e-14	1.117891e-12	1.939424e-14	100.0000	1	1
1	0	1.8829	3	0.6513	0.000000	1.820464e-14	4.538691e-12	2.388061e-14	52.1429	1	0
2	1	2.6826	4	1.0839	-0.102830	1.131008e+01	1.179411e+03	1.620929e+01	37.3959	1	1
2	0	3.9163	4	0.3678	0.000000	9.876930e+00	2.525294e+03	1.455686e+01	67.2373	1	0
3	1	4.6326	1	0.8862	0.082261	4.276377e+00	4.671071e+02	4.093049e+01	7.6161	1	1
3	0	5.6827	1	0.4683	0.000000	1.038218e+01	2.293691e+03	1.484592e+01	75.5122	1	0
4	1	6.3996	2	0.7188	0.000000	1.060609e-01	1.014532e+01	4.579256e+00	0.0000	1	1
4	0	7.2831	2	0.4350	0.000000	2.081317e-14	5.114907e-12	2.925891e-14	50.0000	1	0
5	1	8.0001	3	0.6349	0.000000	9.760889e-15	9.535491e-13	1.794551e-14	100.0000	1	1
5	0	8.8002	3	0.4851	0.000000	2.001413e-01	5.114512e+01	1.875735e+00	100.0000	1	0
6	1	9.5162	1	0.6195	0.026379	1.325822e-01	1.338609e+01	2.543146e+00	100.0000	1	1
6	0	10.3005	1	0.4678	0.000000	8.306988e+00	1.646219e+03	1.945659e+01	100.0000	1	0
7	1	11.0174	4	0.8345	0.000000	1.528008e-14	1.477174e-12	2.798434e+01	0.0000	1	1
7	0	12.0000	4	0.4182	0.000000	2.116802e-14	5.094409e-12	2.953532e-14	50.1057	1	0
8	1	13.1343	2	0.6680	0.000000	1.482954e-14	1.531709e-12	2.685995e-14	100.0000	1	1
8	0	13.9673	2	0.5021	0.000000	2.369097e-14	5.846244e-12	3.016242e-14	52.7835	1	0
9	1	14.6847	3	0.6507	0.000000	9.970849e-15	9.867433e-13	1.272016e+00	0.0000	1	1
9	0	15.4845	3	0.5016	0.000000	1.157879e+00	2.792505e+02	3.560308e+00	53.9232	1	0
10	1	16.2008	4	0.7184	-0.014387	7.013911e-01	7.440015e+01	1.093933e+01	0.0000	1	1
10	0	17.0683	4	0.4517	0.000000	1.440416e+00	3.499836e+02	2.034902e+00	60.0036	1	0
11	1	17.7847	1	0.6176	0.031904	2.160802e+00	2.065876e+02	8.395303e+00	0.0000	1	1
11	0	18.5512	1	0.5014	0.000000	6.040826e+00	1.284397e+03	9.298370e+00	78.6432	1	0
12	1	19.2687	2	0.9347	0.000000	1.304927e-14	1.264835e-12	2.798434e+00	0.0000	1	1
12	0	20.3688	2	0.2685	0.000000	1.907472e-14	4.095652e-12	2.729612e-14	50.2370	1	0
13	1	21.0856	1	0.7344	0.000000	3.145945e-15	2.993266e-13	5.826059e-15	100.0000	1	1
13	0	21.9858	1	0.3840	0.000000	5.422814e-15	1.150570e-12	7.072275e-15	54.4365	1	0
14	1	22.7021	3	0.5525	-0.100695	4.567604e+00	4.811253e+02	1.036808e+01	96.7931	1	1
14	0	23.4196	3	0.4340	0.000000	1.013171e+01	2.571258e+03	1.316099e+01	51.1813	1	0
15	1	24.1354	2	0.4857	-0.068136	5.630645e+00	5.444985e+02	9.667319e+00	0.0000	1	1
15	0	24.8522	2	0.3680	0.000000	7.618717e+00	1.742400e+03	8.874623e+00	55.8989	1	0
16	1	25.5698	4	0.6845	0.000000	1.178249e-14	1.201998e-12	2.336655e-14	100.0000	1	1
16	0	26.4032	4	0.3177	0.000000	1.809362e-14	3.272785e-12	2.367810e-14	53.4459	1	0
17	3	32.7033	2	0.8524	0.447630	2.256424e+01	2.227873e+03	4.205804e+01	95.0605	0	1
17	0	33.7206	2	0.5183	0.000000	3.573561e+01	8.630463e+03	5.224621e+01	49.4048	1	0
18	3	34.3865	3	0.6518	0.523599	2.449371e+01	2.275948e+03	4.935421e+01	100.0000	0	1
18	0	35.1869	3	0.5351	0.000000	3.267226e+01	8.059756e+03	4.610920e+01	49.2726	1	0
19	3	35.8707	4	0.6025	0.523599	2.575586e+01	2.827554e+03	5.304305e+01	100.0000	0	1
19	0	36.6381	4	0.5683	0.000000	4.221181e+01	1.027102e+04	6.367369e+01	46.5799	1	0
20	3	37.3716	1	0.7685	0.643344	2.659182e+01	2.626137e+03	5.707610e+01	100.0000	0	1
20	0	38.8042	1	0.8685	0.000000	1.678959e+01	4.137472e+03	3.105745e+01	90.8725	1	0
21	3	39.8216	4	1.0522	0.217847	2.251506e+01	2.200027e+03	4.035678e+01	76.2220	1	1
21	0	41.0388	4	0.7344	0.000000	1.096497e+01	2.138806e+03	3.495186e+01	88.2262	1	0
22	3	41.9381	3	0.9179	0.107586	1.510714e+01	1.732617e+03	2.544081e+01	58.6044	1	1
22	0	43.0054	3	0.7019	0.000000	8.117427e+00	1.666468e+03	1.946484e+01	98.4401	1	0
23	3	43.8726	1	0.7840	0.523599	2.351889e+01	2.097461e+03	4.782779e+01	100.0000	0	1
23	0	44.8060	1	0.4674	0.000000	2.861674e+01	5.819001e+03	4.743338e+01	47.6428	1	0
24	3	45.4394	2	0.6180	0.412942	2.453574e+01	2.212594e+03	3.951012e+01	100.0000	0	1
24	0	46.2063	2	0.4180	0.000000	2.660306e+01	5.625000e+03	4.041851e+01	50.9136	1	0
25	3	46.8394	4	0.5676	0.449186	2.346387e+01	2.133062e+03	4.297289e+01	100.0000	0	1
25	0	47.5564	4	0.4515	0.000000	2.606744e+01	5.922366e+03	3.904285e+01	87.9878	1	0
26	3	48.1899	2	0.7840	0.425510	2.205891e+01	2.226228e+03	3.966280e+01	98.8108	0	1
26	0	49.1223	2	0.5022	0.000000	1.659492e+01	3.151250e+03	2.225228e+01	97.9904	1	0
27	3	49.7726	1	0.6023	0.523599	2.679644e+01	2.308378e+03	4.973581e+01	100.0000	0	1
27	0	50.5395	1	0.3690	0.000000	3.075339e+01	5.715562e+03	5.197035e+01	51.1710	1	0
28	3	51.1726	3	0.5524	0.443460	1.953339e+01	2.016668e+03	4.213424e+01	100.0000	0	1
28	0	51.8905	3	0.4509	0.000000	3.072886e+01	6.619515e+03	3.931545e+01	49.5346	1	0
29	3	52.5231	2	0.5845	0.272405	1.772482e+01	1.641646e+03	2.736259e+01	96.6680	0	1
29	0	53.2735	2	0.4352	0.000000	1.095767e+01	2.119978e+03	1.667948e+01	50.6866	1	0
30	3	53.9070	3	0.5855	0.352073	2.206110e+01	2.007164e+03	3.342490e+01	100.0000	1	1
30	0	54.6568	3	0.4024	0.000000	1.582551e+01	3.860379e+03	4.134615e+01	70.1760	1	0
31	3	55.3735	4	1.1183	-0.069209	2.108045e+01	2.210479e+03	3.851292e+01	68.9495	1	1
31	0	56.6402	4	0.4025	0.000000	3.536812e+00	7.557922e+02	1.629708e+01	95.7532	1	0
32	3	57.4571	1	0.4854	0.523599	2.698168e+01	2.276779e+03	4.871820e+01	100.0000	0	1
32	0	58.1745	1	0.4349	0.000000	2.943555e+01	6.098319e+03	5.192051e+01	50.7594	1	0
33	1	64.3590	1	1.0182	-0.180987	1.033721e+01	1.363023e+03	1.979562e+01	89.2292	1	1
33	0	65.5254	1	0.4845	0.000000	1.095589e+01	2.854496e+03	2.386533e+01	99.4153	1	0
34	1	66.2426	4	0.5687	-0.239966	1.461166e+01	1.396797e+03	2.273444e+01	100.0000	0	1
34	0	66.9759	4	0.4347	0.000000	1.276993e+01	3.195865e+03	2.230608e+01	51.1746	1	0
35	1	67.6088	2	0.5347	-0.176341	5.452599e+00	5.274203e+02	1.678068e+01	100.0000	0	1
35	0	68.3257	2	0.4345	0.000000	9.601782e+00	2.320172e+03	2.003806e+01	46.6455	1	0
36	1	68.9598	3	0.5683	0.000000	9.795281e-15	9.668767e-13	1.813244e-14	100.0000	1	1
36	0	69.6931	3	0.4182	0.000000	3.464938e-02	8.806096e+00	1.017581e+00	51.1527	1	0
37	1	70.4098	4	0.7017	0.000000	4.107016e+00	4.033074e+02	4.273973e+01	0.0000	1	1
37	0	71.2589	4	0.4021	0.000000	7.968448e-01	2.004863e+02	1.526314e+00	51.6657	1	0
38	1	71.9759	3	0.6350	-0.329563	1.790965e+01	1.651140e+03	3.153329e+01	100.0000	0	1
38	0	72.7767	3	0.5338	0.000000	1.722234e+01	4.254905e+03	3.447812e+01	44.6183	1	0
39	1	73.4597	1	0.7022	-0.048804	2.243347e+00	2.217436e+02	4.827904e+00	100.0000	1	1
39	0	74.3271	1	0.4516	0.000000	4.626619e+00	1.067192e+03	7.362881e+00	54.7712	1	0
40	1	75.0434	2	0.8015	-0.164281	3.707134e+00	3.485702e+02	1.556063e+01	100.0000	0	1
40	0	76.0098	2	0.4521	0.000000	7.635104e+00	1.555858e+03	1.508213e+01	47.4917	1	0
41	1	76.6438	1	0.6344	-0.040484	2.251254e+00	2.260415e+02	4.067115e+00	100.0000	1	1
41	0	77.4269	1	0.4519	0.000000	3.435250e+00	6.855145e+02	5.081683e+00	57.2283	1	0
42	1	78.1439	2	0.8523	0.000000	8.617642e-01	8.199408e+01	1.500978e+01	0.0000	1	1
42	0	79.1440	2	0.3849	0.000000	1.898917e-14	3.608686e-12	2.639262e-14	52.8782	1	0
43	1	79.8608	3	0.5856	0.000000	1.023062e-14	1.051491e-12	1.888017e-14	100.0000	1	1
43	0	80.6107	3	0.4692	0.000000	1.821027e-14	4.553992e-12	2.388061e-14	51.9837	1	0
44	1	81.3279	4	0.5353	0.000000	1.324491e-14	1.277058e-12	2.361579e-14	100.0000	1	1
44	0	82.0441	4	0.3858	0.000000	1.082322e+00	2.808297e+02	2.034973e+00	49.8073	1	0
45	1	82.7614	4	0.5854	-0.026758	4.809531e-01	5.516454e+01	2.797433e+00	100.0000	1	1
45	0	83.4947	4	0.4688	0.000000	3.872235e+00	9.464383e+02	6.605936e+00	53.1586	1	0
46	1	84.2110	2	0.4861	0.000000	4.059491e-01	4.017387e+01	1.008068e+00	7.3851	1	1
46	0	84.9279	2	0.4015	0.000000	2.355636e-14	5.723134e-12	3.016242e-14	53.6126	1	0
47	1	85.6456	3	0.6345	0.000000	1.019360e-14	1.047687e-12	3.307241e+00	0.0000	1	1
47	0	86.4459	3	0.5172	0.000000	1.805282e-14	4.542174e-12	2.388061e-14	51.6684	1	0
48	1	87.1619	1	0.5681	0.000000	3.156936e-15	3.188444e-13	6.059725e-15	100.0000	1	1
48	0	87.8954	1	0.5187	0.000000	3.865162e+00	8.368802e+02	1.406055e+01	90.3784	1	0
49	3	94.1466	3	1.0855	0.315709	1.917484e+01	1.907363e+03	3.033205e+01	100.0000	0	1
49	0	95.3967	3	0.5846	0.000000	3.218592e+01	8.592214e+03	5.983555e+01	71.6263	1	0
50	3	96.1296	4	0.5853	0.489311	2.628258e+01	2.236771e+03	4.531859e+01	100.0000	0	1
50	0	96.8803	4	0.4514	0.000000	3.550144e+01	9.082257e+03	4.657265e+01	47.4426	1	0
51	3	97.5133	2	0.4855	-0.061447	4.133541e+00	4.103941e+02	6.860488e+00	77.3320	1	1
51	0	98.2302	2	0.4023	0.000000	1.473340e+01	3.709118e+03	3.982778e+01	54.2643	1	0
52	3	98.9465	1	0.5019	0.498912	2.370750e+01	2.230684e+03	4.929841e+01	100.0000	0	1
52	0	99.6635	1	0.4351	0.000000	1.630986e+01	3.637493e+03	2.222042e+01	53.6074	1	0
53	3	100.2981	2	0.5671	0.445021	2.353461e+01	2.375012e+03	4.172506e+01	100.0000	0	1
53	0	101.0144	2	0.4510	0.000000	3.068383e+01	7.077938e+03	4.327184e+01	50.3275	1	0
