::Queue started at 27-Feb-2013 11:14:23, with machine clock reading 1157.7389.::
::Experiment started at 27-Feb-2013 11:20:00, with machine clock reading 1494.4547.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	2988.8968
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.031995 ::
cue	0.0320
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.79291 ::
trial	0.7929
::Onset of return expected: [N/A SELF PACED]  recorded: 6.7153 ::
return	6.7153
::Onset of trial expected: [N/A SELF PACED]  recorded: 7.766 ::
trial	7.7660
::Onset of return expected: [N/A SELF PACED]  recorded: 9.7661 ::
return	9.7661
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.6828 ::
trial	10.6828
::Onset of return expected: [N/A SELF PACED]  recorded: 15.7515 ::
return	15.7515
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.5839 ::
trial	16.5839
::Onset of return expected: [N/A SELF PACED]  recorded: 18.3181 ::
return	18.3181
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.0344 ::
trial	19.0344
::Onset of return expected: [N/A SELF PACED]  recorded: 20.0849 ::
return	20.0849
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.8013 ::
trial	20.8013
::Onset of return expected: [N/A SELF PACED]  recorded: 22.5021 ::
return	22.5021
::Onset of trial expected: [N/A SELF PACED]  recorded: 23.2523 ::
trial	23.2523
::Onset of return expected: [N/A SELF PACED]  recorded: 24.335 ::
return	24.3350
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.0518 ::
trial	25.0518
::Onset of return expected: [N/A SELF PACED]  recorded: 26.1689 ::
return	26.1689
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.8852 ::
trial	26.8852
::Onset of return expected: [N/A SELF PACED]  recorded: 27.8696 ::
return	27.8696
::Onset of trial expected: [N/A SELF PACED]  recorded: 28.5862 ::
trial	28.5862
::Onset of return expected: [N/A SELF PACED]  recorded: 29.5528 ::
return	29.5528
::Onset of trial expected: [N/A SELF PACED]  recorded: 30.1859 ::
trial	30.1859
::Onset of return expected: [N/A SELF PACED]  recorded: 31.7365 ::
return	31.7365
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.5206 ::
trial	32.5206
::Onset of return expected: [N/A SELF PACED]  recorded: 34.0532 ::
return	34.0532
::Onset of trial expected: [N/A SELF PACED]  recorded: 34.7707 ::
trial	34.7707
::Onset of return expected: [N/A SELF PACED]  recorded: 35.6879 ::
return	35.6879
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.4375 ::
trial	36.4375
::Onset of return expected: [N/A SELF PACED]  recorded: 37.4371 ::
return	37.4371
::Onset of trial expected: [N/A SELF PACED]  recorded: 38.1541 ::
trial	38.1541
::Onset of return expected: [N/A SELF PACED]  recorded: 39.4716 ::
return	39.4716
::Onset of trial expected: [N/A SELF PACED]  recorded: 40.1881 ::
trial	40.1881
::Onset of return expected: [N/A SELF PACED]  recorded: 41.1383 ::
return	41.1383
::Onset of rest expected: [N/A SELF PACED]  recorded: 41.8218 ::
rest	41.8218
::Onset of cue expected: [N/A SELF PACED]  recorded: 46.8521 ::
cue	46.8521
::Onset of trial expected: [N/A SELF PACED]  recorded: 47.4052 ::
trial	47.4052
::Onset of return expected: [N/A SELF PACED]  recorded: 50.3899 ::
return	50.3899
::Onset of trial expected: [N/A SELF PACED]  recorded: 51.1393 ::
trial	51.1393
::Onset of return expected: [N/A SELF PACED]  recorded: 52.1729 ::
return	52.1729
::Onset of trial expected: [N/A SELF PACED]  recorded: 53.1901 ::
trial	53.1901
::Onset of return expected: [N/A SELF PACED]  recorded: 55.0404 ::
return	55.0404
::Onset of trial expected: [N/A SELF PACED]  recorded: 56.0077 ::
trial	56.0077
::Onset of return expected: [N/A SELF PACED]  recorded: 58.1076 ::
return	58.1076
::Onset of trial expected: [N/A SELF PACED]  recorded: 58.924 ::
trial	58.9240
::Onset of return expected: [N/A SELF PACED]  recorded: 59.8411 ::
return	59.8411
::Onset of trial expected: [N/A SELF PACED]  recorded: 60.6916 ::
trial	60.6916
::Onset of return expected: [N/A SELF PACED]  recorded: 61.6576 ::
return	61.6576
