::Queue started at 28-Jan-2013 15:17:03, with machine clock reading 449766.6892.::
::Experiment started at 28-Jan-2013 15:17:17, with machine clock reading 449779.9823.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	899559.9606
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.02868 ::
cue	0.0287
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.56187 ::
trial	0.5619
::Onset of return expected: [N/A SELF PACED]  recorded: 1.8774 ::
return	1.8774
F12	2.2449
F12	2.5787
::Onset of trial expected: [N/A SELF PACED]  recorded: 2.5959 ::
trial	2.5959
::Onset of return expected: [N/A SELF PACED]  recorded: 3.312 ::
return	3.3120
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.0286 ::
trial	4.0286
::Onset of return expected: [N/A SELF PACED]  recorded: 4.7462 ::
return	4.7462
::Onset of trial expected: [N/A SELF PACED]  recorded: 5.4623 ::
trial	5.4623
::Onset of return expected: [N/A SELF PACED]  recorded: 6.1793 ::
return	6.1793
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.8962 ::
trial	6.8962
::Onset of return expected: [N/A SELF PACED]  recorded: 7.6303 ::
return	7.6303
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.3466 ::
trial	8.3466
::Onset of return expected: [N/A SELF PACED]  recorded: 9.0637 ::
return	9.0637
::Onset of trial expected: [N/A SELF PACED]  recorded: 9.7799 ::
trial	9.7799
::Onset of return expected: [N/A SELF PACED]  recorded: 10.497 ::
return	10.4970
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.1304 ::
trial	11.1304
::Onset of return expected: [N/A SELF PACED]  recorded: 12.463 ::
return	12.4630
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.1801 ::
trial	13.1801
::Onset of return expected: [N/A SELF PACED]  recorded: 14.1479 ::
return	14.1479
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.9465 ::
trial	14.9465
::Onset of return expected: [N/A SELF PACED]  recorded: 15.6636 ::
return	15.6636
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.4673 ::
trial	36.4673
::Onset of return expected: [N/A SELF PACED]  recorded: 37.9013 ::
return	37.9013
::Onset of trial expected: [N/A SELF PACED]  recorded: 38.5347 ::
trial	38.5347
::Onset of return expected: [N/A SELF PACED]  recorded: 39.2842 ::
return	39.2842
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.9181 ::
trial	39.9181
::Onset of return expected: [N/A SELF PACED]  recorded: 40.6347 ::
return	40.6347
::Onset of trial expected: [N/A SELF PACED]  recorded: 41.7519 ::
trial	41.7519
::Onset of return expected: [N/A SELF PACED]  recorded: 42.4676 ::
return	42.4676
::Onset of trial expected: [N/A SELF PACED]  recorded: 43.1024 ::
trial	43.1024
::Onset of return expected: [N/A SELF PACED]  recorded: 43.8185 ::
return	43.8185
::Onset of trial expected: [N/A SELF PACED]  recorded: 44.4527 ::
trial	44.4527
::Onset of return expected: [N/A SELF PACED]  recorded: 45.1686 ::
return	45.1686
::Onset of rest expected: [N/A SELF PACED]  recorded: 55.1196 ::
rest	55.1196
::Onset of cue expected: [N/A SELF PACED]  recorded: 67.138 ::
cue	67.1380
::Onset of trial expected: [N/A SELF PACED]  recorded: 67.6557 ::
trial	67.6557
::Onset of return expected: [N/A SELF PACED]  recorded: 69.2556 ::
return	69.2556
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.8892 ::
trial	69.8892
::Onset of return expected: [N/A SELF PACED]  recorded: 70.6052 ::
return	70.6052
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.2389 ::
trial	71.2389
::Onset of return expected: [N/A SELF PACED]  recorded: 72.3227 ::
return	72.3227
::Onset of trial expected: [N/A SELF PACED]  recorded: 72.9566 ::
trial	72.9566
::Onset of return expected: [N/A SELF PACED]  recorded: 76.5072 ::
return	76.5072
::Onset of trial expected: [N/A SELF PACED]  recorded: 77.6403 ::
trial	77.6403
::Onset of return expected: [N/A SELF PACED]  recorded: 79.6905 ::
return	79.6905
::Onset of trial expected: [N/A SELF PACED]  recorded: 80.7902 ::
trial	80.7902
::Onset of return expected: [N/A SELF PACED]  recorded: 82.7073 ::
return	82.7073
::Onset of trial expected: [N/A SELF PACED]  recorded: 83.7078 ::
trial	83.7078
::Onset of return expected: [N/A SELF PACED]  recorded: 84.7746 ::
return	84.7746
::Onset of trial expected: [N/A SELF PACED]  recorded: 85.8411 ::
trial	85.8411
::Onset of return expected: [N/A SELF PACED]  recorded: 86.5578 ::
return	86.5578
::Onset of trial expected: [N/A SELF PACED]  recorded: 87.3248 ::
trial	87.3248
::Onset of return expected: [N/A SELF PACED]  recorded: 89.4924 ::
return	89.4924
::Onset of trial expected: [N/A SELF PACED]  recorded: 90.4095 ::
trial	90.4095
::Onset of return expected: [N/A SELF PACED]  recorded: 92.1421 ::
return	92.1421
::Onset of trial expected: [N/A SELF PACED]  recorded: 92.8593 ::
trial	92.8593
::Onset of return expected: [N/A SELF PACED]  recorded: 113.6453 ::
return	113.6453
::Onset of trial expected: [N/A SELF PACED]  recorded: 114.3621 ::
trial	114.3621
LeftControl	117.4463
