Event Number	Event Type	Onset
263	return	221.8971895910
264	trial	222.6486264530
265	return	223.6504630500
266	trial	224.4020143250
267	return	225.2702947000
268	trial	226.0217622940
269	return	226.8566182970
270	trial	227.6081313200
271	return	228.3429669730
272	trial	229.0944420700
273	return	229.8459055440
274	trial	230.5806206430
275	return	231.3487109570
276	trial	232.1002447830
277	return	232.8685129690
278	trial	233.6198910530
279	return	234.3547911650
280	trial	235.1060955170
281	return	235.9745079320
282	trial	236.7259142590
283	return	237.5441438140
284	trial	238.2956740330
285	return	239.1641229820
286	trial	239.8987354650
287	return	240.6669913790
288	trial	241.4184292520
289	return	242.1865045190
290	trial	242.9381595900
291	return	243.8564248430
292	trial	244.6079644810
293	return	245.4930456770
294	trial	246.2444240560
295	return	246.9791810750
296	trial	247.7305180550
297	return	248.5322249680
298	trial	249.2837536880
299	return	250.1520469870
300	trial	250.9035722800
301	return	251.7383753400
302	trial	252.4899539530
303	return	253.2580816030
304	trial	254.0095292190
305	return	254.7443266290
306	trial	255.4958293030
307	return	256.2473070600
308	trial	256.9820115670
309	return	257.7335229990
310	trial	258.4681406610
311	return	259.2196895050
312	trial	259.9710378480
313	return	260.9062199850
314	trial	261.6577224990
315	return	262.4926649130
316	trial	263.2775274720
317	return	264.0458477520
318	trial	264.7972278500
319	return	265.5319197480
320	trial	266.2834353060
321	return	267.4189608930
322	trial	268.1703776380
323	return	269.1889445150
324	trial	269.9405260840
325	return	270.6752470160
326	trial	271.4267811000
327	return	272.1782434240
328	trial	272.9129028480
329	return	273.6643366360
330	trial	274.3992308130
331	return	275.1505331500
332	trial	275.9021687350
333	return	276.6367889880
334	trial	277.3883543630
335	return	278.2065419000
336	trial	278.9579318920
337	return	279.6928315640
338	trial	280.4442614170
339	return	281.1957865740
340	trial	281.9305410960
341	return	282.6820224440
342	trial	283.4168321190
343	return	284.5355043010
344	trial	285.2869850750
345	return	286.0384455980
346	trial	286.7732910480
347	return	287.5248121800
348	trial	288.2594804930
349	return	289.0108731450
350	trial	289.7455624190
351	return	290.4972437400
352	trial	291.2485706620
353	return	291.9834310000
354	trial	292.7347790110
355	return	293.4529144210
356	trial	294.2042561170
357	return	294.9223874230
358	trial	295.6739178470
359	return	296.4086352110
360	trial	297.1601251750
361	return	298.0785483410
362	trial	298.8300344470
363	return	299.6148558440
364	trial	300.3663175460
365	return	301.1010382440
366	trial	301.8525769570
367	return	302.8878756930
368	trial	303.6393187120
369	return	304.4743016830
370	trial	305.2256871270
371	return	305.9605966670
372	trial	306.7119978590
373	return	307.4634984100
374	trial	308.1982651050
375	return	309.1500939210
376	trial	309.9015683660
377	return	310.9367648080
378	trial	311.6883551050
379	return	312.4397314610
380	trial	313.1912621390
381	return	313.9928227060
382	trial	314.7443799010
383	return	315.6794333940
384	trial	316.4309303380
385	return	317.2158092970
386	trial	317.9671336470
387	return	318.8855597770
388	trial	319.6369973780
389	return	320.6055464720
390	trial	321.3570731220
391	return	322.2922514050
392	trial	322.8433551080
393	return	323.5614186450
394	trial	324.3129284230
395	return	325.0476457100
396	trial	325.7991654170
397	return	326.5505805620
398	trial	327.3353883480
399	return	328.2371777540
400	trial	328.9886459190
401	return	329.9571652590
402	trial	330.7086157360
403	return	331.4433814680
404	rest	332.1949609110
405	cue	344.2182242210
406	trial	344.7359428420
407	return	345.6210761050
408	trial	346.3723344190
409	return	347.1239251640
410	trial	347.8587100220
411	return	348.7270022750
412	trial	349.4785169480
413	return	350.2131775540
414	trial	350.8812361640
415	return	351.6325121330
416	trial	352.3676179040
417	return	353.2859472320
418	trial	354.0373044450
419	return	354.7721757340
420	trial	355.5236363540
421	return	356.3919277460
422	trial	357.1433749280
423	return	358.1953135090
424	trial	358.8633463630
425	return	359.6482380770
426	trial	360.3998197130
427	return	361.4016932850
428	trial	362.1530149940
429	return	363.0547441590
430	trial	363.8062394110
431	return	364.5243828720
432	trial	365.2758085340
433	return	366.0273119070
434	trial	366.7786532650
435	return	367.5135345390
436	trial	368.2649676430
437	return	369.0163997750
438	trial	369.7512436790
439	return	370.5025355380
440	trial	371.2374214450
441	return	371.9888560210
442	trial	372.7404278760
443	return	373.5085022840
444	trial	374.2599891710
445	return	375.0114451210
446	trial	375.7628933940
447	return	376.8817099150
448	trial	377.6331393550
449	return	378.3680613240
450	trial	379.1194744360
451	return	379.8707476490
452	trial	380.6056896050
453	return	381.5574962390
454	trial	382.3089575570
455	return	383.0771348300
456	trial	383.8285188010
457	return	384.5633590550
458	trial	385.3148023930
459	return	386.0662513590
460	trial	386.7175416230
461	return	387.6526964990
462	trial	388.4041124520
463	return	389.2223717270
464	trial	389.9738252930
465	return	390.7420353030
466	trial	391.4935232160
467	return	392.2282570810
468	trial	392.9798076610
469	return	394.4992562400
470	trial	395.2507857440
471	return	396.0022030470
472	trial	396.7369665800
473	return	397.5720410410
474	trial	398.3234177930
475	return	399.3419825750
476	trial	400.0935501470
477	return	400.8282953500
478	trial	401.5797732360
479	return	402.6317246760
480	trial	403.3832676210
481	return	404.5688249490
482	trial	405.3202754290
483	return	406.4558300550
484	trial	407.2073477670
485	return	407.9253997310
486	rest	408.6768832780
