Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
50	2	4	8.174199e-01	2.449294e-16	1.210295e-14	1.152806e-12	2.332952e-14	100	1	1
51	2	1	8.674335e-01	6.123234e-17	3.153164e-15	3.200461e-13	6.092618e-15	100	1	1
52	2	3	8.008135e-01	1.836970e-16	9.222306e-15	8.876470e-13	1.768084e-14	100	1	1
53	2	4	9.008986e-01	3.070457e-01	1.570867e+01	1.449125e+03	2.925000e+01	9.024390e+01	0	1
54	2	2	8.340205e-01	1.224647e-16	6.337239e-15	6.289709e-13	1.215462e-14	100	1	1
55	2	3	9.175052e-01	1.836970e-16	9.287944e-15	9.009306e-13	1.781861e-14	100	1	1
56	2	1	7.843280e-01	6.123234e-17	3.114899e-15	3.013664e-13	5.924229e-15	100	1	1
57	2	2	7.008314e-01	-1.474629e-01	5.511936e+00	5.195000e+02	1.400000e+01	100	1	1
58	2	4	8.341083e-01	-5.221885e-03	5.000000e-01	4.787500e+01	5.000000e-01	2.610966e-01	1	1
59	2	1	8.673699e-01	6.123234e-17	3.131284e-15	3.068659e-13	6.000769e-15	100	1	1
60	2	3	8.671114e-01	-1.211652e-01	3.207902e+00	3.095625e+02	1.175000e+01	100	1	1
61	2	4	8.337076e-01	2.449294e-16	1.265186e-14	1.258860e-12	2.437047e-14	100	1	1
62	2	2	6.837512e-01	1.224647e-16	6.144362e-15	5.898588e-13	1.175661e-14	100	1	1
63	2	3	8.670571e-01	-5.181301e-03	5.000000e-01	4.825000e+01	5.000000e-01	2.590674e-01	1	1
64	2	1	6.670283e-01	6.123234e-17	3.141118e-15	3.086148e-13	6.016077e-15	100	1	1
