Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
13	1	43.4291	1	2.3683	0.024060	1.863665e+00	1.889789e+02	8.835802e+00	32.0744	1	1
13	0	45.9447	1	1.0025	0.000000	1.407882e+00	2.492800e+02	2.543067e+00	58.7822	1	0
14	1	47.0943	3	1.9520	-0.037416	4.854709e-01	5.926560e+01	3.559151e+00	100.0000	1	1
14	0	49.1932	3	1.1692	0.000000	2.964087e+00	5.814635e+02	4.574461e+00	53.8407	1	0
15	1	50.5095	2	1.8185	0.050623	2.564961e+00	2.444597e+02	1.093638e+01	0.2669	1	1
15	0	52.4595	2	1.0015	0.000000	8.037010e+00	1.459996e+03	1.698742e+01	73.2284	1	0
16	1	53.5921	4	2.0180	-0.040085	6.754674e+00	7.188971e+02	1.139610e+01	41.9657	1	1
16	0	55.7414	4	0.8853	0.000000	1.684103e+00	3.191521e+02	2.543191e+00	52.2035	1	0
17	3	62.3578	2	4.4193	0.052591	1.495321e+01	1.829875e+03	3.218200e+01	45.5498	1	1
17	0	66.9085	2	1.2021	0.000000	6.397333e+00	1.194754e+03	8.997278e+00	88.4458	1	0
18	3	68.2587	3	2.4356	0.053555	1.007322e+01	1.098516e+03	2.066123e+01	41.5549	1	1
18	0	70.8257	3	1.3021	0.000000	4.927634e+00	9.581601e+02	7.000320e+00	93.7840	1	0
19	3	72.2691	4	2.6678	0.010200	5.569231e+00	5.850733e+02	1.407946e+01	2.3591	1	1
19	0	75.0930	4	1.2689	0.000000	5.513329e+00	1.036320e+03	1.862418e+01	78.2137	1	0
20	3	76.5010	1	4.1672	0.049313	8.342344e+00	1.058031e+03	2.047945e+01	41.4531	1	1
20	0	80.8662	1	1.3682	0.000000	5.475486e+00	9.919461e+02	1.342291e+01	78.8273	1	0
21	3	82.3656	4	2.9010	0.072798	6.957554e+00	8.429440e+02	1.882583e+01	41.4773	1	1
21	0	85.3981	4	1.1682	0.000000	5.857505e+00	1.057612e+03	1.317783e+01	88.0720	1	0
22	3	86.7141	3	3.1177	0.007915	1.169861e+01	1.319746e+03	2.270867e+01	45.1523	1	1
22	0	90.0797	3	2.1513	0.000000	2.028284e+00	4.117967e+02	6.407722e+00	78.7635	1	0
23	3	92.3790	1	4.4360	0.041983	8.390396e+00	1.096185e+03	2.191239e+01	52.0551	1	1
23	0	96.9630	1	1.5522	0.000000	3.590236e+00	6.591846e+02	6.969405e+00	54.8773	1	0
24	3	98.6466	2	2.6190	0.064216	8.897194e+00	9.677152e+02	1.755627e+01	39.7078	1	1
24	0	101.3971	2	1.3021	0.000000	5.095277e+00	9.600635e+02	9.334951e+00	54.7591	1	0
25	3	102.8472	4	2.8524	-0.035481	4.182493e+00	5.198906e+02	1.405818e+01	37.8400	1	1
25	0	105.8311	4	0.9688	0.000000	5.218617e+00	9.797943e+02	1.495808e+01	81.8830	1	0
26	3	106.9313	2	3.7359	0.048287	9.216536e+00	1.162061e+03	2.064035e+01	43.2318	1	1
26	0	110.8227	2	1.2516	0.000000	6.091984e+00	1.143017e+03	1.139435e+01	60.6026	1	0
27	3	112.2223	1	3.4674	0.042986	1.062699e+01	1.168140e+03	2.531311e+01	47.8646	1	1
27	0	115.8377	1	1.5348	0.000000	3.678193e+00	6.990548e+02	5.089233e+00	60.7279	1	0
28	3	117.5205	3	3.2343	0.021268	6.220077e+00	8.662561e+02	1.720584e+01	47.6409	1	1
28	0	120.9027	3	1.5181	0.000000	2.316422e+00	4.414620e+02	5.747500e+00	76.3938	1	0
29	3	122.5521	2	2.8178	0.037803	1.114207e+01	1.326226e+03	2.544031e+01	50.6522	1	1
29	0	125.5178	2	1.0684	0.000000	3.961490e+00	7.357847e+02	5.141035e+00	54.3072	1	0
30	3	126.7343	3	2.1356	0.021268	4.387286e+00	4.611907e+02	1.181260e+01	33.3392	1	1
30	0	129.0013	3	1.2522	0.000000	5.268141e+00	1.035026e+03	1.543659e+01	70.6725	1	0
31	3	130.4016	4	2.2355	0.061018	3.461456e+00	3.754492e+02	1.203296e+01	1.9173	1	1
31	0	132.7686	4	1.0354	0.000000	7.774398e+00	1.514872e+03	1.572095e+01	85.3921	1	0
32	3	133.9354	1	3.4025	-0.002145	7.555887e+00	8.733396e+02	1.933464e+01	44.2928	1	1
32	0	137.4859	1	1.1856	0.000000	3.132268e+00	5.976765e+02	1.031694e+01	68.1590	1	0
