Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5497	4	1.8504	-0.221189	1.327733e+01	1.797187e+03	2.386200e+01	65.6271	1	1
1	0	2.5323	4	0.5843	0.000000	1.930660e+01	3.698719e+03	3.713942e+01	71.9252	1	0
2	1	3.2654	1	0.6342	-0.021217	9.292401e-01	9.133462e+01	2.730541e+00	1.3890	1	1
2	0	4.0485	1	0.3343	0.000000	1.756586e+00	3.202950e+02	2.766336e+00	100.0000	1	0
3	1	4.7648	2	0.5179	0.042641	3.612162e+00	3.470359e+02	4.066750e+00	100.0000	1	1
3	0	5.4817	2	0.1515	0.000000	2.259342e+00	4.612608e+02	3.813821e+00	54.6725	1	0
4	1	6.1984	3	1.0012	-0.066746	1.099556e+01	1.147602e+03	3.649800e+01	17.2664	1	1
4	0	7.3319	3	0.3344	0.000000	4.665096e+00	8.887670e+02	6.094660e+00	53.1843	1	0
5	1	8.0487	4	0.6679	0.108043	1.218845e+01	1.177554e+03	2.168124e+01	88.2598	0	1
5	0	8.8487	4	0.3513	0.000000	1.155721e+01	2.102088e+03	1.532642e+01	53.0450	1	0
6	1	9.4823	1	0.7678	-0.126973	9.358961e+00	9.598879e+02	1.229727e+01	79.6702	1	1
6	0	10.3991	1	0.3845	0.000000	9.214735e+00	1.717303e+03	1.111415e+01	56.3338	1	0
7	1	11.1158	3	0.7179	-0.029247	2.110460e+00	2.155157e+02	3.236001e+00	5.0702	1	1
7	0	11.9826	3	0.3346	0.000000	2.936518e+00	5.284445e+02	3.731340e+00	100.0000	1	0
8	1	12.6994	2	0.5177	-0.002660	6.082137e+00	5.817883e+02	7.319736e+00	60.6899	1	1
8	0	13.4162	2	0.2678	0.000000	1.638194e+00	3.166600e+02	2.289077e+00	53.9478	1	0
9	1	14.1330	3	1.3349	-0.071685	1.289329e+01	1.491452e+03	4.038731e+01	85.6224	1	1
9	0	15.6166	3	0.3513	0.000000	6.856188e+00	1.370449e+03	7.359125e+00	51.7974	1	0
10	1	16.3334	2	0.5515	-0.066216	3.531520e+00	3.379900e+02	6.346140e+00	100.0000	1	1
10	0	17.0502	2	0.3010	0.000000	6.628900e+00	1.392076e+03	7.614575e+00	53.4226	1	0
11	1	17.7772	4	0.8012	-0.045062	7.215611e+00	7.571107e+02	1.785368e+01	82.8921	1	1
11	0	18.7337	4	0.3510	0.000000	4.817899e+00	8.792369e+02	7.562732e+00	76.4522	1	0
12	1	19.4504	1	0.6013	-0.025701	1.705294e+00	1.733236e+02	3.048618e+00	59.6547	1	1
12	0	20.1839	1	0.2679	0.000000	3.318748e+00	6.362066e+02	6.210490e+00	100.0000	1	0
13	1	20.9095	3	0.9010	0.016041	2.846449e+00	2.989258e+02	6.537566e+00	10.3682	1	1
13	0	21.9508	3	0.3178	0.000000	1.477427e+00	2.841149e+02	3.686103e+00	100.0000	1	0
14	1	22.6678	4	0.8344	0.021217	9.474279e+00	9.649854e+02	1.912281e+01	40.4433	1	1
14	0	23.6419	4	0.2676	0.000000	1.197566e+00	2.120311e+02	1.780515e+00	54.1613	1	0
15	1	24.3583	2	0.5842	-0.061094	1.355713e+00	1.294395e+02	5.840356e+00	100.0000	1	1
15	0	25.0747	2	0.2677	0.000000	7.556343e+00	1.482492e+03	7.862801e+00	51.5832	1	0
16	1	25.7912	1	0.6176	-0.013262	2.474316e+00	2.410105e+02	4.497540e+00	25.6563	1	1
16	0	26.5409	1	0.2843	0.000000	1.921733e+00	3.544774e+02	6.586748e+00	100.0000	1	0
17	2	39.8035	2	0.8514	0.072067	1.037150e+01	9.851019e+02	1.197033e+01	62.5750	1	1
17	0	40.8037	2	0.4011	0.000000	3.900526e+00	7.701693e+02	4.067541e+00	54.4615	1	0
