Trial	Type	Target/Home(1,0)	Target #	Time(s)	Xpos	Ypos	Xvel	Yvel	Xaccel	Yaccel	Xerror	Yerror	Xprojection	Yprojection
1	1	0	4	0.534124	0.25	14.24	0.48	26.67	0.89	49.93	0.00	14.24	0.25	-0.00
1	1	1	4	0.550572	0.25	14.24	0.00	0.00	-28.95	-1621.45	0.00	14.24	0.25	-0.00
1	1	1	4	0.566963	0.00	14.25	-15.52	0.14	-946.73	8.45	0.00	14.25	-0.00	0.00
1	1	1	4	0.583602	-0.25	14.24	-15.29	-0.14	13.91	-16.53	0.00	14.24	-0.25	0.00
1	1	1	4	0.600228	-0.25	14.24	0.00	0.00	919.46	8.21	0.00	14.24	-0.25	0.00
1	1	1	4	0.617050	-0.25	14.24	0.00	0.00	0.00	0.00	0.00	14.24	-0.25	0.00
1	1	1	4	0.633534	-0.25	14.24	0.00	0.00	0.00	0.00	0.00	14.24	-0.25	0.00
1	1	1	4	0.650197	-0.25	14.24	0.00	0.00	0.00	0.00	0.00	14.24	-0.25	0.00
1	1	1	4	0.666997	-0.25	14.50	-0.00	15.15	-0.00	901.50	0.00	14.50	-0.25	0.00
1	1	1	4	0.683687	-0.25	14.50	0.00	0.00	0.01	-907.42	0.00	14.50	-0.25	0.00
1	1	1	4	0.700144	-0.25	14.75	-0.00	15.46	-0.00	939.47	0.00	14.75	-0.25	0.00
1	1	1	4	0.716797	-0.76	15.25	-30.50	29.54	-1831.48	845.58	0.00	15.25	-0.76	0.00
1	1	1	4	0.733690	-1.52	15.96	-44.83	42.03	-848.23	739.39	0.00	15.96	-1.52	0.00
1	1	1	4	0.750143	-4.18	16.00	-161.95	2.61	-7118.20	-2396.19	0.00	16.00	-4.18	0.00
1	1	1	4	0.766815	-6.82	16.45	-157.86	27.24	245.15	1477.48	0.00	16.45	-6.82	0.00
1	1	1	4	0.783641	-8.21	16.66	-83.09	12.12	4443.66	-898.54	0.00	16.66	-8.21	0.00
1	1	1	4	0.800010	-8.26	17.20	-2.60	33.30	4917.13	1293.80	0.00	17.20	-8.26	0.00
1	1	1	4	0.816823	-9.69	16.73	-85.09	-27.87	-4906.29	-3638.05	0.00	16.73	-9.69	0.00
1	1	1	4	0.833637	-10.05	16.82	-21.35	5.00	3791.20	1954.63	0.00	16.82	-10.05	0.00
1	1	1	4	0.850183	-10.24	17.00	-11.79	10.86	577.93	354.30	0.00	17.00	-10.24	0.00
1	1	1	4	0.866707	-10.08	17.09	9.76	5.82	1303.84	-305.11	0.00	17.09	-10.08	0.00
1	1	1	4	0.883327	-10.08	17.09	0.00	0.00	-587.05	-349.96	0.00	17.09	-10.08	0.00
1	1	1	4	0.900012	-9.78	17.56	18.04	27.91	1080.91	1672.82	0.00	17.56	-9.78	0.00
1	1	1	4	0.916743	-9.75	17.28	1.78	-16.44	-971.74	-2650.59	0.00	17.28	-9.75	0.00
1	1	1	4	0.933752	-9.75	17.28	0.00	0.00	-104.50	966.25	0.00	17.28	-9.75	0.00
1	1	1	4	0.950322	-9.78	17.56	-1.79	16.59	-108.31	1001.49	0.00	17.56	-9.78	0.00
1	1	1	4	0.966896	-9.78	17.56	0.00	0.00	108.29	-1001.27	0.00	17.56	-9.78	0.00
1	1	1	4	0.983763	-6.93	18.87	169.17	77.58	10029.69	4599.76	0.00	18.87	-6.93	0.00
1	1	1	4	1.000042	-3.02	19.87	240.04	61.62	4353.60	-980.67	0.00	19.87	-3.02	0.00
1	1	1	4	1.016746	-0.51	19.84	150.24	-1.98	-5376.27	-3807.22	0.00	19.84	-0.51	0.00
1	1	1	4	1.033625	2.52	19.94	179.66	6.03	1743.24	474.41	0.00	19.94	2.52	-0.00
1	1	1	4	1.050082	6.49	18.75	241.06	-72.13	3730.97	-4749.27	0.00	18.75	6.49	-0.00
1	1	1	4	1.066749	9.75	17.28	195.50	-88.11	-2733.59	-958.92	0.00	17.28	9.75	-0.00
1	1	1	4	1.083622	12.65	15.62	171.97	-98.79	-1394.30	-632.94	0.00	15.62	12.65	-0.00
1	1	1	4	1.099967	17.58	15.07	301.39	-33.65	7917.77	3985.00	0.00	15.07	17.58	-0.00
1	1	1	4	1.116637	22.83	16.19	314.97	67.23	814.60	6051.81	0.00	16.19	22.83	-0.00
1	1	1	4	1.133579	28.08	16.98	310.21	46.85	-280.54	-1202.87	0.00	16.98	28.08	-0.00
1	1	1	4	1.150255	33.86	17.61	346.20	37.47	2157.86	-562.72	0.00	17.61	33.86	-0.00
1	1	1	4	1.166617	39.04	18.02	316.61	25.16	-1808.58	-752.29	0.00	18.02	39.04	-0.00
1	1	1	4	1.183482	44.18	18.33	304.76	18.47	-702.59	-396.41	0.00	18.33	44.18	-0.00
1	1	1	4	1.200081	49.20	18.78	302.64	27.01	-127.66	514.34	0.00	18.78	49.20	-0.00
1	1	1	4	1.216995	53.48	18.94	252.77	9.89	-2948.42	-1011.88	0.00	18.94	53.48	-0.00
1	1	1	4	1.233228	57.20	19.07	229.42	7.53	-1438.61	-145.48	0.00	19.07	57.20	-0.00
1	1	1	4	1.249932	59.85	19.14	158.72	4.55	-4232.07	-178.26	0.00	19.14	59.85	-0.00
1	1	1	4	1.266853	62.04	18.98	129.11	-9.87	-1749.81	-852.45	0.00	18.98	62.04	-0.00
1	1	1	4	1.283543	64.08	19.25	122.47	16.34	-397.97	1570.20	0.00	19.25	64.08	-0.00
1	1	1	4	1.300224	66.78	19.08	161.88	-10.09	2362.17	-1584.13	0.00	19.08	66.78	-0.00
1	1	1	4	1.316614	69.93	19.14	192.39	3.64	1861.58	837.49	0.00	19.14	69.93	-0.00
1	1	1	4	1.333694	73.34	19.20	199.56	3.35	419.72	-17.05	0.00	19.20	73.34	-0.00
1	1	1	4	1.349973	75.90	19.47	157.12	16.64	-2606.64	816.66	0.00	19.47	75.90	-0.00
1	1	1	4	1.366516	78.05	19.27	129.94	-12.24	-1643.12	-1745.66	0.00	19.27	78.05	-0.00
1	1	1	4	1.383474	79.67	19.05	95.69	-12.58	-2019.65	-20.28	0.00	19.05	79.67	-0.00
1	1	1	4	1.399708	82.21	15.74	156.06	-203.92	3718.48	-11785.89	0.00	15.74	82.21	-0.00
1	1	1	4	1.416895	84.95	11.60	159.49	-241.25	199.47	-2171.99	0.00	11.60	84.95	-0.00
1	1	1	4	1.433262	87.98	9.86	185.46	-106.01	1586.66	8263.01	0.00	9.86	87.98	-0.00
1	1	1	4	1.449923	88.50	7.10	31.26	-165.64	-9255.26	-3579.04	0.00	7.10	88.50	-0.00
1	1	1	4	1.466956	89.15	5.08	38.08	-118.63	400.23	2759.59	0.00	5.08	89.15	-0.00
1	1	1	4	1.483224	89.73	3.56	35.83	-93.50	-138.18	1545.08	0.00	3.56	89.73	-0.00
1	1	1	4	1.499847	90.28	2.54	32.70	-61.11	-188.38	1948.28	0.00	2.54	90.28	-0.00
1	1	1	4	1.516857	91.07	1.02	46.64	-89.68	819.58	-1679.66	0.00	1.02	91.07	-0.00
1	1	1	4	1.533410	91.58	-0.25	31.06	-76.84	-941.17	775.72	0.00	-0.25	91.58	-0.00
1	1	1	4	1.549928	92.32	-2.29	44.51	-123.17	814.20	-2804.83	0.00	-2.29	92.32	-0.00
1	1	1	4	1.566768	92.53	-3.56	12.73	-75.42	-1887.18	2835.38	0.00	-3.56	92.53	-0.00
1	1	1	4	1.583093	92.74	-4.57	12.87	-62.15	8.63	812.81	0.00	-4.57	92.74	-0.00
1	1	1	4	1.600043	92.97	-5.08	13.47	-29.90	35.66	1902.97	0.00	-5.08	92.97	-0.00
1	1	1	4	1.616753	93.17	-6.09	11.62	-60.57	-111.22	-1835.75	0.00	-6.09	93.17	-0.00
1	1	1	4	1.633107	93.39	-6.60	13.49	-30.90	114.59	1814.31	0.00	-6.60	93.39	-0.00
1	1	1	4	1.649715	93.61	-7.10	13.13	-30.40	-21.57	30.47	0.00	-7.10	93.61	-0.00
1	1	1	4	1.666510	93.59	-7.36	-1.16	-15.01	-850.95	915.98	0.00	-7.36	93.59	-0.00
1	1	1	4	1.683103	93.59	-7.36	0.00	0.00	69.88	904.81	0.00	-7.36	93.59	-0.00
1	1	1	4	1.699681	93.57	-7.61	-1.22	-15.20	-73.30	-916.81	0.00	-7.61	93.57	-0.00
1	1	1	4	1.716402	93.31	-7.61	-15.26	0.01	-840.26	909.51	0.00	-7.61	93.31	-0.00
1	1	1	4	1.733402	93.31	-7.61	0.00	0.00	897.90	-0.48	0.00	-7.61	93.31	-0.00
1	1	1	4	1.750182	93.57	-7.61	15.21	-0.01	906.46	-0.48	0.00	-7.61	93.57	-0.00
1	1	1	4	1.766385	93.29	-7.86	-17.04	-15.53	-1990.35	-958.06	0.00	-7.86	93.29	-0.00
1	1	1	4	1.783753	93.22	-8.61	-3.84	-43.44	760.27	-1606.63	0.00	-8.61	93.22	-0.00
1	1	1	4	1.799816	93.15	-9.37	-4.52	-46.86	-42.59	-212.99	0.00	-9.37	93.15	-0.00
1	1	1	4	1.816704	93.07	-10.12	-4.65	-44.46	-7.78	141.86	0.00	-10.12	93.07	-0.00
1	1	1	4	1.833075	93.02	-10.62	-3.40	-30.51	76.49	852.15	0.00	-10.62	93.02	-0.00
1	1	1	4	1.849766	92.99	-10.87	-1.73	-14.94	100.27	932.75	0.00	-10.87	92.99	-0.00
1	1	1	4	1.866959	92.99	-10.87	0.00	0.00	100.37	869.06	0.00	-10.87	92.99	-0.00
1	1	1	4	1.883026	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	1.899718	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	1.916633	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	1.932982	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	1.949937	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	1.966408	92.96	-11.11	-1.79	-15.13	-108.57	-918.47	0.00	-11.11	92.96	-0.00
1	1	1	4	1.983278	92.96	-11.11	0.00	0.00	106.00	896.70	0.00	-11.11	92.96	-0.00
1	1	1	4	1.999732	92.96	-11.11	0.00	0.00	0.00	0.00	0.00	-11.11	92.96	-0.00
1	1	1	4	2.016741	92.96	-11.11	0.00	0.00	0.00	0.00	0.00	-11.11	92.96	-0.00
1	1	1	4	2.033034	92.99	-10.87	1.81	15.29	110.95	938.60	0.00	-10.87	92.99	-0.00
1	1	1	4	2.049714	92.99	-10.87	0.00	0.00	-108.37	-916.82	0.00	-10.87	92.99	-0.00
1	1	1	4	2.066245	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	2.083286	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	2.099564	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	2.116275	92.99	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	92.99	-0.00
1	1	1	4	2.132987	93.24	-10.87	15.32	-0.02	916.85	-1.42	0.00	-10.87	93.24	-0.00
1	1	1	4	2.149898	93.24	-10.87	0.00	0.00	-906.13	1.40	0.00	-10.87	93.24	-0.00
1	1	1	4	2.166317	93.24	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	93.24	-0.00
1	1	1	4	2.182881	93.24	-10.87	0.00	0.00	0.00	0.00	0.00	-10.87	93.24	-0.00
1	1	1	4	2.199856	93.50	-10.87	15.08	-0.02	888.63	-1.36	0.00	-10.87	93.50	-0.00
1	1	1	4	2.216310	93.78	-10.62	17.30	15.14	134.60	921.47	0.00	-10.62	93.78	-0.00
1	1	1	4	2.232876	94.07	-10.37	17.13	15.05	-10.02	-5.19	0.00	-10.37	94.07	-0.00
1	1	1	4	2.249853	94.50	-8.61	25.46	103.30	490.45	5198.11	0.00	-8.61	94.50	-0.00
1	1	1	4	2.266285	94.80	-8.11	18.25	30.60	-439.03	-4424.76	0.00	-8.11	94.80	-0.00
1	1	1	4	2.282983	95.08	-7.86	16.56	15.07	-101.18	-930.00	0.00	-7.86	95.08	-0.00
1	1	1	4	2.299629	95.63	-7.36	33.08	30.26	992.47	912.78	0.00	-7.36	95.63	-0.00
1	1	1	4	2.316300	96.43	-6.85	48.15	30.25	903.89	-0.39	0.00	-6.85	96.43	-0.00
1	1	1	4	2.333191	96.45	-6.60	1.04	14.95	-2788.52	-905.92	0.00	-6.60	96.45	-0.00
1	1	1	4	2.349545	96.45	-6.60	0.00	0.00	-63.76	-914.24	0.00	-6.60	96.45	-0.00
1	1	1	4	2.366246	96.46	-6.35	1.02	15.13	60.80	906.02	0.00	-6.35	96.46	-0.00
1	1	1	4	2.383042	96.48	-6.09	0.97	15.05	-2.67	-4.66	0.00	-6.09	96.48	-0.00
1	0	1	4	2.399524	96.50	-5.84	40.21	-2.43	16.76	-1.01	0.00	-5.84	96.50	-0.00
1	0	1	4	2.416775	96.50	-5.84	0.00	0.00	-2331.15	141.10	0.00	-5.84	96.50	-0.00
1	0	1	4	2.433176	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.449809	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.466466	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.482809	96.51	-5.59	0.92	15.48	56.10	947.42	0.00	-5.59	96.51	-0.00
1	0	1	4	2.499458	96.50	-5.84	-0.90	-15.20	-109.13	-1843.02	0.00	-5.84	96.50	-0.00
1	0	1	4	2.516139	96.50	-5.84	0.00	0.00	53.95	911.23	0.00	-5.84	96.50	-0.00
1	0	1	4	2.532899	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.549820	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.566217	96.51	-5.59	0.91	15.43	55.74	941.30	0.00	-5.59	96.51	-0.00
1	0	1	4	2.582835	96.50	-5.84	-0.90	-15.23	-109.25	-1845.16	0.00	-5.84	96.50	-0.00
1	0	1	4	2.599518	96.50	-5.84	0.00	0.00	54.05	912.84	0.00	-5.84	96.50	-0.00
1	0	1	4	2.616465	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.633447	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.649818	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.666188	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.683009	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.699466	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.716521	96.50	-5.84	0.00	0.00	0.00	0.00	0.00	-5.84	96.50	-0.00
1	0	1	4	2.732747	94.71	-5.84	-109.95	0.02	-6776.06	1.53	0.00	-5.84	94.71	-0.00
1	0	1	4	2.749806	93.44	-5.84	-74.71	0.02	2065.96	-0.42	0.00	-5.84	93.44	-0.00
1	0	1	4	2.766061	92.16	-5.84	-78.41	0.02	-227.75	0.10	0.00	-5.84	92.16	-0.00
1	0	1	4	2.783091	89.87	-5.84	-134.72	0.04	-3306.24	0.93	0.00	-5.84	89.87	-0.00
1	0	1	4	2.799382	88.34	-5.84	-93.90	0.03	2505.72	-0.56	0.00	-5.84	88.34	-0.00
1	0	1	4	2.816439	84.26	-5.84	-239.19	0.07	-8518.35	2.77	0.00	-5.84	84.26	-0.00
1	0	1	4	2.832927	81.96	-5.84	-139.20	0.05	6064.00	-1.56	0.00	-5.84	81.96	-0.00
1	0	1	4	2.849870	78.90	-5.84	-180.65	0.07	-2446.01	1.21	0.00	-5.84	78.90	-0.00
1	0	1	4	2.866043	74.06	-5.83	-299.74	0.13	-7363.53	3.92	0.00	-5.83	74.06	-0.00
1	0	1	4	2.882977	70.23	-5.83	-226.07	0.12	4350.00	-0.81	0.00	-5.83	70.23	-0.00
1	0	1	4	2.899701	67.19	-5.58	-181.91	15.16	2640.55	899.39	0.00	-5.58	67.19	-0.00
1	0	1	4	2.916041	64.61	-5.83	-157.60	-15.30	1487.86	-1863.87	0.00	-5.83	64.61	-0.00
