::Queue started at 11-Feb-2013 12:49:55, with machine clock reading 669908.5571.::
::Experiment started at 11-Feb-2013 15:19:33, with machine clock reading 678884.2258.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	1357768.4469
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.017466 ::
cue	0.0175
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.56737 ::
trial	0.5674
::Onset of return expected: [N/A SELF PACED]  recorded: 5.3671 ::
return	5.3671
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.2342 ::
trial	6.2342
::Onset of return expected: [N/A SELF PACED]  recorded: 7.6515 ::
return	7.6515
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.3675 ::
trial	8.3675
::Onset of return expected: [N/A SELF PACED]  recorded: 9.5345 ::
return	9.5345
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.251 ::
trial	10.2510
::Onset of return expected: [N/A SELF PACED]  recorded: 11.1179 ::
return	11.1179
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.835 ::
trial	11.8350
::Onset of return expected: [N/A SELF PACED]  recorded: 12.7016 ::
return	12.7016
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.4515 ::
trial	13.4515
::Onset of return expected: [N/A SELF PACED]  recorded: 14.4685 ::
return	14.4685
::Onset of trial expected: [N/A SELF PACED]  recorded: 15.1858 ::
trial	15.1858
::Onset of return expected: [N/A SELF PACED]  recorded: 16.2524 ::
return	16.2524
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.9693 ::
trial	16.9693
::Onset of return expected: [N/A SELF PACED]  recorded: 18.436 ::
return	18.4360
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.1529 ::
trial	19.1529
::Onset of return expected: [N/A SELF PACED]  recorded: 20.5189 ::
return	20.5189
::Onset of trial expected: [N/A SELF PACED]  recorded: 21.2367 ::
trial	21.2367
::Onset of return expected: [N/A SELF PACED]  recorded: 22.4368 ::
return	22.4368
::Onset of trial expected: [N/A SELF PACED]  recorded: 23.1529 ::
trial	23.1529
::Onset of return expected: [N/A SELF PACED]  recorded: 24.3031 ::
return	24.3031
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.0207 ::
trial	25.0207
::Onset of return expected: [N/A SELF PACED]  recorded: 25.8709 ::
return	25.8709
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.5875 ::
trial	26.5875
::Onset of return expected: [N/A SELF PACED]  recorded: 28.1371 ::
return	28.1371
::Onset of trial expected: [N/A SELF PACED]  recorded: 28.8704 ::
trial	28.8704
::Onset of return expected: [N/A SELF PACED]  recorded: 30.3707 ::
return	30.3707
::Onset of trial expected: [N/A SELF PACED]  recorded: 31.0879 ::
trial	31.0879
::Onset of return expected: [N/A SELF PACED]  recorded: 32.5043 ::
return	32.5043
::Onset of trial expected: [N/A SELF PACED]  recorded: 33.2214 ::
trial	33.2214
::Onset of return expected: [N/A SELF PACED]  recorded: 34.3547 ::
return	34.3547
::Onset of rest expected: [N/A SELF PACED]  recorded: 35.1053 ::
rest	35.1053
::Onset of cue expected: [N/A SELF PACED]  recorded: 40.1233 ::
cue	40.1233
::Onset of trial expected: [N/A SELF PACED]  recorded: 40.6723 ::
trial	40.6723
::Onset of return expected: [N/A SELF PACED]  recorded: 41.6394 ::
return	41.6394
::Onset of trial expected: [N/A SELF PACED]  recorded: 42.3732 ::
trial	42.3732
::Onset of return expected: [N/A SELF PACED]  recorded: 43.6236 ::
return	43.6236
::Onset of trial expected: [N/A SELF PACED]  recorded: 44.4235 ::
trial	44.4235
::Onset of return expected: [N/A SELF PACED]  recorded: 45.9241 ::
return	45.9241
::Onset of trial expected: [N/A SELF PACED]  recorded: 46.8065 ::
trial	46.8065
::Onset of return expected: [N/A SELF PACED]  recorded: 48.4903 ::
return	48.4903
::Onset of trial expected: [N/A SELF PACED]  recorded: 49.2069 ::
trial	49.2069
::Onset of return expected: [N/A SELF PACED]  recorded: 50.658 ::
return	50.6580
::Onset of trial expected: [N/A SELF PACED]  recorded: 51.4579 ::
trial	51.4579
::Onset of return expected: [N/A SELF PACED]  recorded: 52.8245 ::
return	52.8245
::Onset of trial expected: [N/A SELF PACED]  recorded: 53.6576 ::
trial	53.6576
::Onset of return expected: [N/A SELF PACED]  recorded: 55.2074 ::
return	55.2074
::Onset of trial expected: [N/A SELF PACED]  recorded: 56.0078 ::
trial	56.0078
::Onset of return expected: [N/A SELF PACED]  recorded: 57.1581 ::
return	57.1581
::Onset of trial expected: [N/A SELF PACED]  recorded: 57.875 ::
trial	57.8750
::Onset of return expected: [N/A SELF PACED]  recorded: 59.2584 ::
return	59.2584
::Onset of trial expected: [N/A SELF PACED]  recorded: 59.9762 ::
trial	59.9762
::Onset of return expected: [N/A SELF PACED]  recorded: 61.1598 ::
return	61.1598
::Onset of trial expected: [N/A SELF PACED]  recorded: 61.8755 ::
trial	61.8755
::Onset of return expected: [N/A SELF PACED]  recorded: 63.093 ::
return	63.0930
::Onset of trial expected: [N/A SELF PACED]  recorded: 63.8099 ::
trial	63.8099
::Onset of return expected: [N/A SELF PACED]  recorded: 64.7264 ::
return	64.7264
::Onset of trial expected: [N/A SELF PACED]  recorded: 65.4602 ::
trial	65.4602
::Onset of return expected: [N/A SELF PACED]  recorded: 66.7593 ::
return	66.7593
::Onset of trial expected: [N/A SELF PACED]  recorded: 67.4774 ::
trial	67.4774
::Onset of return expected: [N/A SELF PACED]  recorded: 68.7603 ::
return	68.7603
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.4934 ::
trial	69.4934
::Onset of return expected: [N/A SELF PACED]  recorded: 70.7776 ::
return	70.7776
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.5435 ::
trial	71.5435
::Onset of return expected: [N/A SELF PACED]  recorded: 73.0942 ::
return	73.0942
::Onset of rest expected: [N/A SELF PACED]  recorded: 73.8109 ::
rest	73.8109
::Onset of cue expected: [N/A SELF PACED]  recorded: 78.8278 ::
cue	78.8278
::Onset of trial expected: [N/A SELF PACED]  recorded: 79.3459 ::
trial	79.3459
::Onset of return expected: [N/A SELF PACED]  recorded: 80.4124 ::
return	80.4124
::Onset of trial expected: [N/A SELF PACED]  recorded: 81.1287 ::
trial	81.1287
::Onset of return expected: [N/A SELF PACED]  recorded: 81.9787 ::
return	81.9787
::Onset of trial expected: [N/A SELF PACED]  recorded: 82.696 ::
trial	82.6960
::Onset of return expected: [N/A SELF PACED]  recorded: 83.6454 ::
return	83.6454
