::Queue started at 25-Feb-2013 11:14:41, with machine clock reading 298282.115.::
::Experiment started at 25-Feb-2013 11:15:57, with machine clock reading 298357.7501.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	596715.4927
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.015264 ::
cue	0.0153
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.74872 ::
trial	0.7487
::Onset of return expected: [N/A SELF PACED]  recorded: 3.6093 ::
return	3.6093
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.4659 ::
trial	4.4659
::Onset of return expected: [N/A SELF PACED]  recorded: 6.9914 ::
return	6.9914
::Onset of trial expected: [N/A SELF PACED]  recorded: 7.7742 ::
trial	7.7742
::Onset of return expected: [N/A SELF PACED]  recorded: 11.0229 ::
return	11.0229
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.9725 ::
trial	11.9725
::Onset of return expected: [N/A SELF PACED]  recorded: 14.1384 ::
return	14.1384
::Onset of trial expected: [N/A SELF PACED]  recorded: 15.2384 ::
trial	15.2384
::Onset of return expected: [N/A SELF PACED]  recorded: 17.8039 ::
return	17.8039
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.2038 ::
trial	19.2038
::Onset of return expected: [N/A SELF PACED]  recorded: 21.9858 ::
return	21.9858
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.9188 ::
trial	22.9188
::Onset of return expected: [N/A SELF PACED]  recorded: 24.7519 ::
return	24.7519
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.6519 ::
trial	25.6519
::Onset of return expected: [N/A SELF PACED]  recorded: 28.2862 ::
return	28.2862
::Onset of trial expected: [N/A SELF PACED]  recorded: 29.6197 ::
trial	29.6197
::Onset of return expected: [N/A SELF PACED]  recorded: 31.7367 ::
return	31.7367
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.9536 ::
trial	32.9536
::Onset of return expected: [N/A SELF PACED]  recorded: 35.2872 ::
return	35.2872
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.2707 ::
trial	36.2707
::Onset of return expected: [N/A SELF PACED]  recorded: 38.6808 ::
return	38.6808
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.7377 ::
trial	39.7377
::Onset of return expected: [N/A SELF PACED]  recorded: 42.2461 ::
return	42.2461
::Onset of trial expected: [N/A SELF PACED]  recorded: 43.4291 ::
trial	43.4291
::Onset of return expected: [N/A SELF PACED]  recorded: 45.9447 ::
return	45.9447
::Onset of trial expected: [N/A SELF PACED]  recorded: 47.0943 ::
trial	47.0943
::Onset of return expected: [N/A SELF PACED]  recorded: 49.1932 ::
return	49.1932
::Onset of trial expected: [N/A SELF PACED]  recorded: 50.5095 ::
trial	50.5095
::Onset of return expected: [N/A SELF PACED]  recorded: 52.4595 ::
return	52.4595
::Onset of trial expected: [N/A SELF PACED]  recorded: 53.5921 ::
trial	53.5921
::Onset of return expected: [N/A SELF PACED]  recorded: 55.7414 ::
return	55.7414
::Onset of rest expected: [N/A SELF PACED]  recorded: 56.7904 ::
rest	56.7904
::Onset of cue expected: [N/A SELF PACED]  recorded: 61.8077 ::
cue	61.8077
::Onset of trial expected: [N/A SELF PACED]  recorded: 62.3578 ::
trial	62.3578
::Onset of return expected: [N/A SELF PACED]  recorded: 66.9085 ::
return	66.9085
::Onset of trial expected: [N/A SELF PACED]  recorded: 68.2587 ::
trial	68.2587
::Onset of return expected: [N/A SELF PACED]  recorded: 70.8257 ::
return	70.8257
::Onset of trial expected: [N/A SELF PACED]  recorded: 72.2691 ::
trial	72.2691
::Onset of return expected: [N/A SELF PACED]  recorded: 75.093 ::
return	75.0930
::Onset of trial expected: [N/A SELF PACED]  recorded: 76.501 ::
trial	76.5010
::Onset of return expected: [N/A SELF PACED]  recorded: 80.8662 ::
return	80.8662
::Onset of trial expected: [N/A SELF PACED]  recorded: 82.3656 ::
trial	82.3656
::Onset of return expected: [N/A SELF PACED]  recorded: 85.3981 ::
return	85.3981
::Onset of trial expected: [N/A SELF PACED]  recorded: 86.7141 ::
trial	86.7141
::Onset of return expected: [N/A SELF PACED]  recorded: 90.0797 ::
return	90.0797
::Onset of trial expected: [N/A SELF PACED]  recorded: 92.379 ::
trial	92.3790
::Onset of return expected: [N/A SELF PACED]  recorded: 96.963 ::
return	96.9630
::Onset of trial expected: [N/A SELF PACED]  recorded: 98.6466 ::
trial	98.6466
::Onset of return expected: [N/A SELF PACED]  recorded: 101.3971 ::
return	101.3971
::Onset of trial expected: [N/A SELF PACED]  recorded: 102.8472 ::
trial	102.8472
::Onset of return expected: [N/A SELF PACED]  recorded: 105.8311 ::
return	105.8311
::Onset of trial expected: [N/A SELF PACED]  recorded: 106.9313 ::
trial	106.9313
::Onset of return expected: [N/A SELF PACED]  recorded: 110.8227 ::
return	110.8227
::Onset of trial expected: [N/A SELF PACED]  recorded: 112.2223 ::
trial	112.2223
::Onset of return expected: [N/A SELF PACED]  recorded: 115.8377 ::
return	115.8377
::Onset of trial expected: [N/A SELF PACED]  recorded: 117.5205 ::
trial	117.5205
::Onset of return expected: [N/A SELF PACED]  recorded: 120.9027 ::
return	120.9027
::Onset of trial expected: [N/A SELF PACED]  recorded: 122.5521 ::
trial	122.5521
::Onset of return expected: [N/A SELF PACED]  recorded: 125.5178 ::
return	125.5178
::Onset of trial expected: [N/A SELF PACED]  recorded: 126.7343 ::
trial	126.7343
::Onset of return expected: [N/A SELF PACED]  recorded: 129.0013 ::
return	129.0013
::Onset of trial expected: [N/A SELF PACED]  recorded: 130.4016 ::
trial	130.4016
::Onset of return expected: [N/A SELF PACED]  recorded: 132.7686 ::
return	132.7686
::Onset of trial expected: [N/A SELF PACED]  recorded: 133.9354 ::
trial	133.9354
::Onset of return expected: [N/A SELF PACED]  recorded: 137.4859 ::
return	137.4859
::Onset of rest expected: [N/A SELF PACED]  recorded: 138.8195 ::
rest	138.8195
