Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5494	4	1.7172	-0.085354	1.667338e+01	1.944772e+03	1.993874e+01	19.3396	1	1
1	0	2.4154	4	0.7009	0.000000	5.807407e+00	1.015201e+03	5.840583e+00	55.2004	1	0
2	1	3.2653	1	0.5345	-0.074033	5.445393e+00	5.637931e+02	7.357482e+00	100.0000	1	1
2	0	3.9817	1	0.4509	0.000000	6.409388e+00	1.284450e+03	1.110665e+01	100.0000	1	0
3	1	4.6981	2	0.6009	0.015747	9.816781e+00	1.069371e+03	1.656215e+01	13.5659	1	1
3	0	5.4479	2	0.3847	0.000000	3.605413e+00	6.874576e+02	7.057759e+00	79.6301	1	0
4	1	6.1642	3	0.7347	-0.032075	1.341005e+01	1.430111e+03	2.259334e+01	71.9051	1	1
4	0	7.0472	3	0.4513	0.000000	4.146814e+00	7.237457e+02	1.358234e+01	94.7314	1	0
5	1	7.7637	4	0.5012	-0.005263	6.039830e-01	6.079967e+01	4.095811e+00	2.3840	1	1
5	0	8.4802	4	0.4841	0.000000	2.321645e+00	4.300877e+02	7.705026e+00	88.6123	1	0
6	1	9.1965	1	0.5676	-0.029247	2.039836e+00	2.243533e+02	4.023118e+00	36.8425	1	1
6	0	9.9131	1	0.2848	0.000000	2.182997e+00	3.846448e+02	7.895610e+00	100.0000	1	0
7	1	10.6466	3	0.6344	-0.010666	6.476823e+00	6.246285e+02	9.017808e+00	53.2730	1	1
7	0	11.4300	3	0.4511	0.000000	1.553057e+00	2.718278e+02	3.803429e+00	83.5019	1	0
8	1	12.1467	2	0.4845	0.150845	1.032083e+01	9.839187e+02	1.433631e+01	100.0000	1	1
8	0	12.8635	2	0.3011	0.000000	1.322409e+01	2.746961e+03	1.438081e+01	53.4410	1	0
9	1	13.5803	3	1.3846	-0.090180	1.131477e+01	1.118583e+03	6.448522e+01	7.5499	1	1
9	0	15.1138	3	0.5012	0.000000	3.306508e+00	6.079664e+02	4.574436e+00	54.1803	1	0
10	1	15.8303	2	1.0849	-0.021050	3.651690e+00	3.984973e+02	6.022601e+00	9.4969	1	1
10	0	17.0474	2	0.3179	0.000000	5.375633e+00	1.120223e+03	6.350065e+00	54.2790	1	0
11	1	17.7642	4	0.7180	-0.115578	8.880088e+00	9.007312e+02	1.111906e+01	100.0000	1	1
11	0	18.6310	4	0.4679	0.000000	9.742710e+00	1.699493e+03	1.111983e+01	55.1990	1	0
12	1	19.3477	1	0.4679	-0.078849	2.832964e+00	3.213267e+02	8.115607e+00	100.0000	1	1
12	0	20.0647	1	0.3678	0.000000	6.665100e+00	1.405592e+03	1.133591e+01	71.1125	1	0
13	1	20.7926	3	0.9174	-0.029403	6.909957e+00	6.789594e+02	9.791138e+00	63.9894	1	1
13	0	22.2982	3	0.4678	0.000000	2.768309e+00	5.093613e+02	9.055505e+00	76.3830	1	0
14	1	23.0151	4	1.1514	-0.039453	2.570653e+00	2.779470e+02	1.408356e+01	94.5955	1	1
14	0	24.3153	4	0.3178	0.000000	4.963878e+00	8.825725e+02	8.794817e+00	95.6803	1	0
15	1	25.0412	2	0.4845	0.093164	9.166080e+00	9.257784e+02	9.558399e+00	63.1972	1	1
15	0	25.7576	2	0.2846	0.000000	9.229335e+00	1.982124e+03	9.380547e+00	52.5323	1	0
16	1	26.4741	1	0.5512	-0.085354	5.997328e+00	5.716220e+02	1.195424e+01	0.2669	1	1
16	0	27.1904	1	0.3676	0.000000	6.160569e+00	1.142282e+03	1.321960e+01	72.2793	1	0
