Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
183	2	3	6.345542e-01	-3.529132e-02	3.227763e+00	3.096225e+02	3.907227e+00	7.800605e+01	1	1
184	2	1	5.173225e-01	-2.144446e-02	1.152104e+00	1.118924e+02	2.083008e+00	9.570844e+01	1	1
185	2	2	7.667365e-01	-1.346876e-02	6.237003e-01	6.032230e+01	1.650391e+00	9.102365e+01	1	1
186	2	4	5.669938e-01	7.871892e-02	5.438910e+00	5.254072e+02	7.620117e+00	100	1	1
187	2	1	5.345629e-01	9.832789e-03	1.261787e+00	1.283203e+02	1.521484e+00	8.565845e+01	1	1
188	2	3	5.839801e-01	5.608193e-02	1.526829e+00	1.629129e+02	5.990234e+00	100	1	1
189	2	4	7.512247e-01	-2.706843e-02	3.250071e-01	3.126416e+01	2.604492e+00	9.837570e+01	1	1
190	2	2	5.178792e-01	5.061269e-03	3.691093e-01	3.874278e+01	5.312500e-01	100	1	1
191	2	3	5.330306e-01	-1.384239e-02	4.993592e+00	5.033921e+02	7.375977e+00	3.412286e+01	1	1
192	2	1	5.671026e-01	6.123234e-17	3.668512e-15	3.502855e-13	5.846732e-15	100	1	1
193	1	3	6.176432e-01	1.758515e-02	1.613288e+00	1.814933e+02	1.978516e+00	100	1	1
194	1	2	4.681589e-01	-1.336829e-01	9.871013e+00	9.497380e+02	1.293945e+01	8.159230e+01	1	1
195	1	1	4.339141e-01	-5.592635e-02	3.012872e+00	2.989834e+02	5.555664e+00	100	1	1
196	1	4	5.514352e-01	9.960027e-03	7.926111e+00	7.810005e+02	1.105273e+01	5.215659e+01	1	1
197	1	2	6.676897e-01	1.560528e-02	2.101651e+00	2.033121e+02	2.812500e+00	8.653860e+01	1	1
198	1	1	5.676998e-01	-3.064145e-02	1.534708e+00	1.726546e+02	3.448242e+00	100	1	1
199	1	3	5.336401e-01	2.358702e-02	1.005155e+00	9.985979e+01	2.343750e+00	100	1	1
200	1	4	6.350166e-01	-9.516125e-03	1.626155e+00	1.778877e+02	2.083984e+00	5.928564e+01	1	1
201	1	2	5.843449e-01	-7.125074e-02	6.799871e+00	6.738978e+02	8.115234e+00	6.609777e+01	1	1
202	1	3	6.500355e-01	2.265272e-02	1.206361e+00	1.155385e+02	2.169922e+00	100	1	1
203	1	1	7.673200e-01	2.738005e-03	1.388231e-01	1.322019e+01	2.607422e-01	100	1	1
204	1	4	5.847921e-01	-8.434206e-02	4.133296e+00	3.947016e+02	8.073242e+00	100	1	1
205	1	3	6.677265e-01	4.274058e-02	2.297484e+00	2.191876e+02	4.600586e+00	9.672443e+01	1	1
206	1	1	5.840820e-01	1.175198e-02	1.363061e+00	1.297983e+02	1.639648e+00	9.370943e+01	1	1
207	1	4	7.002869e-01	-9.024692e-02	3.974954e+00	3.822477e+02	8.702148e+00	100	1	1
208	1	2	4.516467e-01	2.218052e-02	1.449284e+00	1.388255e+02	2.125000e+00	100	1	1
209	3	1	9.009576e-01	2.163890e-01	1.279883e+01	1.216324e+03	2.089141e+01	1.000000e+02	0	1
210	3	2	1.448257e+00	1.321542e-01	1.815015e+01	1.833007e+03	2.809506e+01	3.292559e+01	1	1
211	3	4	1.218077e+00	1.624574e-01	2.199396e+01	2.102979e+03	4.114823e+01	4.638867e+01	0	1
212	3	3	9.348112e-01	1.110027e-01	1.908002e+01	1.816598e+03	2.626722e+01	5.247900e+01	1	1
213	3	1	9.501389e-01	-2.327429e-01	1.060741e+01	9.875411e+02	2.206808e+01	1.000000e+02	0	1
214	3	4	9.842682e-01	8.541892e-02	5.548219e+00	5.434949e+02	9.370546e+00	3.663920e+01	1	1
215	3	3	8.680776e-01	2.852523e-01	2.836332e+01	2.606640e+03	3.867543e+01	3.473642e+01	0	1
216	3	2	1.034444e+00	5.513830e-01	2.663462e+01	2.207586e+03	5.097453e+01	1.000000e+02	0	1
217	3	1	6.836436e-01	5.042418e-01	3.111532e+01	2.659496e+03	4.771797e+01	9.547573e+01	0	1
218	3	3	8.504229e-01	3.297608e-01	2.603624e+01	2.527493e+03	3.371463e+01	6.679992e+01	0	1
219	3	4	1.251545e+00	1.562789e-01	1.210790e+01	1.154082e+03	2.422669e+01	4.254925e+01	0	1
220	3	2	1.034396e+00	1.420056e-01	2.620459e+01	2.474025e+03	4.174554e+01	5.123937e+01	1	1
221	3	1	7.965097e-01	3.092516e-02	8.445586e+00	8.025424e+02	1.282391e+01	5.845972e+01	1	1
222	3	2	1.300439e+00	5.676731e-02	1.198116e+01	1.198832e+03	1.976446e+01	3.393880e+01	1	1
223	3	4	1.068230e+00	-1.153924e-01	1.221661e+01	1.180034e+03	1.926935e+01	6.278551e+01	1	1
224	3	3	7.511970e-01	5.608852e-01	3.278912e+01	2.663696e+03	5.324224e+01	9.365118e+01	0	1
225	1	2	5.509825e-01	-1.414856e-01	1.786661e+01	2.606326e+03	2.077832e+01	100	1	1
226	1	1	4.684130e-01	3.003340e-02	2.775834e+00	2.849513e+02	3.083984e+00	100	1	1
227	1	4	4.507106e-01	-1.467524e-01	4.813957e+00	4.746449e+02	1.457422e+01	100	1	1
228	1	3	8.671190e-01	-3.479284e-02	5.360273e+00	5.418587e+02	6.643555e+00	4.928319e+01	1	1
229	1	1	5.674143e-01	-1.036073e-02	2.966612e+00	3.100891e+02	4.907227e+00	5.838744e+01	1	1
230	1	2	5.671756e-01	-2.834037e-01	3.012018e+01	3.043904e+03	3.047363e+01	1.134088e+01	0	1
231	1	3	6.511495e-01	5.543269e-03	8.795883e-01	8.584576e+01	1.282227e+00	2.367621e+01	1	1
232	1	4	8.677099e-01	-4.993953e-02	2.414055e+00	2.306012e+02	5.035156e+00	7.491540e+01	1	1
233	1	1	5.176037e-01	1.065085e-01	1.069319e+01	1.157528e+03	1.157324e+01	100	1	1
234	1	4	5.344895e-01	-7.614752e-02	5.126463e+00	5.745493e+02	8.550781e+00	100	1	1
235	1	2	4.689304e-01	-5.102559e-02	3.770599e+00	3.961264e+02	5.365234e+00	100	1	1
236	1	3	4.837380e-01	-9.307326e-02	7.212507e+00	7.229623e+02	9.356445e+00	7.713337e+01	1	1
237	1	1	5.343812e-01	-2.711319e-03	1.787011e+00	1.712092e+02	2.605469e+00	8.341607e+01	1	1
238	1	2	7.007990e-01	-3.526692e-02	1.711896e+00	1.643270e+02	3.386719e+00	8.046391e+01	1	1
239	1	4	5.840416e-01	-5.697404e-02	4.286193e+00	4.109722e+02	5.468750e+00	100	1	1
240	1	3	4.665528e-01	-2.605490e-02	3.404922e+00	3.349260e+02	4.125977e+00	6.169410e+01	1	1
241	3	4	1.267260e+00	1.245578e-02	1.142368e+01	1.097479e+03	1.930733e+01	6.070081e+01	1	1
242	3	1	1.066821e+00	-4.350041e-02	6.898245e+00	6.595647e+02	1.357935e+01	2.969385e+01	1	1
243	3	2	1.017558e+00	9.938677e-03	2.140571e+01	2.040450e+03	3.747528e+01	6.167978e+01	1	1
244	3	3	8.957029e-01	6.524403e-01	4.421173e+01	3.359153e+03	6.081533e+01	8.569922e+01	0	1
245	3	1	8.183500e-01	4.927187e-02	1.547810e+01	1.556890e+03	2.337734e+01	5.263859e+01	1	1
246	3	3	1.330702e+00	-1.147371e-01	9.059549e+00	8.612784e+02	1.538095e+01	4.117263e+01	1	1
247	3	2	1.034719e+00	-1.907979e-01	1.229978e+01	1.158136e+03	2.085827e+01	3.193235e+01	0	1
248	3	4	1.133920e+00	-1.145827e-01	1.579074e+01	1.492632e+03	2.196589e+01	6.460464e+01	1	1
249	3	2	1.001711e+00	3.539028e-01	2.275389e+01	2.104588e+03	3.417245e+01	100	0	1
250	3	3	9.014767e-01	5.530141e-01	3.693490e+01	3.045197e+03	5.414546e+01	7.907653e+01	0	1
251	3	1	8.685075e-01	7.507274e-02	1.977050e+01	1.952879e+03	3.130950e+01	6.115628e+01	1	1
252	3	4	1.184181e+00	9.598012e-02	6.122239e+00	5.846367e+02	1.121980e+01	5.506255e+01	1	1
253	3	2	1.167629e+00	2.314063e-02	1.681380e+01	1.633865e+03	2.692806e+01	5.122830e+01	1	1
254	3	4	1.140959e+00	4.672719e-02	1.244565e+01	1.205096e+03	2.491723e+01	5.321809e+01	1	1
