Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
42	0	94.5979	2	0.3843	0.000000	2.309254e-14	5.786692e-12	3.013126e-14	51.8782	1	0
43	1	95.3149	3	0.6016	-0.039557	1.334319e+00	1.285528e+02	3.813062e+00	100.0000	1	1
43	0	96.0807	3	0.3853	0.000000	6.338321e+00	1.293647e+03	9.365182e+00	62.9020	1	0
44	1	96.7978	4	0.7689	-0.037217	1.151976e+00	1.101166e+02	4.064749e+00	80.2622	1	1
44	0	97.7157	4	0.3343	0.000000	4.231236e+00	8.919294e+02	6.338540e+00	71.5848	1	0
45	1	98.4312	4	0.5361	-0.028863	1.859562e+00	1.801678e+02	2.797269e+00	100.0000	1	1
45	0	99.1488	4	0.2849	0.000000	3.811160e+00	7.848322e+02	4.320118e+00	63.1220	1	0
46	1	99.8648	2	0.9524	0.033666	3.132271e+00	3.172856e+02	4.313581e+00	58.8662	1	1
46	0	100.9651	2	0.4185	0.000000	2.273091e+00	4.993790e+02	2.797540e+00	50.3570	1	0
47	1	101.6815	3	0.6354	0.000000	8.827099e-15	8.847828e-13	1.757164e-14	100.0000	1	1
47	0	102.4651	3	0.4515	0.000000	1.664586e-14	3.455563e-12	2.084296e-14	54.6569	1	0
48	1	103.1821	1	0.6179	0.138941	7.751194e+00	7.401586e+02	1.379120e+01	84.2924	1	1
48	0	103.9657	1	0.4186	0.000000	2.118340e+00	4.191216e+02	3.813684e+00	54.7418	1	0
49	3	110.2334	3	0.7016	0.515599	2.559781e+01	2.124588e+03	4.703812e+01	100.0000	0	1
49	0	111.0839	3	0.7173	0.000000	2.730538e+01	5.207907e+03	4.342830e+01	46.6238	1	0
50	3	111.9667	4	1.0358	-0.021501	1.071441e+01	1.070994e+03	2.253750e+01	55.0218	1	1
50	0	113.1674	4	0.5503	0.000000	9.004677e+00	1.877722e+03	3.279835e+01	92.0730	1	0
51	3	113.8833	2	0.6692	0.523599	2.747319e+01	2.380634e+03	4.757339e+01	100.0000	0	1
