::Queue started at 19-Feb-2013 11:25:23, with machine clock reading 54765.5971.::
::Experiment started at 19-Feb-2013 11:44:13, with machine clock reading 55896.1052.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	111792.1972
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.014089 ::
cue	0.0141
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.53079 ::
trial	0.5308
::Onset of return expected: [N/A SELF PACED]  recorded: 3.5982 ::
return	3.5982
::Onset of trial expected: [N/A SELF PACED]  recorded: 5.2815 ::
trial	5.2815
::Onset of return expected: [N/A SELF PACED]  recorded: 7.8657 ::
return	7.8657
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.665 ::
trial	8.6650
::Onset of return expected: [N/A SELF PACED]  recorded: 10.3318 ::
return	10.3318
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.5159 ::
trial	11.5159
::Onset of return expected: [N/A SELF PACED]  recorded: 13.4331 ::
return	13.4331
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.4666 ::
trial	14.4666
::Onset of return expected: [N/A SELF PACED]  recorded: 16.2168 ::
return	16.2168
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.1325 ::
trial	17.1325
::Onset of return expected: [N/A SELF PACED]  recorded: 19.0502 ::
return	19.0502
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.0169 ::
trial	20.0169
::Onset of return expected: [N/A SELF PACED]  recorded: 22.1679 ::
return	22.1679
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.9172 ::
trial	22.9172
::Onset of return expected: [N/A SELF PACED]  recorded: 24.0012 ::
return	24.0012
::Onset of trial expected: [N/A SELF PACED]  recorded: 24.7515 ::
trial	24.7515
::Onset of return expected: [N/A SELF PACED]  recorded: 25.6847 ::
return	25.6847
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.5017 ::
trial	26.5017
::Onset of return expected: [N/A SELF PACED]  recorded: 27.9182 ::
return	27.9182
::Onset of trial expected: [N/A SELF PACED]  recorded: 28.6356 ::
trial	28.6356
::Onset of return expected: [N/A SELF PACED]  recorded: 30.4521 ::
return	30.4521
::Onset of trial expected: [N/A SELF PACED]  recorded: 31.2687 ::
trial	31.2687
::Onset of return expected: [N/A SELF PACED]  recorded: 32.4851 ::
return	32.4851
::Onset of trial expected: [N/A SELF PACED]  recorded: 33.2528 ::
trial	33.2528
::Onset of return expected: [N/A SELF PACED]  recorded: 34.6532 ::
return	34.6532
::Onset of trial expected: [N/A SELF PACED]  recorded: 35.4857 ::
trial	35.4857
::Onset of return expected: [N/A SELF PACED]  recorded: 36.5036 ::
return	36.5036
::Onset of trial expected: [N/A SELF PACED]  recorded: 37.2536 ::
trial	37.2536
::Onset of return expected: [N/A SELF PACED]  recorded: 38.9201 ::
return	38.9201
