::Queue started at 25-Feb-2013 11:42:19, with machine clock reading 299939.8812.::
::Experiment started at 25-Feb-2013 11:42:25, with machine clock reading 299945.1759.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	599890.3388
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.016239 ::
cue	0.0162
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.54939 ::
trial	0.5494
::Onset of return expected: [N/A SELF PACED]  recorded: 3.4491 ::
return	3.4491
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.6827 ::
trial	4.6827
::Onset of return expected: [N/A SELF PACED]  recorded: 6.0328 ::
return	6.0328
::Onset of trial expected: [N/A SELF PACED]  recorded: 7.0663 ::
trial	7.0663
::Onset of return expected: [N/A SELF PACED]  recorded: 8.5999 ::
return	8.5999
::Onset of trial expected: [N/A SELF PACED]  recorded: 9.45 ::
trial	9.4500
::Onset of return expected: [N/A SELF PACED]  recorded: 11.9005 ::
return	11.9005
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.5007 ::
trial	13.5007
::Onset of return expected: [N/A SELF PACED]  recorded: 15.8511 ::
return	15.8511
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.9179 ::
trial	16.9179
::Onset of return expected: [N/A SELF PACED]  recorded: 18.1681 ::
return	18.1681
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.2682 ::
trial	19.2682
::Onset of return expected: [N/A SELF PACED]  recorded: 21.5091 ::
return	21.5091
::Onset of trial expected: [N/A SELF PACED]  recorded: 23.0918 ::
trial	23.0918
::Onset of return expected: [N/A SELF PACED]  recorded: 24.7414 ::
return	24.7414
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.5578 ::
trial	25.5578
::Onset of return expected: [N/A SELF PACED]  recorded: 27.7071 ::
return	27.7071
::Onset of trial expected: [N/A SELF PACED]  recorded: 29.5891 ::
trial	29.5891
::Onset of return expected: [N/A SELF PACED]  recorded: 31.1219 ::
return	31.1219
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.3215 ::
trial	32.3215
::Onset of return expected: [N/A SELF PACED]  recorded: 35.1873 ::
return	35.1873
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.337 ::
trial	36.3370
::Onset of return expected: [N/A SELF PACED]  recorded: 38.354 ::
return	38.3540
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.5547 ::
trial	39.5547
::Onset of return expected: [N/A SELF PACED]  recorded: 41.9884 ::
return	41.9884
::Onset of trial expected: [N/A SELF PACED]  recorded: 43.6053 ::
trial	43.6053
::Onset of return expected: [N/A SELF PACED]  recorded: 45.8224 ::
return	45.8224
::Onset of trial expected: [N/A SELF PACED]  recorded: 47.0892 ::
trial	47.0892
::Onset of return expected: [N/A SELF PACED]  recorded: 48.8561 ::
return	48.8561
::Onset of trial expected: [N/A SELF PACED]  recorded: 50.0563 ::
trial	50.0563
::Onset of return expected: [N/A SELF PACED]  recorded: 52.3233 ::
return	52.3233
::Onset of rest expected: [N/A SELF PACED]  recorded: 53.5235 ::
rest	53.5235
::Onset of cue expected: [N/A SELF PACED]  recorded: 65.5443 ::
cue	65.5443
::Onset of trial expected: [N/A SELF PACED]  recorded: 66.0774 ::
trial	66.0774
::Onset of return expected: [N/A SELF PACED]  recorded: 68.5927 ::
return	68.5927
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.9589 ::
trial	69.9589
::Onset of return expected: [N/A SELF PACED]  recorded: 73.51 ::
return	73.5100
::Onset of trial expected: [N/A SELF PACED]  recorded: 75.1268 ::
trial	75.1268
::Onset of return expected: [N/A SELF PACED]  recorded: 76.5604 ::
return	76.5604
::Onset of trial expected: [N/A SELF PACED]  recorded: 77.5438 ::
trial	77.5438
