Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5494	4	2.7675	-0.042641	3.872043e+00	4.180387e+02	2.223738e+01	92.9940	1	1
1	0	3.4491	4	1.0847	0.000000	4.282245e+00	7.525837e+02	4.827723e+00	55.3877	1	0
2	1	4.6827	1	1.2178	-0.018714	1.037046e+01	1.016732e+03	1.500982e+01	50.2946	1	1
2	0	6.0328	1	0.8846	0.000000	2.466955e+00	4.533069e+02	4.065074e+00	67.7418	1	0
3	1	7.0663	2	1.4014	-0.034469	3.434034e+00	3.293464e+02	1.245538e+01	0.5301	1	1
3	0	8.5999	2	0.7178	0.000000	1.047525e+00	1.919527e+02	2.026675e+00	98.7579	1	0
4	1	9.4500	3	2.3181	-0.013368	3.795692e+00	3.745342e+02	1.666860e+01	2.0476	1	1
4	0	11.9005	3	1.4513	0.000000	2.994794e+00	5.346230e+02	1.105214e+01	72.0371	1	0
5	1	13.5007	4	2.2016	-0.016041	4.320110e+00	4.281079e+02	1.500763e+01	0.2567	1	1
5	0	15.8511	4	0.9344	0.000000	1.161381e+00	2.053343e+02	1.780528e+00	55.3892	1	0
6	1	16.9179	1	1.1014	-0.018714	1.091657e+01	1.039208e+03	1.487452e+01	38.9425	1	1
6	0	18.1681	1	0.9677	0.000000	2.727460e+00	4.741997e+02	6.085837e+00	67.9458	1	0
7	1	19.2682	3	2.0848	-0.058756	1.193699e+00	1.386728e+02	5.587211e+00	100.0000	1	1
7	0	21.5091	3	1.4343	0.000000	5.065518e+00	8.923561e+02	8.597144e+00	66.8028	1	0
8	1	23.0918	2	1.5176	0.010610	3.993404e+00	4.250271e+02	8.288908e+00	35.9977	1	1
8	0	24.7414	2	0.6678	0.000000	1.945993e+00	3.610985e+02	3.755216e+00	99.3035	1	0
9	1	25.5578	3	2.0006	-0.010666	3.593385e+00	3.470318e+02	1.139090e+01	3.7643	1	1
9	0	27.7071	3	1.7500	0.000000	1.868660e+00	3.359070e+02	3.811989e+00	64.7079	1	0
10	1	29.5891	2	1.3843	0.029325	6.036943e+00	6.849295e+02	1.230875e+01	3.6163	1	1
10	0	31.1219	2	1.0511	0.000000	5.109928e+00	9.647858e+02	1.121385e+01	76.9689	1	0
11	1	32.3215	4	2.7337	-0.029403	4.782301e+00	5.828362e+02	8.808574e+00	70.8956	1	1
11	0	35.1873	4	1.0176	0.000000	6.052637e+00	1.064062e+03	1.137113e+01	55.4825	1	0
12	1	36.3370	1	1.8681	-0.018714	7.845816e+00	7.820545e+02	1.364170e+01	48.4023	1	1
12	0	38.3540	1	1.0679	0.000000	9.553560e-01	1.757276e+02	7.358086e+00	55.8837	1	0
13	1	39.5547	3	2.2847	0.008021	2.386192e+00	2.917732e+02	7.277832e+00	40.9140	1	1
13	0	41.9884	3	1.4846	0.000000	2.847863e+00	5.058637e+02	9.098530e+00	66.5918	1	0
14	1	43.6053	4	2.0847	-0.015788	3.020495e+00	3.139150e+02	1.309467e+01	5.3999	1	1
14	0	45.8224	4	1.1345	0.000000	2.048483e+00	3.597322e+02	3.812063e+00	63.4962	1	0
15	1	47.0892	2	1.6346	0.010582	4.754245e+00	6.154878e+02	1.080515e+01	75.4327	1	1
15	0	48.8561	2	1.0680	0.000000	4.677958e+00	9.063031e+02	1.173406e+01	78.3897	1	0
16	1	50.0563	1	2.1181	-0.026732	6.100671e+00	6.485060e+02	1.600020e+01	6.0067	1	1
16	0	52.3233	1	1.0678	0.000000	3.407021e+00	5.921346e+02	7.807234e+00	79.8112	1	0
17	2	66.0774	2	2.3831	-0.068494	3.341597e+00	3.246730e+02	6.598972e+00	100.0000	1	1
17	0	68.5927	2	1.2176	0.000000	5.125808e+00	9.052165e+02	6.599527e+00	55.4800	1	0
18	2	69.9589	4	3.4016	0.024060	2.019943e+00	2.453032e+02	4.318838e+00	89.0355	1	1
18	0	73.5100	4	1.4845	0.000000	2.350091e+00	4.105194e+02	4.316847e+00	70.6908	1	0
19	2	75.1268	1	1.2847	-0.029169	3.983233e+00	4.039545e+02	1.320202e+01	2.7018	1	1
19	0	76.5604	1	0.8346	0.000000	1.661465e+00	3.069553e+02	3.559420e+00	54.7893	1	0
20	2	77.5438	3	1.7181	-0.005333	1.661340e+00	1.951874e+02	5.584011e+00	88.7967	1	1
20	0	79.3941	3	1.2179	0.000000	1.624520e+00	2.929057e+02	5.833327e+00	68.5580	1	0
21	2	80.7610	4	2.2681	-0.029403	4.007183e+00	3.941239e+02	1.290800e+01	3.9620	1	1
21	0	83.1614	4	1.4512	0.000000	4.263952e+00	7.468883e+02	7.104229e+00	55.7973	1	0
22	2	84.7450	2	1.7181	-0.015872	4.715890e+00	6.059686e+02	1.346164e+01	62.1235	1	1
22	0	86.5952	2	0.7845	0.000000	2.124063e+00	3.946129e+02	5.073741e+00	73.4949	1	0
23	2	87.5203	3	1.7999	0.013297	1.384544e+00	1.426943e+02	9.604821e+00	3.2618	1	1
23	0	89.4522	3	1.3679	0.000000	1.892122e+00	3.434676e+02	9.639493e+00	88.3706	1	0
24	2	90.9686	1	2.1012	0.005348	3.861920e+00	4.915802e+02	1.179720e+01	48.1954	1	1
24	0	93.2184	1	1.0835	0.000000	5.615643e-01	1.022988e+02	2.288033e+00	77.2514	1	0
25	2	94.4339	2	1.8848	-0.021387	3.575962e+00	3.610497e+02	1.524514e+01	0.7550	1	1
25	0	96.4506	2	0.9838	0.000000	1.423480e+00	2.628965e+02	2.289049e+00	55.0857	1	0
26	2	97.5830	4	2.8170	-0.010471	1.869513e+00	2.322150e+02	8.338404e+00	79.1314	1	1
26	0	100.5487	4	1.2349	0.000000	2.048771e+00	3.635708e+02	5.081247e+00	55.6444	1	0
27	2	101.9320	1	1.6668	0.005333	3.545158e+00	3.519004e+02	1.114777e+01	1.0210	1	1
