::Queue started at 25-Feb-2013 11:24:29, with machine clock reading 298869.3961.::
::Experiment started at 25-Feb-2013 11:24:33, with machine clock reading 298873.7618.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	597747.5120
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.015219 ::
cue	0.0152
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.53186 ::
trial	0.5319
::Onset of return expected: [N/A SELF PACED]  recorded: 3.1233 ::
return	3.1233
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.1325 ::
trial	4.1325
::Onset of return expected: [N/A SELF PACED]  recorded: 5.3392 ::
return	5.3392
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.0889 ::
trial	6.0889
::Onset of return expected: [N/A SELF PACED]  recorded: 7.905 ::
return	7.9050
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.6214 ::
trial	8.6214
::Onset of return expected: [N/A SELF PACED]  recorded: 10.6707 ::
return	10.6707
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.7036 ::
trial	11.7036
::Onset of return expected: [N/A SELF PACED]  recorded: 14.1363 ::
return	14.1363
::Onset of trial expected: [N/A SELF PACED]  recorded: 15.1859 ::
trial	15.1859
::Onset of return expected: [N/A SELF PACED]  recorded: 16.6686 ::
return	16.6686
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.4518 ::
trial	17.4518
::Onset of return expected: [N/A SELF PACED]  recorded: 19.4181 ::
return	19.4181
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.5182 ::
trial	20.5182
::Onset of return expected: [N/A SELF PACED]  recorded: 21.8184 ::
return	21.8184
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.5353 ::
trial	22.5353
::Onset of return expected: [N/A SELF PACED]  recorded: 24.3356 ::
return	24.3356
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.3857 ::
trial	25.3857
::Onset of return expected: [N/A SELF PACED]  recorded: 26.836 ::
return	26.8360
::Onset of trial expected: [N/A SELF PACED]  recorded: 27.5527 ::
trial	27.5527
::Onset of return expected: [N/A SELF PACED]  recorded: 29.9698 ::
return	29.9698
::Onset of trial expected: [N/A SELF PACED]  recorded: 30.7865 ::
trial	30.7865
::Onset of return expected: [N/A SELF PACED]  recorded: 32.1867 ::
return	32.1867
::Onset of trial expected: [N/A SELF PACED]  recorded: 33.0535 ::
trial	33.0535
::Onset of return expected: [N/A SELF PACED]  recorded: 34.9371 ::
return	34.9371
::Onset of trial expected: [N/A SELF PACED]  recorded: 35.9955 ::
trial	35.9955
::Onset of return expected: [N/A SELF PACED]  recorded: 37.9782 ::
return	37.9782
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.0611 ::
trial	39.0611
::Onset of return expected: [N/A SELF PACED]  recorded: 40.5106 ::
return	40.5106
::Onset of trial expected: [N/A SELF PACED]  recorded: 41.2271 ::
trial	41.2271
::Onset of return expected: [N/A SELF PACED]  recorded: 42.6266 ::
return	42.6266
::Onset of rest expected: [N/A SELF PACED]  recorded: 43.4929 ::
rest	43.4929
::Onset of cue expected: [N/A SELF PACED]  recorded: 55.5236 ::
cue	55.5236
::Onset of trial expected: [N/A SELF PACED]  recorded: 56.0404 ::
trial	56.0404
::Onset of return expected: [N/A SELF PACED]  recorded: 58.3241 ::
return	58.3241
::Onset of trial expected: [N/A SELF PACED]  recorded: 59.3909 ::
trial	59.3909
::Onset of return expected: [N/A SELF PACED]  recorded: 60.6577 ::
return	60.6577
::Onset of trial expected: [N/A SELF PACED]  recorded: 61.5245 ::
trial	61.5245
::Onset of return expected: [N/A SELF PACED]  recorded: 64.1583 ::
return	64.1583
::Onset of trial expected: [N/A SELF PACED]  recorded: 65.4418 ::
trial	65.4418
::Onset of return expected: [N/A SELF PACED]  recorded: 67.1755 ::
return	67.1755
::Onset of trial expected: [N/A SELF PACED]  recorded: 68.2922 ::
trial	68.2922
::Onset of return expected: [N/A SELF PACED]  recorded: 70.5338 ::
return	70.5338
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.367 ::
trial	71.3670
::Onset of return expected: [N/A SELF PACED]  recorded: 73.4829 ::
return	73.4829
