::Queue started at 15-Feb-2013 14:45:38, with machine clock reading 739340.8638.::
::Experiment started at 15-Feb-2013 14:45:39, with machine clock reading 739342.2049.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	1478684.3799
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.024065 ::
cue	0.0241
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.77374 ::
trial	0.7737
::Onset of return expected: [N/A SELF PACED]  recorded: 2.5838 ::
return	2.5838
::Onset of trial expected: [N/A SELF PACED]  recorded: 3.6395 ::
trial	3.6395
::Onset of return expected: [N/A SELF PACED]  recorded: 4.4725 ::
return	4.4725
::Onset of trial expected: [N/A SELF PACED]  recorded: 5.5715 ::
trial	5.5715
::Onset of return expected: [N/A SELF PACED]  recorded: 6.288 ::
return	6.2880
::Onset of trial expected: [N/A SELF PACED]  recorded: 7.0044 ::
trial	7.0044
F11	7.1383
F11	7.3050
F11	7.4382
F11	7.5881
::Onset of return expected: [N/A SELF PACED]  recorded: 7.9048 ::
return	7.9048
F11	8.2040
F11	8.3373
F11	8.9204
F11	9.0371
::Onset of trial expected: [N/A SELF PACED]  recorded: 9.2369 ::
trial	9.2369
::Onset of return expected: [N/A SELF PACED]  recorded: 10.104 ::
return	10.1040
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.8704 ::
trial	10.8704
::Onset of return expected: [N/A SELF PACED]  recorded: 11.6029 ::
return	11.6029
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.2526 ::
trial	12.2526
::Onset of return expected: [N/A SELF PACED]  recorded: 13.7528 ::
return	13.7528
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.8189 ::
trial	14.8189
::Onset of return expected: [N/A SELF PACED]  recorded: 15.5354 ::
return	15.5354
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.1687 ::
trial	16.1687
::Onset of return expected: [N/A SELF PACED]  recorded: 16.8854 ::
return	16.8854
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.6357 ::
trial	17.6357
::Onset of return expected: [N/A SELF PACED]  recorded: 18.6364 ::
return	18.6364
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.4698 ::
trial	19.4698
