Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5497	4	1.2840	0.090660	1.428118e+01	1.664089e+03	3.212336e+01	9.1203	1	1
1	0	1.9825	4	0.6346	0.000000	5.846159e+00	1.068570e+03	8.617840e+00	54.7752	1	0
2	1	2.7655	1	0.4176	-0.096809	8.041107e+00	7.974689e+02	1.055124e+01	69.3439	1	1
2	0	3.4821	1	0.3011	0.000000	5.045811e+00	9.061942e+02	6.599756e+00	54.9811	1	0
3	1	4.3151	2	0.6678	-0.107760	2.695317e+00	2.764828e+02	1.037003e+01	100.0000	1	1
3	0	5.1315	2	0.3177	0.000000	1.483855e+01	3.218039e+03	2.170555e+01	80.8165	1	0
4	1	5.8483	3	0.6179	-0.037416	1.539525e+01	1.668008e+03	2.509792e+01	61.5483	1	1
4	0	6.6151	3	0.3177	0.000000	6.256871e+00	1.106041e+03	1.619290e+01	63.5667	1	0
5	1	7.3319	4	1.5679	0.000000	1.226687e+01	1.675432e+03	1.886096e+01	81.6588	1	1
5	0	9.0488	4	0.5514	0.000000	4.127096e+00	7.935194e+02	1.101172e+01	75.8036	1	0
6	1	9.7656	1	0.4511	-0.018419	6.189615e+00	6.871781e+02	8.266211e+00	54.9046	1	1
6	0	10.4824	1	0.2511	0.000000	2.654153e+00	4.919095e+02	4.561360e+00	78.7450	1	0
7	1	11.1991	3	0.7011	0.098610	7.387336e+00	7.070421e+02	1.401384e+01	81.0794	1	1
7	0	12.0326	3	0.3677	0.000000	1.134659e+01	2.063392e+03	1.970662e+01	65.0040	1	0
8	1	12.7493	2	0.6679	-0.126640	6.056470e+00	5.902657e+02	1.457353e+01	96.7392	1	1
8	0	13.5494	2	0.2513	0.000000	7.240525e+00	1.516341e+03	1.458919e+01	83.2919	1	0
9	1	14.2662	3	0.8183	0.231091	2.167392e+01	2.314648e+03	3.015329e+01	78.8876	1	1
9	0	15.2330	3	0.4012	0.000000	9.417315e+00	1.679137e+03	1.868046e+01	83.3388	1	0
10	1	15.9498	2	0.6347	0.018566	3.208393e+00	3.192404e+02	5.580383e+00	76.5346	1	1
10	0	16.7333	2	0.2178	0.000000	1.640365e+00	3.338072e+02	1.780584e+00	54.2501	1	0
11	1	17.4500	4	0.6012	-0.015956	6.571015e-01	7.033987e+01	2.179791e+00	6.9526	1	1
11	0	18.1835	4	0.2344	0.000000	6.480669e+00	1.176982e+03	9.849739e+00	62.6263	1	0
12	1	18.9100	1	0.7676	0.031486	4.015134e+00	4.213599e+02	2.821774e+01	5.2350	1	1
12	0	19.8171	1	0.3345	0.000000	5.670284e+00	1.018075e+03	1.112021e+01	56.2390	1	0
13	1	20.5340	3	0.8012	0.072067	1.679751e+00	1.595079e+02	6.851055e+00	100.0000	1	1
13	0	21.4840	3	0.4346	0.000000	1.078026e+01	2.045101e+03	2.238437e+01	80.5274	1	0
14	1	22.2090	4	0.5342	0.244354	1.213926e+01	1.141370e+03	2.430765e+01	96.3395	1	1
14	0	22.9255	4	0.5842	0.000000	8.744670e+00	1.722675e+03	2.816761e+01	83.1665	1	0
15	1	23.6586	2	0.4842	-0.012820	9.710453e-01	1.008496e+02	2.544031e+00	3.9876	1	1
15	0	24.3844	2	0.2346	0.000000	5.384690e+00	1.120530e+03	5.843294e+00	53.7180	1	0
16	1	25.1012	1	0.5348	0.147078	1.101327e+01	1.080994e+03	1.409276e+01	100.0000	1	1
16	0	25.8180	1	0.3678	0.000000	1.043275e+01	1.860083e+03	1.211849e+01	54.8348	1	0
17	3	39.1034	3	1.0179	0.128428	8.403797e+00	9.869457e+02	1.270275e+01	12.1946	1	1
17	0	40.2535	3	0.8179	0.000000	1.436371e+01	2.729236e+03	2.663254e+01	63.6641	1	0
18	3	41.2037	2	0.5345	0.479009	2.236819e+01	2.047401e+03	4.474860e+01	96.8128	0	1
18	0	41.9204	2	0.4513	0.000000	2.000640e+01	3.925398e+03	3.260167e+01	50.3608	1	0
19	3	42.5539	4	0.4512	0.313217	1.636853e+01	1.725992e+03	3.010055e+01	100.0000	0	1
19	0	43.2874	4	0.6679	0.000000	7.102253e+00	1.435450e+03	2.356927e+01	97.9335	1	0
20	3	44.0874	1	0.4011	0.581734	2.164575e+01	2.104457e+03	5.283980e+01	100.0000	0	1
20	0	44.8043	1	0.4344	0.000000	1.789932e+01	3.401109e+03	2.314803e+01	46.9111	1	0
21	3	45.4376	2	0.5181	0.546613	3.224444e+01	3.596041e+03	5.170499e+01	100.0000	0	1
21	0	46.1711	2	0.3512	0.000000	1.086061e+01	1.871042e+03	2.486122e+01	71.1698	1	0
22	3	46.8046	4	0.6679	0.113569	2.303643e+01	2.475982e+03	4.119709e+01	55.0121	1	1
22	0	47.6213	4	0.3345	0.000000	8.807450e+00	1.626220e+03	1.547643e+01	100.0000	1	0
23	3	48.3381	1	0.4845	0.423669	1.963978e+01	1.752666e+03	3.963851e+01	100.0000	0	1
23	0	49.0550	1	0.4181	0.000000	9.629759e+00	1.512026e+03	2.263968e+01	92.6341	1	0
24	3	49.8383	3	0.9846	-0.073578	1.194731e+01	1.218597e+03	2.260883e+01	60.3419	1	1
24	0	50.9552	3	0.4014	0.000000	7.059284e+00	1.265830e+03	9.569426e+00	53.9331	1	0
25	3	51.6719	1	1.0180	0.194722	2.807132e+01	3.444233e+03	5.308175e+01	74.2408	1	1
25	0	52.8222	1	0.5511	0.000000	1.147113e+01	2.436285e+03	2.960442e+01	84.2274	1	0
26	3	53.5485	3	1.2841	-0.027758	8.179251e+00	8.347121e+02	1.605252e+01	62.4150	1	1
26	0	54.9726	3	0.6678	0.000000	5.070146e+00	9.132354e+02	2.416830e+01	86.6450	1	0
27	3	55.7893	2	0.4012	0.538486	2.850554e+01	2.508938e+03	5.257832e+01	100.0000	0	1
27	0	56.5141	2	0.3846	0.000000	7.684269e+00	1.314944e+03	2.464014e+01	61.3928	1	0
28	3	57.1472	4	0.6844	0.102180	2.504776e+01	2.636075e+03	3.889472e+01	78.6697	1	1
28	0	57.9803	4	0.6008	0.000000	1.012775e+01	2.048777e+03	2.359806e+01	97.2816	1	0
29	3	58.7134	3	0.6842	-0.099931	9.608668e+00	9.267677e+02	1.577714e+01	79.8035	1	1
29	0	59.5297	3	0.4513	0.000000	7.314459e+00	1.311138e+03	1.106476e+01	54.8623	1	0
30	3	60.2566	2	0.7512	0.099189	1.516777e+01	1.448317e+03	2.290426e+01	80.9109	1	1
30	0	61.1459	2	0.2510	0.000000	5.236157e+00	1.006429e+03	8.153645e+00	54.6320	1	0
31	3	61.8623	1	1.4509	0.077209	1.577312e+01	1.579411e+03	3.277245e+01	75.3922	1	1
31	0	63.4617	1	0.5513	0.000000	1.275711e+01	2.506930e+03	3.237277e+01	93.2083	1	0
32	3	64.1782	4	1.3339	0.056756	1.390023e+01	1.545820e+03	3.353740e+01	67.3530	1	1
32	0	65.6611	4	0.6843	0.000000	9.175577e+00	1.684750e+03	2.018101e+01	90.9843	1	0
33	3	66.4775	2	0.9678	0.022585	2.651869e+01	3.128309e+03	3.834859e+01	56.4569	1	1
33	0	67.5938	2	0.3175	0.000000	8.327799e+00	1.719825e+03	1.404652e+01	100.0000	1	0
34	3	68.3102	1	0.6013	0.434827	1.856675e+01	2.425562e+03	4.093830e+01	100.0000	0	1
34	0	69.0599	1	0.4013	0.000000	1.811904e+01	3.247453e+03	2.884068e+01	52.2253	1	0
35	3	69.6931	4	0.6343	0.050644	1.574170e+01	1.739258e+03	3.297167e+01	69.1335	1	1
35	0	70.4595	4	0.5009	0.000000	5.668564e+00	1.061700e+03	1.667055e+01	94.9968	1	0
36	3	71.1759	3	1.2672	-0.061932	1.367804e+01	1.325539e+03	2.493684e+01	70.2596	1	1
36	0	72.5755	3	0.6012	0.000000	1.835622e+00	3.270447e+02	8.015004e+00	91.8212	1	0
37	3	73.3254	2	0.6677	0.071753	6.129866e+00	5.971651e+02	8.665155e+00	53.0498	1	1
37	0	74.1254	2	0.2512	0.000000	6.226300e+00	1.192107e+03	7.532137e+00	53.9361	1	0
38	3	74.8422	1	0.4682	0.457904	2.008487e+01	1.763134e+03	4.273622e+01	100.0000	0	1
38	0	75.5590	1	0.4511	0.000000	1.137587e+01	1.899047e+03	1.329116e+01	92.8176	1	0
39	3	76.1923	3	1.0013	-0.040018	1.093251e+01	1.275197e+03	2.322061e+01	59.2833	1	1
39	0	77.3259	3	0.5515	0.000000	5.380814e+00	9.480640e+02	7.605382e+00	55.1321	1	0
40	3	78.0427	4	0.7012	0.108107	1.473039e+01	1.562300e+03	2.458517e+01	71.8004	1	1
40	0	78.8761	4	0.6346	0.000000	8.706956e+00	1.615068e+03	1.283795e+01	96.8784	1	0
41	3	79.6429	2	0.4345	0.177245	1.668759e+01	1.778425e+03	2.080827e+01	82.8092	1	1
41	0	80.3598	2	0.1677	0.000000	4.764874e+00	6.261072e+02	5.685570e+00	55.3970	1	0
42	3	81.0765	3	0.8512	0.026315	1.211611e+01	1.379514e+03	2.025787e+01	75.9761	0	1
42	0	82.0767	3	0.5345	0.000000	9.473760e+00	1.694209e+03	1.520926e+01	54.5371	1	0
43	3	82.7601	4	0.7178	0.071690	1.022662e+01	1.105304e+03	1.714698e+01	68.1555	1	1
43	0	83.6102	4	0.4012	0.000000	6.433451e+00	1.147577e+03	8.023135e+00	54.7435	1	0
44	3	84.3270	1	1.2012	0.106354	1.405407e+01	1.723467e+03	2.790166e+01	74.7311	1	1
44	0	85.6773	1	0.4344	0.000000	1.014177e+01	1.961559e+03	2.065192e+01	92.8735	1	0
45	3	86.3940	2	0.7011	0.064238	1.041051e+01	1.125052e+03	1.569829e+01	72.0808	1	1
45	0	87.2273	2	0.2346	0.000000	7.183700e+00	1.479758e+03	1.140046e+01	100.0000	1	0
46	3	87.9441	1	0.5679	0.295043	1.586190e+01	1.677741e+03	2.919646e+01	95.2404	0	1
46	0	88.6700	1	0.3680	0.000000	1.362373e+01	2.488568e+03	1.940486e+01	51.7047	1	0
47	3	89.5112	3	0.7678	-0.157307	1.009337e+01	9.596556e+02	1.608906e+01	46.8269	0	1
47	0	90.4280	3	0.5345	0.000000	1.333090e+01	2.316204e+03	2.123180e+01	54.4318	1	0
48	3	91.1114	4	0.7847	0.114327	8.855068e+00	9.673716e+02	1.269569e+01	71.5363	1	1
48	0	92.0447	4	0.5680	0.000000	1.060568e+01	1.960719e+03	1.244879e+01	54.4913	1	0
49	3	92.7686	3	0.8009	0.051432	1.310906e+01	1.245635e+03	2.465296e+01	61.4100	1	1
49	0	93.7016	3	0.7340	0.000000	6.276968e+00	1.076717e+03	1.990633e+01	86.5116	1	0
50	3	94.5842	2	0.8344	0.137716	1.655772e+01	1.641396e+03	2.871413e+01	67.2536	0	1
50	0	95.5504	2	0.3181	0.000000	1.192527e+01	2.451414e+03	1.689909e+01	53.4539	1	0
51	3	96.1837	4	0.7343	0.106606	8.912189e+00	8.832874e+02	1.191121e+01	43.5870	1	1
51	0	97.0667	4	0.4844	0.000000	6.904534e+00	1.284326e+03	9.006513e+00	53.8056	1	0
52	3	97.7830	1	1.0507	0.069597	1.353102e+01	1.329339e+03	3.033799e+01	76.3898	1	1
52	0	98.9660	1	0.6345	0.000000	1.350531e+01	2.915136e+03	3.132562e+01	87.2068	1	0
53	3	99.7491	4	0.5508	0.225100	1.315061e+01	1.239546e+03	2.663943e+01	87.2687	1	1
53	0	100.4656	4	0.4177	0.000000	6.543756e+00	1.275149e+03	9.875639e+00	53.4176	1	0
54	3	101.1818	3	0.8176	-0.067483	1.315323e+01	1.265014e+03	2.170504e+01	35.5217	1	1
54	0	102.1315	3	0.7176	0.000000	5.709681e+00	1.005863e+03	1.704010e+01	80.5976	1	0
55	3	102.9812	2	0.7678	0.049535	1.553177e+01	1.599801e+03	2.618122e+01	65.4165	1	1
55	0	103.8977	2	0.2849	0.000000	7.465479e+00	1.521886e+03	1.071699e+01	53.6546	1	0
56	3	104.6140	1	0.4180	0.408021	2.000921e+01	1.798049e+03	3.825837e+01	100.0000	0	1
56	0	105.3305	1	0.4679	0.000000	1.582353e+01	2.257694e+03	2.615040e+01	92.0867	1	0
57	3	106.1469	3	1.2679	0.038790	6.837259e+00	6.894996e+02	1.283817e+01	86.4598	1	1
57	0	107.5633	3	0.6346	0.000000	1.025469e+01	1.996137e+03	1.296281e+01	53.4324	1	0
58	3	108.3300	4	0.6514	0.104390	1.228166e+01	1.403067e+03	1.953850e+01	85.9102	1	1
58	0	109.1136	4	0.5179	0.000000	5.393195e+00	1.053239e+03	2.014249e+01	97.0406	1	0
59	3	109.8303	1	1.2019	0.072798	1.748851e+01	2.158972e+03	3.762170e+01	75.5446	1	1
59	0	111.1644	1	0.3516	0.000000	6.666546e+00	1.204731e+03	1.676228e+01	92.7397	1	0
60	3	111.8813	2	0.6011	0.410164	3.134340e+01	3.908250e+03	4.039663e+01	93.6003	1	1
60	0	112.6314	2	0.3679	0.000000	7.328253e+00	1.291771e+03	1.161979e+01	78.5869	1	0
61	3	113.3481	3	0.5345	0.201848	1.738183e+01	1.681341e+03	2.517271e+01	88.9267	1	1
61	0	114.8650	3	0.7011	0.000000	4.445588e+00	8.376206e+02	1.276513e+01	72.6142	1	0
62	3	115.6984	4	0.7346	0.067446	4.392373e+00	4.858884e+02	1.503816e+01	93.9903	1	1
62	0	116.5819	4	0.4844	0.000000	5.755751e+00	1.039582e+03	1.419995e+01	94.7589	1	0
63	3	117.2988	2	0.7844	0.027007	5.206389e+00	5.479023e+02	1.542237e+01	15.6493	1	1
63	0	118.2154	2	0.5179	0.000000	5.374332e+00	1.118403e+03	1.540968e+01	99.1214	1	0
64	3	118.9323	1	1.3346	0.097568	6.212911e+00	8.385319e+02	1.233284e+01	11.9044	1	1
64	0	120.3992	1	0.3848	0.000000	6.655972e+00	1.205675e+03	9.273327e+00	53.8281	1	0
65	1	133.6549	2	0.5345	-0.268668	1.352412e+01	1.293568e+03	2.599931e+01	100.0000	0	1
