Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
44	2	3	6.846090e-01	-6.112081e-03	9.803641e-01	9.758453e+01	1.302734e+00	1.487226e+01	1	1
45	2	4	7.669828e-01	7.327902e-02	3.435300e+00	3.372129e+02	7.466797e+00	9.416218e+01	1	1
46	2	2	6.832993e-01	1.769656e-02	4.444101e-01	4.359950e+01	1.736328e+00	100	1	1
47	2	3	7.017764e-01	-2.636160e-02	4.586767e+00	4.494942e+02	5.709961e+00	4.595815e+01	1	1
48	2	1	6.171424e-01	-9.620081e-02	3.082371e+00	2.939360e+02	9.202148e+00	100	1	1
49	2	2	6.509562e-01	-6.335396e-02	4.286373e+00	4.146396e+02	6.136719e+00	9.380653e+01	1	1
50	2	4	5.342295e-01	2.092652e-02	1.730594e+00	1.723175e+02	2.083984e+00	100	1	1
51	2	1	5.499212e-01	-8.718537e-02	2.694942e+00	2.563222e+02	8.313477e+00	100	1	1
52	2	3	6.679627e-01	-7.310832e-02	5.019958e+00	4.932501e+02	7.196289e+00	100	1	1
53	2	4	7.347750e-01	-4.546346e-02	3.900722e+00	3.870019e+02	4.513672e+00	100	1	1
54	2	2	5.351751e-01	-2.841790e-02	2.658844e+00	2.680058e+02	3.125977e+00	5.736458e+01	1	1
55	2	3	6.675621e-01	3.574285e-02	1.833914e+00	1.869661e+02	3.645508e+00	100	1	1
56	2	1	6.167723e-01	1.261238e-01	7.422310e+00	7.064459e+02	1.206836e+01	100	1	1
57	2	2	6.341043e-01	3.499248e-02	2.824196e+00	2.731472e+02	3.385742e+00	100	1	1
58	2	4	5.511166e-01	-3.651117e-02	2.233644e+00	2.276397e+02	3.722656e+00	100	1	1
59	2	1	6.011202e-01	2.604727e-02	3.966727e+00	3.966960e+02	5.469727e+00	4.061871e+01	1	1
60	2	3	5.837559e-01	-8.073708e-02	7.355156e+00	6.986321e+02	8.727539e+00	6.060556e+01	1	1
61	2	4	6.851661e-01	-5.709766e-02	3.261293e+00	3.169824e+02	5.555664e+00	100	1	1
62	2	2	4.669094e-01	-4.299075e-02	4.603452e+00	4.460313e+02	6.251953e+00	8.440876e+01	1	1
63	2	3	6.672134e-01	5.073347e-02	1.716690e+00	1.650470e+02	4.881836e+00	100	1	1
64	2	1	5.681965e-01	2.065327e-02	3.150364e+00	3.310928e+02	3.994141e+00	6.158671e+01	1	1
65	1	2	9.009614e-01	1.510993e-01	8.178471e+00	7.904444e+02	1.471582e+01	100	0	1
66	1	3	7.511981e-01	1.057729e-01	7.358004e+00	6.979182e+02	1.007031e+01	100	1	1
67	1	4	7.507415e-01	1.663687e-01	1.161313e+01	1.122810e+03	1.623535e+01	100	0	1
68	1	1	1.317590e+00	-4.079746e-02	1.771466e+00	1.681630e+02	3.875000e+00	100	1	1
69	1	4	8.506485e-01	5.146045e-03	2.077622e+00	2.029029e+02	2.497070e+00	6.977451e+01	1	1
70	1	3	7.844413e-01	3.775093e-02	3.140869e+00	3.031614e+02	3.645508e+00	100	1	1
71	1	1	1.051884e+00	-3.104961e-02	1.743300e+00	1.662451e+02	3.732422e+00	9.319413e+01	1	1
72	1	2	8.011286e-01	3.728958e-02	1.072610e+00	1.048120e+02	3.645508e+00	100	1	1
73	1	4	7.842955e-01	-4.301967e-02	2.102031e+00	2.034824e+02	4.166992e+00	8.331820e+01	1	1
74	1	2	7.351368e-01	1.963368e-02	1.139310e+00	1.107723e+02	2.430664e+00	9.758942e+01	1	1
75	1	1	6.673652e-01	6.727092e-02	2.933750e+00	2.797692e+02	6.424805e+00	100	1	1
76	1	3	7.169706e-01	-8.213901e-03	7.501018e-01	7.330487e+01	8.027344e-01	2.155548e+01	1	1
77	1	2	7.004625e-01	-5.476531e-03	1.703301e+00	1.621895e+02	2.864258e+00	6.972904e+01	1	1
78	1	3	7.502143e-01	1.260957e-02	2.589158e+00	2.494340e+02	3.211914e+00	7.846123e+01	1	1
79	1	4	7.174008e-01	4.376851e-03	1.300372e+00	1.250491e+02	2.357422e+00	7.459989e+00	1	1
80	1	1	6.005702e-01	4.890698e-02	4.053234e+00	3.954515e+02	4.775391e+00	100	1	1
81	3	1	9.003209e-01	7.817741e-01	3.858684e+01	2.619574e+03	6.739750e+01	100	0	1
82	3	4	7.836168e-01	6.809563e-01	3.331834e+01	2.479029e+03	6.028569e+01	100	0	1
83	3	2	9.338881e-01	7.035325e-01	4.471642e+01	3.258547e+03	6.274123e+01	9.267121e+01	0	1
84	3	3	7.341631e-01	1.049602e+00	3.343003e+01	1.625685e+03	8.469606e+01	1.000000e+02	0	1
85	3	4	6.679863e-01	7.878723e-01	4.539844e+01	3.374738e+03	7.470473e+01	100	0	1
86	3	3	7.999858e-01	8.336015e-01	4.367811e+01	2.805717e+03	7.074797e+01	100	0	1
87	3	1	1.033913e+00	1.010083e+00	6.014641e+01	3.064689e+03	8.188076e+01	8.048354e+01	0	1
88	3	2	-1.693276e+05	2.044030e-01	2.496329e+01	2.276967e+03	3.424841e+01	7.820047e+01	0	0
89	3	1	1.017401e+00	1.690415e-01	2.120301e+01	2.258904e+03	4.084992e+01	5.816557e+01	0	1
90	3	2	6.129680e-01	7.499685e-01	4.068665e+01	2.846385e+03	6.516914e+01	100	0	1
91	3	3	1.117816e+00	3.080512e-01	3.454622e+01	3.140150e+03	5.420692e+01	4.545365e+01	0	1
92	3	4	9.010186e-01	1.951578e-01	1.371215e+01	1.279762e+03	2.090453e+01	8.592304e+01	0	1
93	3	4	8.501981e-01	1.486174e-01	9.605496e+00	9.177111e+02	1.430441e+01	100	1	1
94	3	2	8.844909e-01	1.174792e+00	5.974909e+01	2.252688e+03	9.017752e+01	100	0	1
95	3	3	9.178888e-01	1.098539e+00	4.446031e+01	2.000685e+03	8.809418e+01	100	0	1
96	3	1	5.330348e-01	7.235964e-01	4.088310e+01	3.148933e+03	6.804591e+01	100	0	1
97	3	3	-1.693118e+05	1.051844e+00	3.228098e+01	1.495333e+03	8.045273e+01	100	0	0
98	3	4	1.050669e+00	7.865162e-01	3.523770e+01	2.413135e+03	6.863493e+01	100	0	1
99	3	2	9.508433e-01	1.070882e+00	6.292907e+01	2.938578e+03	8.549501e+01	100	0	1
100	3	1	5.513706e-01	2.654695e-01	1.902378e+01	2.014598e+03	2.879250e+01	1.000000e+02	0	1
101	3	1	9.176865e-01	1.297512e-01	1.021374e+01	9.910431e+02	1.468697e+01	9.071416e+01	1	1
102	3	4	6.837003e-01	2.213053e-01	1.927092e+01	1.932528e+03	2.256251e+01	100	0	1
103	3	3	5.855350e-01	7.699115e-01	3.833653e+01	2.759803e+03	6.979296e+01	100	0	1
104	3	2	6.012488e-01	7.311391e-01	3.398182e+01	2.430168e+03	6.414577e+01	100	0	1
105	3	2	1.184514e+00	3.699464e-01	3.001662e+01	2.700316e+03	4.186155e+01	8.737997e+01	0	1
106	3	3	7.674628e-01	3.786775e-01	1.982880e+01	1.771024e+03	3.553695e+01	100	0	1
107	3	4	7.833055e-01	4.682530e-01	3.296168e+01	2.808636e+03	4.309622e+01	100	0	1
108	3	1	6.178425e-01	7.254521e-01	4.334035e+01	3.101168e+03	6.345109e+01	100	0	1
109	3	3	8.004555e-01	2.001523e-01	2.147276e+01	2.024155e+03	2.685832e+01	4.177874e+01	0	1
110	3	2	4.515341e-01	6.105599e-01	3.078150e+01	2.732502e+03	6.211767e+01	100	0	1
111	3	1	-1.692873e+05	6.226644e-02	7.099104e+00	5.908833e+02	1.040013e+01	4.109429e+01	1	0
112	3	4	-1.692856e+05	1.142767e-01	8.106563e+00	6.868515e+02	1.151189e+01	4.764098e+01	1	0
113	3	1	-1.692838e+05	4.107165e-02	2.348931e+00	1.575254e+02	3.922233e+00	3.381488e+01	1	0
114	3	4	-1.692821e+05	6.942566e-02	4.787079e+00	2.874122e+02	7.305849e+00	5.040830e+01	1	0
115	3	2	1.068501e+00	4.175285e-01	3.291163e+01	2.861551e+03	4.919088e+01	8.199536e+01	0	1
116	3	3	1.462374e+00	1.580770e-01	1.431310e+01	1.360775e+03	1.988254e+01	5.989948e+01	0	1
117	3	1	7.671617e-01	4.382128e-01	2.318833e+01	2.025192e+03	4.092588e+01	100	0	1
118	3	2	-1.692751e+05	1.194412e-01	1.692767e+01	1.582253e+03	2.847831e+01	4.833224e+01	1	0
119	3	3	-1.692733e+05	1.922579e-01	2.319851e+01	1.711861e+03	3.818446e+01	1.796991e+01	0	0
120	3	4	1.200747e+00	3.677873e-01	3.026910e+01	2.684444e+03	3.816305e+01	6.019730e+01	0	1
121	3	3	1.450346e+00	5.246247e-02	5.361912e+00	5.124744e+02	8.680012e+00	2.473954e+01	1	1
122	3	1	1.450812e+00	5.357839e-02	3.609492e+00	3.451283e+02	6.233450e+00	8.741587e+01	1	1
123	3	4	-1.692663e+05	1.265789e-01	6.983829e+00	6.246339e+02	1.155885e+01	9.940706e+01	1	0
124	3	2	-1.692646e+05	7.777668e-02	5.969892e+00	5.032024e+02	7.612446e+00	7.691148e+01	1	0
125	3	1	-1.692628e+05	3.552865e-02	5.710416e+00	4.379595e+02	1.117974e+01	4.605910e+01	1	0
126	3	3	1.334908e+00	1.413220e-01	1.328712e+01	1.273446e+03	2.130159e+01	3.734365e+01	1	1
127	3	2	-1.692593e+05	2.586966e-03	2.557221e+00	1.890781e+02	5.770792e+00	6.609106e+01	1	0
128	3	4	1.268550e+00	1.387364e-01	1.538131e+01	1.450649e+03	2.231668e+01	4.994326e+01	1	1
129	1	3	-1.692433e+05	8.805729e-03	4.630485e+00	2.028370e+02	1.046680e+01	3.045746e+01	1	0
130	1	4	-1.692416e+05	-5.436606e-02	3.072389e+00	2.450710e+02	5.381836e+00	2.631366e+01	1	0
131	1	2	1.267861e+00	-2.431769e-02	7.254078e+00	6.961010e+02	1.058203e+01	3.630563e+01	1	1
132	1	1	-1.692381e+05	-3.933137e-02	1.268016e+01	1.090977e+03	2.508984e+01	4.682133e+01	1	0
133	1	2	1.217806e+00	1.534139e-02	4.095911e+00	3.939274e+02	9.029297e+00	5.161448e+01	1	1
134	1	4	7.514968e-01	-2.317972e-01	1.199165e+01	1.137918e+03	2.239844e+01	9.341258e+01	0	1
135	1	3	-1.692328e+05	-1.152030e-02	6.899550e+00	6.240252e+02	1.085254e+01	2.628948e+01	1	0
136	1	1	1.250253e+00	-3.608292e-02	2.307423e+00	2.219723e+02	3.472656e+00	9.404414e+01	1	1
137	1	4	1.118642e+00	-4.353108e-02	5.983476e+00	5.724036e+02	1.067871e+01	5.026644e+01	1	1
138	1	3	1.118302e+00	1.007523e-02	7.297440e+00	6.988083e+02	1.214453e+01	5.675461e+01	1	1
139	1	2	9.338335e-01	-1.008492e-01	7.613134e+00	7.250841e+02	1.371777e+01	7.994504e+01	1	1
140	1	1	1.117148e+00	-3.644935e-03	6.451497e+00	6.136168e+02	1.180664e+01	6.231223e+01	1	1
141	1	3	1.001974e+00	-2.762232e-02	2.571474e+00	2.504902e+02	4.775391e+00	8.119380e+01	1	1
142	1	1	7.680207e-01	-8.470175e-02	5.127257e+00	4.927775e+02	8.160156e+00	7.262843e+01	1	1
143	1	4	7.348014e-01	-1.223522e-01	3.873133e+00	3.664045e+02	1.163281e+01	100	1	1
144	1	2	5.671440e-01	-9.006517e-02	8.783872e+00	8.414675e+02	1.047461e+01	5.187571e+01	1	1
145	2	2	9.011956e-01	5.481174e-02	5.347153e+00	5.133633e+02	6.048828e+00	9.647344e+01	1	1
146	2	4	6.505238e-01	-3.070666e-02	1.350230e+00	1.326469e+02	3.017578e+00	100	1	1
147	2	1	1.468729e+00	1.017015e-05	3.296835e+00	3.165702e+02	6.771484e+00	7.992820e+01	1	1
148	2	3	7.341784e-01	-5.035465e-02	3.635970e+00	3.633378e+02	5.036133e+00	8.818396e+01	1	1
149	2	4	9.007157e-01	7.172886e-03	2.594027e+00	2.514509e+02	4.862305e+00	6.515953e+01	1	1
150	2	2	7.346145e-01	5.316022e-03	1.461833e+00	1.431312e+02	3.385742e+00	8.235423e+01	1	1
151	2	3	9.500232e-01	-5.654458e-02	1.830925e+00	1.769221e+02	5.469727e+00	8.544402e+01	1	1
152	2	1	7.674073e-01	-5.065104e-02	2.475481e+00	2.363843e+02	4.840820e+00	8.527132e+01	1	1
153	2	2	8.670738e-01	-3.012986e-02	1.929589e+00	1.834410e+02	3.386719e+00	6.995449e+01	1	1
154	2	4	7.333588e-01	-3.932856e-02	1.981445e+00	1.923260e+02	5.642578e+00	8.282676e+01	1	1
155	2	1	7.838357e-01	-2.459478e-02	1.335002e+00	1.271928e+02	2.343750e+00	8.004448e+01	1	1
156	2	3	6.004469e-01	-2.588049e-03	2.302843e+00	2.224492e+02	3.028320e+00	2.234623e+01	1	1
157	2	4	8.177876e-01	1.333108e-02	1.134151e+00	1.108245e+02	1.997070e+00	8.693997e+01	1	1
158	2	2	6.005835e-01	-5.766615e-02	3.218693e+00	3.098055e+02	5.556641e+00	100	1	1
159	2	3	8.343465e-01	-2.903756e-02	5.808077e+00	5.555618e+02	8.248047e+00	6.696138e+01	1	1
160	2	1	6.682013e-01	-1.966666e-02	1.136183e+00	1.102830e+02	1.909180e+00	100	1	1
161	2	2	8.176856e-01	-5.931595e-02	4.278218e+00	4.171221e+02	6.571289e+00	8.477248e+01	1	1
162	2	4	5.841986e-01	-4.518825e-02	2.037576e+00	2.112194e+02	4.687500e+00	9.095431e+01	1	1
163	2	1	1.434847e+00	-2.753324e-02	1.377641e+00	1.351205e+02	2.951172e+00	8.607557e+01	1	1
164	2	3	7.511918e-01	-3.812949e-02	3.724614e+00	3.560280e+02	4.167969e+00	4.577655e+01	1	1
165	2	4	7.334458e-01	-1.791587e-03	9.830293e-02	9.484217e+00	1.728516e-01	5.572650e+01	1	1
166	2	2	5.668248e-01	-2.430372e-02	2.340834e+00	2.257899e+02	2.605469e+00	2.313307e+01	1	1
167	2	3	7.343647e-01	-8.189936e-02	5.840610e+00	5.622215e+02	7.901367e+00	8.836575e+01	1	1
168	2	1	6.352896e-01	-8.801406e-04	5.432721e-01	5.304543e+01	7.812500e-01	2.611018e+01	1	1
169	2	2	7.671906e-01	4.482464e-03	3.437044e+00	3.324669e+02	5.382812e+00	4.964867e+01	1	1
170	2	4	4.509368e-01	-1.616634e-02	1.051885e+00	1.129667e+02	1.736328e+00	6.531935e+01	1	1
171	2	1	6.171964e-01	-5.369197e-02	2.779187e+00	2.738612e+02	5.295898e+00	9.259997e+01	1	1
172	2	3	7.999116e-01	-2.416238e-02	1.910322e+00	1.853423e+02	2.344727e+00	5.337896e+01	1	1
173	2	4	9.013491e-01	-1.643609e-02	3.322835e+00	3.158576e+02	7.987305e+00	7.406049e+01	1	1
174	2	2	6.005977e-01	2.166991e-02	1.416323e+00	1.361219e+02	2.083008e+00	100	1	1
175	2	3	7.346576e-01	-2.831882e-02	3.109965e+00	3.027812e+02	3.278320e+00	1.519434e+01	1	1
176	2	1	6.007985e-01	-1.887352e-02	5.508924e-01	5.571975e+01	1.909180e+00	100	1	1
177	2	2	8.340816e-01	-3.783785e-02	1.695704e+00	1.629018e+02	4.417969e+00	8.391429e+01	1	1
178	2	4	6.177923e-01	-6.247913e-02	1.435064e+00	1.374087e+02	5.990234e+00	100	1	1
179	2	1	5.665669e-01	2.632685e-02	2.191301e+00	2.168147e+02	2.605469e+00	100	1	1
180	2	3	6.505161e-01	-2.307889e-02	2.596285e+00	2.637257e+02	2.865234e+00	3.564067e+01	1	1
181	2	4	8.347348e-01	1.363227e-02	4.628233e+00	4.422584e+02	5.903320e+00	4.884722e+01	1	1
182	2	2	5.840622e-01	-3.872085e-02	4.371543e+00	4.212861e+02	5.469727e+00	3.927931e+01	1	1
183	2	3	7.997465e-01	-5.386451e-02	3.384374e+00	3.270316e+02	5.209961e+00	9.164418e+01	1	1
184	2	1	5.342932e-01	-4.275504e-02	2.130617e+00	2.146284e+02	4.309570e+00	100	1	1
185	2	2	7.172730e-01	1.224647e-16	4.980460e-01	4.747925e+01	7.812500e-01	9.071082e+01	1	1
186	2	4	6.172443e-01	-5.090579e-02	1.746131e+00	1.666054e+02	4.861328e+00	100	1	1
187	2	1	6.013430e-01	1.777515e-02	1.482943e+00	1.449243e+02	1.823242e+00	5.113867e+01	1	1
188	2	3	6.176459e-01	-1.253808e-02	3.053102e+00	2.934288e+02	3.810547e+00	1.102068e+01	1	1
189	2	4	7.842779e-01	5.385147e-02	1.982398e+00	1.916054e+02	5.209961e+00	100	1	1
190	2	2	5.345865e-01	-4.160415e-02	9.260848e+00	9.396143e+02	1.195020e+01	4.463694e+01	1	1
191	2	3	7.013356e-01	-1.079502e-02	1.670040e+00	1.611947e+02	1.823242e+00	2.003582e+01	1	1
192	2	1	6.851540e-01	-2.435325e-02	7.486918e-01	7.203965e+01	2.343750e+00	100	1	1
193	1	3	1.434666e+00	-3.706717e-03	1.847268e+00	1.786096e+02	4.069336e+00	8.455494e+01	1	1
194	1	1	7.835365e-01	-8.164250e-03	8.424253e-01	8.061122e+01	1.301758e+00	7.513931e+01	1	1
195	1	4	6.016598e-01	-5.091920e-02	1.877475e+00	1.862495e+02	5.055664e+00	100	1	1
196	1	2	5.006266e-01	4.365496e-03	2.438202e+00	2.421677e+02	3.733398e+00	2.578707e+01	1	1
197	1	3	6.347815e-01	-2.924646e-02	2.511467e+00	2.385133e+02	3.039062e+00	5.721601e+01	1	1
198	1	4	6.999457e-01	6.604013e-02	3.988147e+00	3.828349e+02	6.348633e+00	100	1	1
199	1	2	7.667583e-01	-7.280034e-04	3.239553e+00	3.085389e+02	5.018555e+00	6.564336e+00	1	1
200	1	1	5.177369e-01	-5.486730e-02	1.330602e+00	1.324911e+02	5.468750e+00	100	1	1
201	1	2	-1.690923e+05	-4.605182e-03	1.639302e+00	1.508686e+02	2.941406e+00	6.746533e+01	1	0
202	1	4	5.678218e-01	5.804895e-02	5.383397e+00	5.388917e+02	6.598633e+00	9.167358e+01	1	1
203	1	1	7.350485e-01	-7.232393e-03	7.657443e-01	7.351294e+01	1.562500e+00	6.934266e+01	1	1
204	1	3	6.667378e-01	-7.389005e-02	6.583376e+00	6.622336e+02	7.446289e+00	4.536629e+01	1	1
205	1	1	6.004614e-01	-1.773439e-03	1.250009e+00	1.218343e+02	1.650391e+00	7.354468e+01	1	1
206	1	2	7.337592e-01	-1.904503e-02	2.386812e+00	2.328750e+02	2.900391e+00	7.268214e+01	1	1
207	1	4	6.844206e-01	9.109143e-04	7.674842e-01	7.322878e+01	1.389648e+00	8.225661e+01	1	1
208	1	3	7.848648e-01	7.202282e-03	2.340894e+00	2.256700e+02	4.340820e+00	8.865241e+01	1	1
