Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5308	3	2.9029	-0.002597	2.543534e-01	2.763040e+01	2.544031e-01	0.0000	1	1
1	0	3.5982	3	1.5355	0.000000	2.544008e-01	4.983496e+01	2.544024e-01	53.1164	1	0
2	1	5.2815	4	2.4196	-0.058289	8.978072e+00	8.783453e+02	1.424430e+01	0.2600	1	1
2	0	7.8657	4	0.6522	0.000000	3.086538e+00	5.956929e+02	5.587985e+00	56.8456	1	0
3	1	8.6650	1	1.5193	0.002611	1.540644e-01	1.540338e+01	5.088063e-01	0.0000	1	1
3	0	10.3318	1	1.0358	0.000000	2.023968e-01	3.954487e+01	2.544024e-01	54.1662	1	0
4	1	11.5159	2	1.7691	-0.002674	2.761494e-01	2.632481e+01	8.391451e+00	0.2667	1	1
4	0	13.4331	2	0.8689	0.000000	2.543994e-01	5.048200e+01	2.544024e-01	52.9481	1	0
5	1	14.4666	3	1.6018	-0.002653	5.297386e+00	5.241105e+02	1.568774e+01	42.0504	1	1
5	0	16.2168	3	0.7685	0.000000	3.397350e+00	6.761059e+02	1.154332e+01	73.6011	1	0
6	1	17.1325	1	1.7536	0.087311	4.144048e+00	4.170899e+02	9.505393e+00	56.0194	1	1
6	0	19.0502	1	0.8192	0.000000	5.246636e+00	9.553660e+02	1.282143e+01	65.3342	1	0
7	1	20.0169	4	2.0029	0.002632	2.390296e+00	2.430982e+02	1.003443e+01	20.8124	1	1
7	0	22.1679	4	0.6015	0.000000	2.098050e-01	4.536910e+01	2.544025e-01	53.5289	1	0
8	1	22.9172	2	0.9359	-0.002653	9.719049e-02	9.504099e+00	2.544031e-01	0.3679	1	1
8	0	24.0012	2	0.6016	0.000000	1.944410e-01	4.323353e+01	2.544025e-01	51.9451	1	0
9	1	24.7515	3	0.7851	-0.015706	5.305649e-01	5.155499e+01	1.526231e+00	100.0000	1	1
9	0	25.6847	3	0.6526	0.000000	5.625859e+00	1.162136e+03	1.663782e+01	90.0546	1	0
10	1	26.5017	4	1.2522	-0.023618	4.319275e-01	4.207378e+01	2.288990e+00	100.0000	1	1
10	0	27.9182	4	0.5352	0.000000	3.900771e+00	8.533371e+02	6.345212e+00	62.2575	1	0
11	1	28.6356	1	1.6520	0.002674	1.102367e+01	1.168294e+03	3.638989e+01	76.0307	1	1
11	0	30.4521	1	0.6528	0.000000	7.927740e-02	1.579183e+01	2.544024e-01	54.5339	1	0
12	1	31.2687	2	1.0524	-0.002667	1.659173e-01	1.582865e+01	2.289628e+00	0.0000	1	1
12	0	32.4851	2	0.6197	0.000000	2.543974e-01	5.391194e+01	2.544024e-01	51.6199	1	0
