Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
62	2	2	4.516045e-01	1.224647e-16	6.898283e-15	6.860288e-13	1.217902e-14	100	1	1
63	2	3	4.507291e-01	-5.347415e-02	4.577167e+00	4.659860e+02	5.449219e+00	6.725276e+01	1	1
64	2	1	4.020087e-01	-5.352336e-02	1.708773e+00	1.827436e+02	5.729492e+00	100	1	1
65	1	2	8.167149e-01	-2.385849e-02	2.037414e+00	1.939383e+02	2.271484e+00	4.308578e+01	1	1
66	1	3	9.018104e-01	2.984963e-02	1.027450e+00	9.856094e+01	4.427734e+00	9.348366e+01	1	1
67	1	4	5.013418e-01	-1.068580e-01	4.833275e+00	4.576696e+02	1.015723e+01	100	1	1
68	1	1	3.839280e-01	3.512837e-02	3.340470e+00	3.219215e+02	3.646484e+00	7.486497e+01	1	1
69	1	4	4.342561e-01	5.461464e-03	9.191304e-01	8.776170e+01	1.302734e+00	6.753874e+01	1	1
70	1	3	4.506761e-01	-3.998268e-02	2.790483e+00	2.725489e+02	3.907227e+00	8.079988e+01	1	1
71	1	1	4.174162e-01	-7.135032e-02	2.592291e+00	2.644820e+02	7.291992e+00	100	1	1
72	1	2	4.004443e-01	1.584891e-02	2.619531e+00	2.869589e+02	3.994141e+00	3.818141e+01	1	1
73	1	4	3.668573e-01	2.331378e-02	3.207400e+00	3.583831e+02	3.907227e+00	7.086210e+01	1	1
74	1	2	6.343082e-01	5.747403e-02	5.594675e+00	5.317563e+02	7.291992e+00	8.876480e+01	1	1
75	1	1	4.672333e-01	-6.106822e-02	1.684959e+00	1.602833e+02	5.816406e+00	100	1	1
76	1	3	9.174953e-01	-3.818249e-02	3.755435e+00	3.584753e+02	4.688477e+00	6.157081e+01	1	1
77	1	2	5.014819e-01	-6.623890e-02	3.913715e+00	3.790533e+02	6.424805e+00	100	1	1
78	1	3	5.007876e-01	-3.729954e-02	3.929999e+00	4.114870e+02	4.949219e+00	5.721387e+01	1	1
79	1	4	4.672328e-01	2.662220e-03	2.135683e-01	2.091718e+01	2.607422e-01	100	1	1
80	1	1	4.347172e-01	6.216306e-03	1.566992e+00	1.533617e+02	1.910156e+00	7.844321e+01	1	1
81	3	1	7.176247e-01	6.567479e-01	4.725975e+01	3.646738e+03	5.948605e+01	100	0	1
82	3	4	6.512652e-01	5.399619e-01	3.398930e+01	2.791613e+03	5.272710e+01	9.080629e+01	0	1
83	3	2	8.173808e-01	5.268018e-01	4.275429e+01	3.550943e+03	5.634895e+01	7.582893e+01	0	1
84	3	3	6.837355e-01	7.699539e-01	2.547066e+01	1.814274e+03	6.906306e+01	100	0	1
85	3	4	7.010248e-01	2.674133e-01	2.151597e+01	2.019448e+03	2.792519e+01	8.037757e+01	0	1
86	3	3	6.674052e-01	2.598967e-01	2.682508e+01	2.761503e+03	3.013697e+01	5.652603e+01	0	1
87	3	1	6.005315e-01	6.265107e-01	4.796300e+01	3.949238e+03	5.959584e+01	1.000000e+02	0	1
88	3	2	8.006835e-01	2.570674e-01	2.346052e+01	2.292065e+03	3.563639e+01	7.844688e+01	0	1
89	3	1	9.010698e-01	1.015849e-01	9.539273e+00	9.088941e+02	1.486167e+01	5.094253e+01	1	1
90	3	2	8.349552e-01	2.803924e-01	2.092685e+01	1.945064e+03	2.823939e+01	8.137370e+01	0	1
91	3	3	7.504407e-01	1.605852e-01	2.303036e+01	2.216913e+03	3.143173e+01	5.522956e+01	0	1
92	3	4	6.009398e-01	3.072119e-01	1.881708e+01	1.753283e+03	2.956038e+01	100	0	1
93	3	4	6.845544e-01	9.379828e-02	9.333880e+00	8.893051e+02	1.117284e+01	9.110860e+01	1	1
94	3	2	6.170685e-01	2.823825e-01	1.991066e+01	1.864486e+03	2.790586e+01	9.527981e+01	0	1
95	3	3	6.018468e-01	2.762395e-01	3.142511e+01	2.909247e+03	3.766379e+01	4.708203e+01	0	1
96	3	1	4.838130e-01	2.366127e-01	2.408812e+01	2.475705e+03	2.828151e+01	8.333546e+01	0	1
97	3	3	8.997360e-01	3.673050e-02	6.759339e+00	6.521132e+02	8.886482e+00	4.128278e+01	1	1
98	3	4	7.006134e-01	1.369999e-01	1.628924e+01	1.561305e+03	2.000615e+01	4.597850e+01	1	1
99	3	2	7.008927e-01	1.936274e-01	2.011046e+01	1.895112e+03	2.707377e+01	7.185693e+01	0	1
100	3	1	1.383897e+00	-2.836882e-03	2.063801e+01	1.983902e+03	2.988769e+01	4.649412e+01	1	1
101	3	1	9.004501e-01	1.334623e-01	1.688960e+01	1.614429e+03	2.173525e+01	5.036951e+01	1	1
102	3	4	7.508106e-01	9.541854e-02	1.125315e+01	1.073745e+03	1.570136e+01	5.078051e+01	1	1
103	3	3	7.018392e-01	9.469844e-02	1.802666e+01	1.753528e+03	2.489375e+01	5.399239e+01	1	1
