Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
26	0	79.7481	4	0.6342	0.000000	4.865220e+00	8.844116e+02	1.853928e+01	92.9616	1	0
27	2	80.5146	1	0.9175	0.002674	3.341890e+00	3.487689e+02	6.754051e+00	1.1985	1	1
27	0	81.5642	1	0.6175	0.000000	3.017629e+00	5.918759e+02	8.873059e+00	54.0277	1	0
28	2	82.3139	3	1.7008	0.082699	5.140934e+00	5.282015e+02	1.447466e+01	59.0105	1	1
28	0	84.1468	3	1.0007	0.000000	5.233507e+00	9.153142e+02	7.103618e+00	54.5421	1	0
29	2	85.2796	4	1.3677	0.040085	9.341473e+00	9.458976e+02	1.263644e+01	59.6989	1	1
29	0	86.7959	4	0.6344	0.000000	1.168454e+01	2.248411e+03	2.160580e+01	71.7018	1	0
30	2	87.5623	2	0.8842	-0.042641	3.957725e+00	4.497548e+02	1.458088e+01	15.4756	1	1
30	0	88.5786	2	0.6679	0.000000	4.261485e+00	7.446629e+02	4.320554e+00	55.4137	1	0
31	2	89.3950	3	1.3516	-0.021330	5.026094e+00	5.343033e+02	1.393420e+01	71.2601	1	1
31	0	90.8791	3	0.9847	0.000000	3.637714e+00	6.673379e+02	1.164926e+01	95.7268	1	0
32	2	92.0125	1	1.2346	-0.053001	4.308988e+00	4.690976e+02	1.143685e+01	11.2339	1	1
32	0	93.3961	1	0.4178	0.000000	5.188627e+00	9.319174e+02	7.861700e+00	55.0674	1	0
33	2	94.1128	2	0.7346	-0.084902	1.451136e+01	1.413045e+03	2.093886e+01	64.8994	1	1
33	0	94.9796	2	0.8014	0.000000	8.164666e+00	1.456520e+03	1.180760e+01	84.5236	1	0
34	2	95.9298	4	1.3846	-0.010695	1.482369e+01	1.665312e+03	1.946767e+01	82.8718	1	1
34	0	97.4466	4	0.6845	0.000000	4.471489e+00	7.936869e+02	1.377007e+01	67.2802	1	0
35	2	98.2634	1	1.0347	-0.053425	7.429204e+00	8.163916e+02	1.673831e+01	6.7698	1	1
35	0	99.4469	1	0.7012	0.000000	6.352847e+00	1.281581e+03	9.378737e+00	54.4068	1	0
36	2	100.2805	3	1.3680	-0.026660	5.428967e+00	5.872490e+02	1.135422e+01	32.6188	1	1
36	0	101.7973	3	0.8012	0.000000	2.775743e+00	5.033541e+02	5.815139e+00	81.0110	1	0
37	2	102.7307	4	1.6515	-0.045302	4.429007e+00	8.338734e+02	1.061051e+01	96.6092	1	1
37	0	104.5311	4	0.6515	0.000000	5.148518e+00	9.459909e+02	1.254399e+01	81.5991	1	0
38	2	105.3312	2	0.8512	-0.026519	4.509129e+00	4.532764e+02	7.921403e+00	37.8678	1	1
38	0	106.3147	2	0.4511	0.000000	2.887678e+00	5.289847e+02	5.558534e+00	82.2181	1	0
39	2	107.0395	3	1.0346	-0.074528	3.643972e+00	3.571604e+02	9.365696e+00	97.9741	1	1
39	0	108.2058	3	1.0176	0.000000	4.275081e+00	7.574320e+02	6.059950e+00	82.2073	1	0
40	2	109.3721	1	0.4842	0.032088	2.933878e+00	3.069951e+02	1.244246e+01	0.7280	1	1
40	0	110.0987	1	0.3510	0.000000	5.872477e+00	1.401420e+03	9.923074e+00	86.1731	1	0
41	2	110.8155	2	0.7512	0.047583	1.509887e+01	1.864717e+03	1.993874e+01	21.0258	1	1
41	0	111.7213	2	0.6175	0.000000	1.803639e+00	3.165650e+02	4.309618e+00	81.2776	1	0
42	2	112.4877	4	1.4007	-0.074331	4.248086e+00	4.212519e+02	7.103618e+00	100.0000	1	1
42	0	114.0372	4	0.6175	0.000000	1.095824e+01	1.971673e+03	1.738790e+01	87.9178	1	0
43	2	114.8037	1	0.6676	-0.063743	1.464614e+00	1.407479e+02	6.093275e+00	100.0000	1	1
43	0	115.6200	1	0.5513	0.000000	6.877945e+00	1.408222e+03	1.163676e+01	53.4269	1	0
44	2	116.3364	3	1.5172	0.013333	3.975057e+00	4.290148e+02	7.087430e+00	76.8044	1	1
44	0	117.9860	3	0.8678	0.000000	5.203687e+00	9.409099e+02	1.879892e+01	91.5935	1	0
45	2	119.2521	4	1.1174	-0.061094	3.140875e+00	3.210422e+02	9.765665e+00	1.7148	1	1
45	0	120.5184	4	0.6011	0.000000	8.717904e+00	1.503960e+03	2.087681e+01	81.9229	1	0
46	2	121.2681	2	0.8174	-0.031904	2.865627e+00	2.783325e+02	4.546203e+00	40.3113	1	1
46	0	122.2178	2	0.5179	0.000000	3.051918e+00	5.362814e+02	3.259894e+00	100.0000	1	0
47	2	122.9343	3	1.3011	-0.015999	7.805844e+00	7.983700e+02	1.573969e+01	86.8213	1	1
47	0	124.3841	3	0.9680	0.000000	4.777839e+00	8.520046e+02	1.423764e+01	69.4059	1	0
48	2	125.5010	1	0.9178	-0.074727	2.909216e+00	2.844408e+02	1.406387e+01	5.3636	1	1
48	0	126.5510	1	0.4512	0.000000	1.108275e+01	2.024248e+03	1.628639e+01	79.5269	1	0
49	2	127.2679	2	1.0514	-0.045302	4.170727e+00	5.941428e+02	8.610960e+00	96.7464	1	1
49	0	128.4681	2	0.6512	0.000000	5.663815e+00	1.002420e+03	1.037158e+01	54.9436	1	0
50	2	129.2682	4	1.1514	0.002674	6.706570e+00	7.491575e+02	1.085861e+01	94.3977	1	1
50	0	130.5684	4	0.5679	0.000000	7.275595e+00	1.416878e+03	2.168749e+01	54.6580	1	0
51	2	131.2852	1	0.5012	-0.023805	4.726875e+00	4.853267e+02	1.201421e+01	12.3276	1	1
51	0	132.0020	1	0.3177	0.000000	3.356562e+00	6.967176e+02	5.840527e+00	61.4494	1	0
52	2	132.7309	3	1.1674	-0.026660	7.757599e+00	7.862973e+02	1.300657e+01	75.0076	1	1
52	0	134.0356	3	0.9680	0.000000	3.224860e+00	5.689464e+02	1.106177e+01	70.3269	1	0
53	2	135.1524	4	1.0846	-0.097830	4.251315e+00	4.098742e+02	9.367908e+00	100.0000	1	1
53	0	136.3693	4	0.5513	0.000000	1.117328e+01	2.017099e+03	1.406055e+01	88.9574	1	0
54	2	137.0862	2	1.0012	-0.052583	1.579427e+01	1.604631e+03	2.391426e+01	64.8721	1	1
54	0	138.2195	2	0.5678	0.000000	1.343208e+00	2.394701e+02	3.813184e+00	55.5048	1	0
55	2	138.9363	3	1.4514	0.061257	4.691471e+00	4.498907e+02	1.012562e+01	1.0559	1	1
55	0	140.5366	3	1.0513	0.000000	6.932176e+00	1.253945e+03	1.572767e+01	78.0779	1	0
56	2	141.7446	1	0.8174	-0.059669	5.237060e+00	5.459722e+02	7.002871e+00	3.3056	1	1
56	0	142.7109	1	0.4177	0.000000	5.827768e+00	1.195811e+03	8.239688e+00	88.7040	1	0
57	2	143.4273	2	0.5513	0.049827	1.166050e+01	1.139723e+03	1.498691e+01	58.0157	1	1
57	0	144.1538	2	0.5179	0.000000	9.397397e-01	1.676471e+02	4.808901e+00	84.1308	1	0
58	2	144.8707	4	1.0679	-0.102811	4.365729e+00	4.521396e+02	9.869332e+00	100.0000	1	1
58	0	146.0930	4	0.5343	0.000000	7.469718e+00	1.329170e+03	9.872231e+00	55.3381	1	0
59	2	146.8096	1	0.7340	-0.053141	4.242718e+00	4.288168e+02	5.821725e+00	62.5912	1	1
59	0	147.6759	1	0.5180	0.000000	6.440729e+00	1.278182e+03	1.101547e+01	87.9918	1	0
60	2	148.3925	3	1.2009	-0.018615	7.317243e+00	7.060688e+02	1.676807e+01	69.2838	1	1
60	0	149.7419	3	0.8012	0.000000	4.032033e+00	7.208815e+02	1.158177e+01	96.0508	1	0
61	2	150.6916	4	1.5005	-0.074528	4.819450e+00	5.409346e+02	7.118749e+00	6.5306	1	1
61	0	152.3410	4	0.6512	0.000000	1.000433e+01	1.729399e+03	1.829241e+01	79.5376	1	0
62	2	153.1408	2	0.6675	-0.029247	2.530148e+00	2.620013e+02	5.573884e+00	6.6268	1	1
62	0	153.9571	2	0.4844	0.000000	1.910237e+00	3.342650e+02	3.051324e+00	55.3729	1	0
63	2	154.6736	3	1.3005	0.002674	3.524638e+00	3.354633e+02	8.096748e+00	81.3641	1	1
63	0	156.1230	3	0.8679	0.000000	2.603615e+00	4.692644e+02	7.851295e+00	64.7184	1	0
64	2	157.1394	1	0.6510	-0.105705	4.121926e+00	4.597310e+02	1.011933e+01	100.0000	1	1
64	0	157.9393	1	0.3845	0.000000	7.397956e+00	1.427696e+03	1.037535e+01	52.6589	1	0
65	1	171.1913	3	1.7346	-0.029169	4.406949e+00	4.454078e+02	1.001545e+01	13.2899	1	1
65	0	173.0583	3	0.8012	0.000000	5.746664e+00	1.041371e+03	1.236497e+01	55.8002	1	0
66	1	173.9916	2	0.8182	0.026104	5.225412e+00	6.791754e+02	7.086649e+00	78.6097	1	1
66	0	174.9668	2	0.5175	0.000000	7.202206e+00	1.306174e+03	8.365256e+00	54.6772	1	0
67	1	175.6832	4	0.7676	0.052172	3.051341e+00	3.277480e+02	6.323731e+00	11.3543	1	1
67	0	176.5829	4	0.6009	0.000000	2.196147e+00	4.110519e+02	2.794294e+00	82.4150	1	0
68	1	177.5658	1	0.6676	-0.094455	8.323308e+00	8.655308e+02	9.606797e+00	89.6216	1	1
68	0	178.3656	1	0.5344	0.000000	6.850802e+00	1.421096e+03	9.260354e+00	81.9130	1	0
69	1	179.0820	2	0.7842	0.037316	5.460806e+00	5.372687e+02	1.017613e+01	1.5469	1	1
69	0	180.0150	2	0.5181	0.000000	3.403623e+00	6.001939e+02	3.559242e+00	54.9293	1	0
70	1	180.7315	4	0.8342	-0.109190	9.668325e+00	9.614640e+02	1.515676e+01	39.8297	1	1
70	0	181.7146	4	0.5343	0.000000	8.295849e+00	1.439521e+03	1.037003e+01	55.2431	1	0
71	1	182.4309	1	0.6512	-0.084902	6.120477e+00	6.634835e+02	1.962375e+01	7.5689	1	1
71	0	183.2307	1	0.5178	0.000000	1.096186e+01	2.258337e+03	1.566164e+01	89.4120	1	0
72	1	183.9470	3	1.0010	0.000000	5.336088e+00	5.144424e+02	9.836138e+00	77.6902	1	1
72	0	185.0967	3	0.7014	0.000000	7.736887e+00	1.386643e+03	1.031725e+01	92.3949	1	0
73	1	185.9464	1	1.0508	-0.031989	5.087801e+00	5.432370e+02	9.892498e+00	9.9396	1	1
73	0	187.1459	1	0.3511	0.000000	1.861354e+00	3.781118e+02	2.797506e+00	53.4583	1	0
74	1	187.8625	3	1.1009	-0.093311	1.086390e+01	1.037162e+03	1.885853e+01	71.0086	1	1
74	0	189.1121	3	1.0173	0.000000	8.335009e+00	1.497182e+03	1.840792e+01	72.7264	1	0
75	1	190.2617	2	0.6678	-0.013157	5.994271e+00	6.601514e+02	8.148232e+00	36.4850	1	1
75	0	191.0779	2	0.5677	0.000000	3.696197e+00	6.544729e+02	4.827784e+00	55.3183	1	0
76	1	191.7945	4	1.0350	-0.008021	1.232409e+01	1.364312e+03	2.193012e+01	52.4493	1	1
76	0	192.9781	4	0.4178	0.000000	4.043984e+00	7.553009e+02	9.545400e+00	78.4442	1	0
77	1	193.6947	3	1.1513	0.050355	9.013381e+00	9.085965e+02	1.509348e+01	16.1993	1	1
77	0	194.9949	3	0.7011	0.000000	8.083108e+00	1.466802e+03	1.267505e+01	84.8143	1	0
78	1	195.8284	2	0.6013	0.002625	9.319420e-01	1.088909e+02	6.184746e+00	3.0247	1	1
78	0	196.5785	2	0.4011	0.000000	1.173901e+00	2.069573e+02	1.780468e+00	60.1826	1	0
79	1	197.2953	1	0.5178	-0.069476	3.010662e+00	2.990234e+02	6.852314e+00	100.0000	1	1
79	0	198.0121	1	0.3682	0.000000	3.408125e+00	7.057721e+02	5.843402e+00	54.3616	1	0
80	1	198.7290	4	0.9344	0.039979	1.039876e+01	1.317049e+03	1.329052e+01	85.7070	1	1
80	0	199.8123	4	0.5847	0.000000	9.059038e+00	1.651211e+03	1.221979e+01	75.5143	1	0
81	2	213.0811	2	1.0848	0.050489	8.237929e+00	8.172926e+02	1.295183e+01	18.9400	1	1
81	0	214.3203	2	0.6840	0.000000	7.456267e+00	1.319333e+03	1.186973e+01	55.7757	1	0
82	2	215.1366	4	0.9175	-0.042755	8.749476e+00	8.770864e+02	1.007527e+01	76.0295	1	1
82	0	216.1862	4	0.5346	0.000000	2.608690e+00	5.092936e+02	3.305307e+00	49.4887	1	0
83	2	216.9026	1	0.7841	-0.045302	1.583286e+01	1.614331e+03	2.152912e+01	1.9873	1	1
83	0	217.8189	1	0.3682	0.000000	5.533947e+00	1.059257e+03	6.853367e+00	53.4601	1	0
84	2	218.5354	3	1.3334	-0.039979	6.903246e+00	7.093830e+02	1.659532e+01	61.5279	1	1
84	0	220.0011	3	0.8510	0.000000	4.292158e+00	7.701673e+02	7.807234e+00	79.5635	1	0
85	2	221.0007	4	0.6175	0.150450	2.206409e+01	2.170545e+03	3.477579e+01	82.1045	1	1
85	0	221.7505	4	0.6011	0.000000	1.066297e+01	1.944291e+03	1.654421e+01	56.0967	1	0
86	2	222.5001	2	0.6846	-0.023932	3.116610e+00	3.029434e+02	7.587712e+00	7.7827	1	1
86	0	223.3332	2	0.4511	0.000000	2.279126e+00	4.006138e+02	5.376152e+00	100.0000	1	0
87	2	224.0497	3	1.1343	-0.042641	4.146660e+00	4.947426e+02	1.327229e+01	82.2272	1	1
87	0	225.3160	3	0.9012	0.000000	5.866694e+00	1.044892e+03	1.381011e+01	80.2449	1	0
88	2	226.3492	1	0.8345	-0.053283	4.222026e+00	4.579941e+02	6.204655e+00	37.5105	1	1
88	0	227.3161	1	0.3344	0.000000	2.263928e+00	4.443291e+02	2.797457e+00	53.9041	1	0
89	2	228.0328	2	0.8018	-0.018468	5.232734e+00	5.951740e+02	1.088669e+01	9.0848	1	1
89	0	228.9669	2	0.3177	0.000000	2.321634e+00	4.064982e+02	3.741942e+00	100.0000	1	0
90	2	229.6836	4	1.1016	-0.076975	7.048625e+00	7.038878e+02	1.603974e+01	96.6008	1	1
90	0	230.9339	4	0.5845	0.000000	4.499512e+00	8.678330e+02	9.195123e+00	85.8180	1	0
91	2	231.6673	1	0.8345	-0.116491	1.077817e+01	1.190381e+03	1.397559e+01	77.9248	1	1
91	0	232.6341	1	0.4011	0.000000	6.787413e+00	1.296502e+03	9.880122e+00	94.9170	1	0
92	2	233.3509	3	1.3013	-0.053425	9.389332e+00	9.567361e+02	1.671530e+01	68.1286	1	1
92	0	234.8011	3	0.8011	0.000000	5.282119e+00	9.283262e+02	1.532311e+01	74.5989	1	0
93	2	235.7346	4	1.2012	-0.135171	4.366866e+00	4.290190e+02	1.310225e+01	98.3973	1	1
93	0	237.0680	4	0.5515	0.000000	7.218816e+00	1.291729e+03	8.257318e+00	95.3718	1	0
94	2	237.7848	2	0.7679	-0.013297	3.795745e+00	4.241776e+02	8.229716e+00	16.7930	1	1
94	0	238.6850	2	0.3678	0.000000	4.183562e+00	7.383069e+02	4.574234e+00	55.2951	1	0
95	2	239.4018	3	1.1013	0.000000	3.740666e+00	3.737679e+02	1.122583e+01	2.2470	1	1
95	0	240.6520	3	0.8678	0.000000	4.096346e+00	7.362555e+02	1.366027e+01	75.4713	1	0
96	2	241.6521	1	0.6845	0.010695	3.921555e+00	4.523212e+02	1.047067e+01	7.5688	1	1
96	0	242.4688	1	0.3346	0.000000	1.874093e+00	3.369159e+02	4.064269e+00	66.8573	1	0
97	2	243.1938	2	0.7843	0.031819	3.336756e+00	3.419137e+02	1.114777e+01	0.9890	1	1
97	0	244.1101	2	0.3513	0.000000	3.033903e+00	5.347063e+02	3.532624e+00	95.2077	1	0
98	2	244.8360	4	0.8351	0.000000	1.740735e+00	1.721882e+02	3.288317e+00	34.2388	1	1
98	0	245.8262	4	0.3677	0.000000	2.257630e+00	4.114985e+02	3.812250e+00	61.4506	1	0
99	2	246.5427	1	0.6345	-0.067605	5.035577e+00	5.158442e+02	2.231698e+01	1.7329	1	1
99	0	247.3091	1	0.4345	0.000000	6.762735e+00	1.330947e+03	9.145980e+00	99.1669	1	0
100	2	248.0250	3	1.0676	0.018664	8.683069e+00	8.708882e+02	1.327367e+01	79.0547	1	1
100	0	249.2412	3	0.8675	0.000000	4.587174e+00	8.554145e+02	1.662450e+01	94.8415	1	0
101	2	250.2575	4	0.9345	-0.010695	1.342389e+00	1.473214e+02	5.573884e+00	12.3003	1	1
101	0	251.3404	4	0.4845	0.000000	3.735573e+00	6.540355e+02	7.599184e+00	63.8389	1	0
102	2	252.0571	2	0.7342	-0.066392	3.575673e+00	3.432600e+02	6.346066e+00	100.0000	1	1
102	0	252.9399	2	0.3843	0.000000	6.024914e+00	1.091653e+03	6.346781e+00	54.0838	1	0
103	2	253.6563	3	1.1179	0.005348	3.062638e+00	2.946975e+02	1.137213e+01	5.8203	1	1
103	0	254.9226	3	0.6843	0.000000	4.480216e+00	7.853435e+02	1.273729e+01	72.1344	1	0
104	2	255.7391	1	0.4841	-0.263762	1.322703e+01	1.566986e+03	2.480609e+01	100.0000	0	1
104	0	256.4554	1	0.4182	0.000000	8.423250e+00	1.650294e+03	1.163165e+01	53.6902	1	0
105	2	257.3719	2	0.7344	-0.061257	7.170412e+00	7.115394e+02	8.338404e+00	75.8479	1	1
105	0	258.2548	2	0.4179	0.000000	2.935181e+00	5.148919e+02	6.238467e+00	92.5866	1	0
106	2	258.9712	4	1.2343	-0.029169	8.278145e+00	8.760731e+02	9.849295e+00	85.0700	1	1
106	0	260.3377	4	0.5184	0.000000	2.557589e+00	4.488556e+02	3.051267e+00	56.8062	1	0
107	2	261.0550	1	0.9180	-0.063743	1.282790e+00	1.398721e+02	6.093275e+00	100.0000	1	1
107	0	262.1220	1	0.4678	0.000000	6.699891e+00	1.295389e+03	8.296535e+00	100.0000	1	0
108	2	262.8387	3	1.4013	0.074331	4.570953e+00	4.398286e+02	7.103618e+00	100.0000	1	1
108	0	264.3723	3	0.7345	0.000000	1.078690e+01	1.880364e+03	1.434301e+01	55.4095	1	0
109	2	265.2557	4	0.9180	-0.122380	3.488395e+00	3.471900e+02	1.161502e+01	100.0000	1	1
109	0	266.3059	4	0.4345	0.000000	1.050224e+01	1.880578e+03	1.136702e+01	53.0411	1	0
110	2	267.0227	2	0.5516	-0.135645	1.071134e+01	1.221878e+03	1.310745e+01	100.0000	1	1
110	0	267.7394	2	0.3679	0.000000	5.078714e+00	9.011495e+02	6.851791e+00	54.9048	1	0
111	2	268.4728	3	0.9179	0.069223	6.023441e+00	5.732677e+02	1.060905e+01	44.3295	1	1
111	0	269.5231	3	0.6015	0.000000	7.447860e+00	1.313479e+03	1.797747e+01	84.2459	1	0
112	2	270.2733	1	0.4845	-0.131028	7.527907e+00	8.647343e+02	1.286334e+01	100.0000	1	1
112	0	270.9900	1	0.3178	0.000000	4.474620e+00	1.007684e+03	5.083423e+00	52.8207	1	0
113	2	271.7175	2	0.8010	0.079199	3.996541e+00	4.281714e+02	1.395531e+01	0.9473	1	1
113	0	272.6568	2	0.4012	0.000000	7.358549e+00	1.296469e+03	7.608544e+00	54.8448	1	0
114	2	273.3738	4	0.5511	0.026449	2.136127e+00	2.077113e+02	3.536481e+00	10.1092	1	1
114	0	274.0904	4	0.4346	0.000000	5.037098e+00	8.814649e+02	5.334326e+00	55.1899	1	0
115	2	274.8072	1	0.6178	0.023680	2.933743e+00	3.186262e+02	1.659646e+01	7.5114	1	1
115	0	275.5573	1	0.3345	0.000000	2.713940e+00	5.284213e+02	6.278931e+00	87.1335	1	0
116	2	276.2826	3	1.0009	-0.002667	5.211466e+00	5.012992e+02	1.477410e+01	86.4682	1	1
116	0	277.4323	3	0.7676	0.000000	3.945144e+00	7.222834e+02	8.964266e+00	85.6377	1	0
117	2	278.3485	4	0.8010	-0.143394	6.799034e+00	6.683348e+02	1.359677e+01	100.0000	0	1
117	0	279.2817	4	0.4512	0.000000	1.416182e+01	2.451817e+03	1.458200e+01	54.4567	1	0
118	2	279.9247	2	0.5677	-0.071496	5.000431e+00	5.285036e+02	1.410339e+01	7.5799	1	1
118	0	280.6415	2	0.3179	0.000000	9.635517e+00	1.733167e+03	1.208266e+01	61.4936	1	0
119	2	281.3582	3	1.0014	-0.071876	8.126818e+00	7.760100e+02	1.414973e+01	9.9527	1	1
119	0	282.4974	3	0.6844	0.000000	4.291338e+00	7.619374e+02	1.083665e+01	86.7694	1	0
120	2	283.3303	1	0.6509	0.023932	1.215205e+00	1.297905e+02	6.022601e+00	9.9273	1	1
120	0	284.1301	1	0.2516	0.000000	1.470319e+00	2.928480e+02	2.797398e+00	51.6522	1	0
121	2	284.8464	2	0.5675	0.007957	4.529261e+00	4.617374e+02	1.802556e+01	3.1925	1	1
121	0	285.5629	2	0.2843	0.000000	5.035980e+00	9.031173e+02	9.352132e+00	63.5369	1	0
122	2	286.2924	4	0.7878	-0.058289	5.180117e+00	5.050259e+02	5.587363e+00	100.0000	1	1
122	0	287.2290	4	0.4676	0.000000	6.780664e+00	1.265596e+03	7.105277e+00	56.4731	1	0
123	2	287.9454	1	0.5009	-0.191267	1.296999e+01	1.234666e+03	1.846846e+01	75.8432	1	1
123	0	288.6618	1	0.3344	0.000000	6.427839e+00	1.218541e+03	1.012512e+01	53.3351	1	0
124	2	289.3783	3	0.9344	-0.018615	6.394751e+00	6.178907e+02	1.125828e+01	64.1974	1	1
124	0	290.4613	3	0.7508	0.000000	5.049602e+00	9.120913e+02	1.460538e+01	75.8289	1	0
125	2	291.3442	4	0.7842	0.026732	9.103869e+00	8.961146e+02	1.623345e+01	88.3696	1	1
125	0	292.2772	4	0.4843	0.000000	2.968385e+00	5.544730e+02	4.066750e+00	59.2911	1	0
126	2	292.9937	2	0.4847	0.085354	7.540330e+00	7.319154e+02	8.364070e+00	35.0281	1	1
126	0	293.7101	2	0.3181	0.000000	8.014328e+00	1.430077e+03	8.113353e+00	55.1302	1	0
127	2	294.4268	3	0.8017	-0.018664	6.284122e+00	6.481778e+02	1.078821e+01	69.7930	1	1
127	0	295.3770	3	0.8346	0.000000	4.087336e+00	7.496665e+02	1.256687e+01	95.4590	1	0
