Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5496	4	0.7845	-0.065182	2.094385e+01	2.337755e+03	3.230920e+01	12.8925	0	1
1	0	1.4660	4	0.5176	0.000000	1.312638e+01	2.618777e+03	1.756133e+01	52.3118	1	0
2	1	2.1159	1	0.4511	-0.339845	1.513168e+01	1.567677e+03	3.214029e+01	100.0000	0	1
2	0	2.8425	1	0.4344	0.000000	1.484130e+01	3.242823e+03	2.100543e+01	51.3863	1	0
3	1	3.4760	2	0.5510	-0.189042	9.903319e+00	9.984444e+02	1.874032e+01	100.0000	0	1
3	0	4.1928	2	0.3678	0.000000	1.375480e+01	2.643970e+03	1.900454e+01	52.8163	1	0
4	1	4.8315	3	0.8341	-0.219231	1.241961e+01	1.377609e+03	2.201397e+01	98.1107	1	1
4	0	5.7978	3	0.6677	0.000000	7.719747e+00	1.476117e+03	2.584935e+01	55.6109	1	0
5	1	6.5977	4	0.8675	0.077385	1.213573e+01	1.287640e+03	1.619710e+01	84.8080	1	1
5	0	7.6139	4	0.5679	0.000000	6.848511e+00	1.235013e+03	1.021647e+01	97.0480	1	0
6	1	8.3304	1	0.6840	-0.139668	9.638010e+00	9.413740e+02	1.525699e+01	86.7533	1	1
6	0	9.1469	1	0.3841	0.000000	8.385059e+00	1.626068e+03	1.087759e+01	52.5699	1	0
7	1	9.8632	3	0.8675	-0.045062	1.122659e+01	1.239411e+03	1.503520e+01	28.2335	1	1
7	0	10.8789	3	0.5013	0.000000	1.454882e+00	2.601940e+02	6.093008e+00	57.2885	1	0
8	1	11.5954	2	0.3679	-0.095961	9.721009e+00	9.255889e+02	1.055796e+01	71.8150	1	1
8	0	12.3118	2	0.4345	0.000000	9.558355e+00	1.851278e+03	1.982202e+01	76.2042	1	0
9	1	13.0288	3	0.8841	-0.124029	1.010182e+01	1.374606e+03	1.542440e+01	17.4526	1	1
9	0	14.0451	3	0.5509	0.000000	4.791614e+00	8.747449e+02	7.862321e+00	54.8765	1	0
10	1	14.7615	2	0.5676	-0.042191	1.936204e+01	1.865203e+03	2.859378e+01	70.3128	1	1
10	0	15.4780	2	0.4179	0.000000	6.445348e+00	1.255783e+03	1.533489e+01	89.9354	1	0
11	1	16.1946	4	0.7177	-0.127644	5.910103e+00	5.585734e+02	1.211200e+01	100.0000	1	1
11	0	17.0447	4	0.5178	0.000000	1.178967e+01	2.122115e+03	1.799007e+01	82.1433	1	0
12	1	17.7614	1	0.6347	-0.023805	5.549123e+00	5.853662e+02	1.164295e+01	7.7796	1	1
12	0	18.5449	1	0.3511	0.000000	3.660776e+00	6.717101e+02	8.104445e+00	63.8212	1	0
13	1	19.2618	3	0.8511	-0.061420	9.203570e+00	9.263567e+02	1.252532e+01	42.2624	1	1
13	0	20.2452	3	0.6012	0.000000	4.762348e+00	8.325492e+02	6.345610e+00	55.9045	1	0
14	1	20.9953	4	0.9013	-0.058444	1.033249e+01	1.001093e+03	2.446672e+01	88.6367	1	1
14	0	22.0454	4	0.3512	0.000000	1.369317e+01	2.505184e+03	2.985365e+01	79.9723	1	0
15	1	22.7622	2	0.2512	-0.144661	4.843173e+00	4.937957e+02	1.485300e+01	100.0000	0	1
15	0	23.4789	2	0.5012	0.000000	2.367571e+01	5.059801e+03	3.127008e+01	49.1576	1	0
16	1	24.1291	1	0.6512	-0.080764	5.599965e+00	5.492960e+02	1.105214e+01	71.1547	1	1
16	0	24.9125	1	0.3845	0.000000	7.243508e+00	1.390379e+03	1.181835e+01	66.8321	1	0
17	2	38.1646	2	0.7011	-0.167254	1.782111e+01	1.858558e+03	2.671233e+01	7.2514	1	1
17	0	39.0033	2	0.4177	0.000000	3.352062e+00	6.386657e+02	1.237551e+01	54.2241	1	0
18	2	39.7198	4	0.7510	-0.063913	4.170918e+00	4.194240e+02	6.093209e+00	100.0000	1	1
18	0	40.6028	4	0.5003	0.000000	7.672933e+00	1.394476e+03	1.086554e+01	94.1548	1	0
19	2	41.3187	1	0.7511	-0.100192	7.920925e+00	8.129428e+02	1.278364e+01	78.5758	1	1
19	0	42.2018	1	0.5008	0.000000	8.565531e+00	1.611780e+03	1.424090e+01	97.1812	1	0
20	2	42.9182	3	0.7845	-0.079619	5.306426e+00	5.059812e+02	9.346999e+00	82.3946	1	1
20	0	43.8512	3	0.6175	0.000000	4.903579e+00	9.056737e+02	7.105637e+00	54.5478	1	0
21	2	44.6175	4	1.2676	-0.018371	8.673258e+00	8.493186e+02	1.334493e+01	95.0549	1	1
21	0	46.0337	4	0.5346	0.000000	2.404993e+00	4.432807e+02	3.551913e+00	81.9080	1	0
22	2	46.7501	2	0.4178	-0.236934	1.626743e+01	1.532712e+03	2.275120e+01	100.0000	1	1
22	0	47.4666	2	0.4015	0.000000	1.690577e+01	3.183089e+03	3.108400e+01	56.1590	1	0
23	2	48.1837	3	0.8343	-0.082261	1.213939e+01	2.054320e+03	2.291873e+01	47.7005	1	1
23	0	49.1666	3	0.5347	0.000000	9.959501e+00	1.930117e+03	1.701226e+01	83.8924	1	0
24	2	49.8825	1	0.4347	-0.066216	5.870129e+00	5.617702e+02	9.150684e+00	6.7368	1	1
24	0	50.5993	1	0.4181	0.000000	8.127635e+00	1.745574e+03	1.484261e+01	60.6327	1	0
25	2	51.3160	2	0.6185	-0.106368	1.453071e+01	2.056035e+03	3.224310e+01	23.5262	1	1
25	0	52.0834	2	0.3344	0.000000	9.081302e+00	1.728961e+03	1.187839e+01	54.1904	1	0
26	2	52.8001	4	0.5845	-0.124355	3.692107e+00	3.504434e+02	1.186461e+01	100.0000	1	1
26	0	53.5337	4	0.5347	0.000000	9.766225e+00	1.905006e+03	1.262384e+01	52.3230	1	0
27	2	54.2504	1	0.5845	-0.189199	1.389666e+01	1.568463e+03	2.043100e+01	86.1156	1	1
27	0	54.9670	1	0.4179	0.000000	9.233314e+00	1.793959e+03	1.375515e+01	70.7999	1	0
28	2	55.6839	3	0.9847	-0.130274	9.059036e+00	1.003326e+03	1.255290e+01	21.9680	0	1
28	0	56.8175	3	0.4011	0.000000	1.360239e+01	2.556492e+03	1.803012e+01	54.1038	1	0
29	2	57.4508	4	1.1015	-0.018714	1.268763e+01	1.561102e+03	3.191586e+01	20.9919	1	1
29	0	58.7176	4	0.5514	0.000000	4.487156e+00	8.159129e+02	1.119462e+01	87.7781	1	0
30	2	59.4345	2	0.3345	-0.581328	3.176801e+01	2.603895e+03	5.336596e+01	100.0000	0	1
30	0	60.1513	2	0.4677	0.000000	2.012957e+01	4.226985e+03	4.682851e+01	53.4691	1	0
31	2	60.8014	3	1.6680	-0.002674	7.840357e+00	1.764509e+03	2.303951e+01	56.6500	0	1
31	0	62.6017	3	0.3844	0.000000	1.686570e+01	3.126922e+03	2.583225e+01	66.8498	1	0
32	2	63.2451	1	0.6679	-0.071307	4.638003e+00	4.720685e+02	7.353333e+00	94.4475	1	1
32	0	64.0685	1	0.4012	0.000000	6.470484e+00	1.373536e+03	1.334343e+01	59.8924	1	0
33	2	64.7853	2	0.8678	0.213621	2.600945e+01	2.500335e+03	3.911601e+01	12.6366	1	1
33	0	65.7856	2	0.5011	0.000000	1.671878e+01	3.590227e+03	2.494628e+01	93.3031	1	0
34	2	66.5108	4	0.6174	-0.117109	1.257790e+01	1.188549e+03	1.830492e+01	65.8624	1	1
34	0	67.2606	4	0.4844	0.000000	9.878157e+00	1.747248e+03	1.614569e+01	82.6679	1	0
35	2	67.9764	1	0.5345	-0.088771	4.236988e+00	4.154085e+02	1.468608e+01	4.2441	1	1
35	0	68.7020	1	0.4012	0.000000	7.859221e+00	1.641004e+03	9.612406e+00	66.2621	1	0
36	2	69.4188	3	0.7018	-0.050623	6.576503e+00	6.266023e+02	7.342536e+00	78.6580	1	1
36	0	70.2762	3	0.4345	0.000000	5.443103e+00	9.844269e+02	6.806521e+00	82.3852	1	0
37	2	70.9927	4	0.5176	-0.121735	8.537688e+00	8.106336e+02	1.244328e+01	31.4035	1	1
37	0	71.7090	4	0.5678	0.000000	7.264497e+00	1.346476e+03	1.675611e+01	75.3577	1	0
38	2	72.4256	2	0.7002	-0.085505	2.075623e+01	2.163914e+03	3.652707e+01	76.2825	1	1
38	0	73.2746	2	0.2181	0.000000	7.967324e+00	1.519646e+03	8.620118e+00	54.5205	1	0
39	2	73.9910	3	0.5676	-0.172078	7.849065e+00	7.876377e+02	1.629198e+01	100.0000	0	1
39	0	74.7075	3	0.6350	0.000000	7.343286e+00	1.419370e+03	1.237551e+01	52.9196	1	0
40	2	75.4745	1	0.4336	-0.103903	1.133103e+01	1.072297e+03	1.367037e+01	66.1870	1	1
40	0	76.1904	1	0.4175	0.000000	4.604332e+00	9.879729e+02	6.350242e+00	53.1859	1	0
41	2	76.9068	2	0.5344	-0.104061	1.068426e+01	1.174490e+03	2.415626e+01	12.5362	1	1
41	0	77.6367	2	0.5048	0.000000	1.350610e+01	2.637047e+03	1.510485e+01	53.1585	1	0
42	2	78.5901	4	1.1170	0.002611	8.159050e+00	8.708506e+02	2.224081e+01	88.4841	1	1
42	0	79.8557	4	0.4843	0.000000	2.492128e+00	4.530332e+02	8.105701e+00	61.3585	1	0
43	2	80.5721	1	0.4848	-0.085950	5.090532e+00	5.007200e+02	1.337696e+01	6.3308	1	1
43	0	81.2891	1	0.4013	0.000000	1.205386e+01	2.315556e+03	1.568527e+01	69.9661	1	0
44	2	82.0050	3	1.0180	-0.002674	5.331179e+00	6.645468e+02	1.958244e+01	24.0789	1	1
44	0	83.1552	3	0.6511	0.000000	6.516436e+00	1.244634e+03	2.635909e+01	54.5607	1	0
45	2	83.9545	4	0.5514	-0.055499	3.417497e+00	3.299916e+02	5.334240e+00	100.0000	1	1
45	0	84.6712	4	0.5350	0.000000	6.893155e+00	1.286193e+03	1.149163e+01	77.2757	1	0
46	2	85.3878	2	0.4013	-0.055942	6.037581e+00	5.750913e+02	1.109004e+01	84.9399	1	1
46	0	86.1053	2	0.1677	0.000000	8.568158e+00	1.665293e+03	8.753514e+00	92.8538	1	0
47	2	86.8220	3	0.6845	-0.039767	1.697048e+01	1.626848e+03	7.039488e+01	9.4752	1	1
47	0	87.6390	3	0.3678	0.000000	9.039621e+00	1.711518e+03	1.982102e+01	77.2912	1	0
48	2	88.3556	1	0.6512	-0.041751	7.409393e+00	7.222433e+02	1.104030e+01	67.8276	1	1
48	0	89.1557	1	0.4011	0.000000	6.756171e+00	1.408352e+03	2.026964e+01	69.0939	1	0
49	2	89.8725	2	0.5514	-0.022553	1.734710e+01	1.760401e+03	4.404797e+01	17.0353	0	1
49	0	90.5893	2	0.2508	0.000000	1.268403e+01	2.370780e+03	1.997554e+01	54.7720	1	0
50	2	91.2394	4	0.6512	0.049568	6.019124e+00	5.872639e+02	1.377702e+01	79.5892	1	1
50	0	92.0395	4	0.3845	0.000000	4.875543e+00	8.822760e+02	1.552633e+01	77.0903	1	0
51	2	92.7563	1	0.4679	-0.030603	2.489661e+00	2.581324e+02	1.578854e+01	2.6588	1	1
51	0	93.4730	1	0.3013	0.000000	1.099774e+01	2.344835e+03	1.570499e+01	80.1511	1	0
52	2	94.2015	3	1.0174	-0.082699	2.392687e+00	2.306189e+02	7.859544e+00	100.0000	1	1
52	0	95.3734	3	0.5178	0.000000	1.446773e+01	2.540108e+03	3.065253e+01	70.2062	1	0
53	2	96.0901	4	0.5678	-0.219795	7.727444e+00	7.213902e+02	2.085575e+01	100.0000	0	1
53	0	96.8069	4	0.5012	0.000000	1.897958e+01	3.477306e+03	3.467734e+01	96.7341	1	0
54	2	97.4403	2	0.3678	-0.325672	1.763540e+01	1.887807e+03	3.109296e+01	100.0000	1	1
54	0	98.1669	2	0.3176	0.000000	9.505248e+00	1.840211e+03	1.262289e+01	52.4217	1	0
55	2	98.9572	3	0.7846	-0.026449	2.638684e+00	3.466058e+02	5.412543e+00	16.7838	1	1
55	0	99.8907	3	0.4513	0.000000	7.260355e+00	1.422100e+03	1.799060e+01	99.0846	1	0
56	2	100.6160	1	0.5843	-0.081827	9.438250e+00	9.096089e+02	1.104160e+01	32.7819	1	1
56	0	101.3577	1	0.3345	0.000000	2.556236e+00	5.305532e+02	3.051356e+00	58.2630	1	0
57	2	102.0744	2	0.5011	0.090660	1.525767e+01	1.488279e+03	3.866673e+01	7.9281	1	1
57	0	102.7911	2	0.2844	0.000000	6.050651e+00	1.153904e+03	8.620403e+00	54.7745	1	0
58	2	103.5080	4	0.9512	-0.079830	9.395378e+00	1.012321e+03	2.055185e+01	92.6330	0	1
58	0	104.5979	4	0.5842	0.000000	1.610490e+01	3.811787e+03	2.268012e+01	73.3765	1	0
59	2	105.5810	1	0.7178	0.002667	2.480017e+00	2.403341e+02	1.186069e+01	1.5624	1	1
59	0	106.4473	1	0.3011	0.000000	2.735769e+00	5.230211e+02	6.079019e+00	71.1665	1	0
60	2	107.1638	3	1.0506	-0.237455	9.009558e+00	1.469115e+03	2.950296e+01	94.1742	1	1
60	0	108.3469	3	0.3511	0.000000	1.269072e+01	2.327478e+03	2.863856e+01	65.3508	1	0
61	2	109.0632	4	0.9673	0.007833	2.786916e+01	3.028483e+03	6.917475e+01	7.6947	1	1
61	0	110.1628	4	0.4010	0.000000	8.562348e+00	1.574407e+03	2.175287e+01	73.4730	1	0
62	2	110.8792	2	0.5010	0.017586	9.918129e+00	1.005711e+03	1.794109e+01	66.3298	1	1
62	0	111.5956	2	0.1679	0.000000	3.521081e+00	6.829199e+02	3.559569e+00	53.7477	1	0
63	2	112.3121	3	0.6341	-0.214171	1.471949e+01	1.613713e+03	2.318535e+01	78.4006	0	1
63	0	113.0785	3	0.6013	0.000000	1.135837e+01	2.224801e+03	1.632315e+01	51.4115	1	0
64	2	113.8116	1	0.4845	0.042903	6.187866e+00	6.834317e+02	7.539657e+00	52.3315	1	1
64	0	114.5280	1	0.3178	0.000000	6.365094e+00	1.335497e+03	9.632575e+00	54.0043	1	0
65	1	127.9617	3	-0.0155	3.078569	6.601350e+00	6.905408e+02	6.601350e+00	100.0000	0	1
65	0	128.0950	3	1.0680	0.000000	1.341763e+01	3.680144e+03	3.191040e+01	81.7133	1	0
66	1	129.3119	2	0.4512	0.029325	3.755721e+00	3.615696e+02	1.220870e+01	1.2110	1	1
66	0	130.0287	2	0.2680	0.000000	4.555920e+00	8.719522e+02	1.005506e+01	74.1796	1	0
67	1	130.7557	4	0.7682	-0.002674	1.785083e+00	1.699090e+02	9.279827e+00	4.3873	1	1
67	0	131.6790	4	0.3344	0.000000	2.096615e+00	3.513141e+02	8.349896e+00	63.7227	1	0
68	1	132.3957	1	0.8845	-0.021273	3.570115e+00	3.466425e+02	1.070634e+01	53.2930	1	1
68	0	133.4292	1	0.4011	0.000000	6.790657e+00	1.249841e+03	1.740420e+01	66.0268	1	0
69	1	134.1547	2	0.5176	0.114168	1.015422e+01	9.833717e+02	1.107830e+01	81.1664	1	1
69	0	134.8712	2	0.3342	0.000000	1.102152e+01	2.070671e+03	1.584147e+01	54.8743	1	0
70	1	135.5876	4	1.4838	0.018566	4.451828e+00	4.634049e+02	1.505874e+01	87.2818	1	1
70	0	137.2203	4	0.5510	0.000000	9.004986e+00	1.747602e+03	2.546217e+01	76.8301	1	0
71	1	137.9465	1	0.6512	-0.140774	1.358462e+01	1.297165e+03	2.272497e+01	83.4871	1	1
71	0	138.7531	1	0.5181	0.000000	8.365296e+00	1.702907e+03	1.434382e+01	59.4964	1	0
72	1	139.4696	3	1.0840	0.002674	6.375770e+00	6.157732e+02	1.797977e+01	97.1522	0	1
72	0	140.6858	3	0.6344	0.000000	2.077608e+01	3.631864e+03	2.531329e+01	54.1260	1	0
73	1	141.4689	1	0.7009	-0.068856	4.500673e+00	4.682243e+02	1.116608e+01	4.1105	1	1
73	0	142.3019	1	0.3177	0.000000	1.071725e+01	1.962170e+03	1.996086e+01	82.2914	1	0
74	1	143.0184	3	0.8511	-0.084902	5.941036e+00	5.945991e+02	2.827588e+01	11.1829	1	1
74	0	144.0014	3	0.4845	0.000000	1.134412e+01	2.076241e+03	1.433631e+01	58.2511	1	0
75	1	144.7179	2	0.5009	-0.037118	1.024717e+01	1.002653e+03	1.934122e+01	30.1031	0	1
75	0	145.4343	2	0.3176	0.000000	1.121594e+01	2.097467e+03	1.559224e+01	54.5988	1	0
76	1	146.0842	4	1.6504	-0.111803	1.404221e+01	1.578582e+03	2.742994e+01	71.0601	0	1
76	0	147.8667	4	0.5345	0.000000	1.549062e+01	2.989717e+03	1.853892e+01	54.4325	1	0
77	1	148.5499	3	0.6842	-0.048091	8.271447e+00	8.753932e+02	1.086863e+01	41.2383	0	1
77	0	149.3829	3	0.6179	0.000000	1.848199e+01	3.421389e+03	2.290937e+01	68.8295	1	0
78	1	150.1493	2	0.4008	-0.141897	1.300863e+01	1.337534e+03	1.421155e+01	72.1226	1	1
78	0	150.8657	2	0.3512	0.000000	5.235288e+00	1.013693e+03	1.851626e+01	54.2029	1	0
79	1	151.5823	1	0.4513	-0.073939	6.525460e+00	6.307472e+02	1.137725e+01	5.8852	1	1
79	0	152.2988	1	0.4015	0.000000	7.401055e+00	1.471498e+03	1.650142e+01	63.9226	1	0
80	1	153.0155	4	0.7846	0.002674	1.459221e+01	1.513655e+03	2.856568e+01	13.1065	1	1
80	0	153.9490	4	0.5345	0.000000	1.173171e+01	2.264705e+03	1.361843e+01	53.1713	1	0
81	2	167.2011	2	0.7180	0.162727	2.409020e+01	3.019112e+03	6.622037e+01	13.4634	1	1
81	0	168.0511	2	0.3512	0.000000	1.228557e+01	2.447067e+03	1.362014e+01	51.9184	1	0
82	2	168.7764	4	0.5677	-0.062581	6.392475e+00	6.640902e+02	9.031567e+00	35.9978	1	1
82	0	169.4928	4	1.2174	0.000000	1.082574e+01	2.146258e+03	3.351816e+01	96.5184	1	0
83	2	170.8425	1	0.5341	-0.036442	3.115657e+00	4.151518e+02	1.026657e+01	9.9711	1	1
83	0	171.5684	1	0.3344	0.000000	3.487930e+00	7.314454e+02	7.606163e+00	61.1293	1	0
84	2	172.2852	3	1.4848	-0.179853	1.233368e+01	1.816487e+03	2.081970e+01	97.5277	1	1
84	0	173.9246	3	0.5512	0.000000	6.280430e+00	1.146856e+03	1.087411e+01	55.2576	1	0
85	2	174.6411	4	1.1007	0.018664	5.864786e+00	5.847429e+02	1.892432e+01	92.4024	1	1
85	0	175.8741	4	0.6012	0.000000	8.943862e+00	1.845054e+03	2.892800e+01	72.6529	1	0
86	2	176.6237	2	0.5346	-0.069026	6.854864e+00	7.121488e+02	7.991479e+00	8.2290	1	1
86	0	177.3403	2	0.3842	0.000000	5.455325e+00	1.045809e+03	6.854111e+00	54.4249	1	0
87	2	178.0567	3	0.6007	-0.045182	2.856796e+00	2.831530e+02	1.784967e+01	2.7901	1	1
87	0	178.7897	3	0.5013	0.000000	8.088287e+00	1.462255e+03	1.907027e+01	88.5178	1	0
88	2	179.5062	1	0.7508	0.023742	3.907508e+00	3.766510e+02	6.320833e+00	58.7548	1	1
88	0	180.3891	1	0.3843	0.000000	2.121111e+00	3.836391e+02	4.825570e+00	62.2409	1	0
89	2	181.1056	2	0.8508	0.355837	3.888332e+01	3.509628e+03	5.741467e+01	26.4728	0	1
89	0	182.0886	2	0.3179	0.000000	1.750770e+01	3.345813e+03	3.019523e+01	52.2430	1	0
90	2	182.7219	4	0.6507	-0.163031	9.296619e+00	9.292199e+02	1.581487e+01	100.0000	0	1
90	0	183.5215	4	0.5342	0.000000	1.193231e+01	2.282677e+03	2.356172e+01	53.9333	1	0
91	2	184.1878	1	0.6010	-0.044357	4.411954e+00	4.424009e+02	5.580833e+00	76.2898	1	1
91	0	184.9377	1	0.4011	0.000000	3.863163e+00	7.646930e+02	9.110988e+00	64.2361	1	0
92	2	185.6541	3	0.7012	-0.023868	8.872824e+00	8.507500e+02	1.420129e+01	71.7170	1	1
92	0	186.5040	3	0.3514	0.000000	1.177271e+00	2.094057e+02	4.065039e+00	64.9906	1	0
93	2	187.2209	4	0.6178	-0.060137	2.112642e+01	2.824354e+03	5.523408e+01	24.4773	0	1
93	0	187.9877	4	0.4844	0.000000	1.576603e+01	3.182773e+03	2.481045e+01	54.1988	1	0
94	2	188.6210	2	0.3678	-0.274472	1.917597e+01	1.794482e+03	2.620220e+01	100.0000	0	1
94	0	189.3378	2	0.5678	0.000000	1.765466e+01	3.738020e+03	4.810963e+01	55.4999	1	0
95	2	190.0379	3	0.7679	-0.148238	7.898724e+00	9.844596e+02	1.515911e+01	9.9420	0	1
95	0	190.9547	3	0.5178	0.000000	2.290553e+01	4.506285e+03	3.112617e+01	63.2347	1	0
96	2	191.6048	1	0.3845	-0.021330	2.159599e+00	2.059815e+02	5.298137e+00	42.8513	1	1
96	0	192.3216	1	0.3346	0.000000	5.653559e+00	1.124240e+03	1.076647e+01	79.3320	1	0
97	2	193.0384	2	0.5350	-0.206874	1.534896e+01	2.696913e+03	2.116319e+01	100.0000	0	1
97	0	193.7551	2	0.3344	0.000000	1.710425e+01	3.419380e+03	2.794683e+01	50.3995	1	0
98	2	194.4052	4	0.5512	-0.129589	9.188602e+00	1.276546e+03	1.627981e+01	31.9074	0	1
98	0	195.1221	4	0.4345	0.000000	1.611880e+01	2.961260e+03	2.227725e+01	74.5201	1	0
99	2	195.7555	1	0.5178	0.000000	1.030009e+01	1.080839e+03	2.911945e+01	14.4221	1	1
99	0	196.4724	1	0.5510	0.000000	6.478672e+00	1.376418e+03	1.038731e+01	53.5428	1	0
100	2	197.1890	3	0.8678	-0.383729	1.595768e+01	2.382179e+03	3.607125e+01	93.5622	0	1
100	0	198.1891	3	0.5678	0.000000	2.685368e+01	4.969421e+03	3.524699e+01	57.9630	1	0
101	2	198.8894	4	0.6344	-0.132902	1.124933e+01	1.194243e+03	2.169673e+01	91.5222	1	1
