::Queue started at 13-Feb-2013 11:45:18, with machine clock reading 713344.8298.::
::Experiment started at 13-Feb-2013 12:04:42, with machine clock reading 714509.2748.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	1429018.5401
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.030858 ::
cue	0.0309
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.56424 ::
trial	0.5642
::Onset of return expected: [N/A SELF PACED]  recorded: 5.1316 ::
return	5.1316
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.3316 ::
trial	6.3316
::Onset of return expected: [N/A SELF PACED]  recorded: 7.5156 ::
return	7.5156
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.2652 ::
trial	8.2652
::Onset of return expected: [N/A SELF PACED]  recorded: 9.9488 ::
return	9.9488
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.732 ::
trial	10.7320
::Onset of return expected: [N/A SELF PACED]  recorded: 11.6985 ::
return	11.6985
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.416 ::
trial	12.4160
::Onset of return expected: [N/A SELF PACED]  recorded: 13.3662 ::
return	13.3662
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.0995 ::
trial	14.0995
::Onset of return expected: [N/A SELF PACED]  recorded: 15.3996 ::
return	15.3996
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.1161 ::
trial	16.1161
::Onset of return expected: [N/A SELF PACED]  recorded: 17.0497 ::
return	17.0497
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.7662 ::
trial	17.7662
::Onset of return expected: [N/A SELF PACED]  recorded: 18.7004 ::
return	18.7004
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.4172 ::
trial	19.4172
::Onset of return expected: [N/A SELF PACED]  recorded: 20.2173 ::
return	20.2173
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.9333 ::
trial	20.9333
::Onset of return expected: [N/A SELF PACED]  recorded: 22.2174 ::
return	22.2174
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.9342 ::
trial	22.9342
::Onset of return expected: [N/A SELF PACED]  recorded: 24.4179 ::
return	24.4179
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.1348 ::
trial	25.1348
::Onset of return expected: [N/A SELF PACED]  recorded: 26.1015 ::
