::Queue started at 19-Feb-2013 12:03:31, with machine clock reading 56986.0381.::
::Experiment started at 19-Feb-2013 12:11:59, with machine clock reading 57493.0818.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	114986.1295
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.020779 ::
cue	0.0208
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.75415 ::
trial	0.7542
::Onset of return expected: [N/A SELF PACED]  recorded: 3.3713 ::
return	3.3713
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.6381 ::
trial	4.6381
::Onset of return expected: [N/A SELF PACED]  recorded: 6.1883 ::
return	6.1883
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.9051 ::
trial	6.9051
F11	7.8719
::Onset of return expected: [N/A SELF PACED]  recorded: 8.0886 ::
return	8.0886
F10	8.2720
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.9807 ::
trial	8.9807
::Onset of return expected: [N/A SELF PACED]  recorded: 11.7059 ::
return	11.7059
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.9959 ::
trial	12.9959
::Onset of return expected: [N/A SELF PACED]  recorded: 14.9286 ::
return	14.9286
::Onset of trial expected: [N/A SELF PACED]  recorded: 16.0782 ::
trial	16.0782
::Onset of return expected: [N/A SELF PACED]  recorded: 17.028 ::
return	17.0280
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.7444 ::
trial	17.7444
::Onset of return expected: [N/A SELF PACED]  recorded: 19.4938 ::
return	19.4938
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.3268 ::
trial	20.3268
::Onset of return expected: [N/A SELF PACED]  recorded: 21.5599 ::
return	21.5599
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.2762 ::
trial	22.2762
::Onset of return expected: [N/A SELF PACED]  recorded: 23.1759 ::
return	23.1759
::Onset of trial expected: [N/A SELF PACED]  recorded: 23.959 ::
trial	23.9590
::Onset of return expected: [N/A SELF PACED]  recorded: 25.4084 ::
return	25.4084
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.3581 ::
trial	26.3581
::Onset of return expected: [N/A SELF PACED]  recorded: 27.7583 ::
return	27.7583
::Onset of trial expected: [N/A SELF PACED]  recorded: 28.4751 ::
trial	28.4751
