Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.5486	4	2.2352	-0.015788	4.880914e+00	4.865880e+02	9.463729e+00	4.7751	1	1
1	0	2.9490	4	1.0849	0.000000	2.070223e+00	3.696884e+02	3.557104e+00	71.4114	1	0
2	1	4.1825	1	1.4347	-0.100456	9.832689e+00	9.661494e+02	1.374303e+01	54.0834	1	1
2	0	5.7661	1	0.9178	0.000000	3.979215e+00	7.769103e+02	7.862563e+00	58.1414	1	0
3	1	6.8329	2	1.5014	-0.056091	4.851467e+00	4.760008e+02	9.084899e+00	9.0743	1	1
3	0	8.4664	2	0.4512	0.000000	5.580135e+00	9.837508e+02	9.903226e+00	91.3594	1	0
4	1	9.1920	3	2.7995	-0.058756	6.461875e+00	6.458815e+02	9.209183e+00	33.6390	1	1
4	0	12.1243	3	1.1837	0.000000	3.636264e+00	6.439171e+02	7.376558e+00	94.9326	1	0
5	1	13.4400	4	2.3178	-0.050623	5.245452e+00	5.041014e+02	1.211705e+01	1.5761	1	1
5	0	15.8897	4	0.9501	0.000000	2.451982e+00	4.449981e+02	8.171867e+00	95.9979	1	0
6	1	16.9721	1	2.4339	-0.031989	8.145674e+00	8.004830e+02	1.291907e+01	60.1798	1	1
6	0	19.5546	1	1.0340	0.000000	5.344988e+00	9.735667e+02	1.230484e+01	68.7049	1	0
7	1	20.7209	3	2.8166	-0.040085	4.158960e+00	4.890350e+02	1.249920e+01	49.3995	1	1
7	0	23.6865	3	1.0516	0.000000	2.815707e+00	4.992760e+02	1.103321e+01	73.8419	1	0
8	1	24.8701	2	1.9164	-0.010695	5.681258e+00	6.377903e+02	9.343511e+00	74.0291	1	1
8	0	26.9355	2	0.4853	0.000000	6.628419e+00	1.308425e+03	1.430323e+01	87.9307	1	0
9	1	27.6528	3	2.0844	-0.029403	5.105008e+00	5.222487e+02	8.575383e+00	29.1827	1	1
9	0	29.8859	3	1.2684	0.000000	3.081572e+00	5.338921e+02	6.346140e+00	55.4065	1	0
10	1	31.2866	2	1.5513	-0.079619	4.475017e+00	4.340511e+02	1.110730e+01	93.3046	1	1
10	0	32.9869	2	0.5011	0.000000	7.841400e+00	1.393358e+03	1.266166e+01	77.6623	1	0
11	1	33.7037	4	1.7850	0.015788	6.343455e+00	7.975086e+02	7.849825e+00	23.3143	1	1
11	0	35.6373	4	0.7679	0.000000	1.027208e+01	1.812769e+03	3.174533e+01	76.2204	1	0
12	1	36.5375	1	1.6179	-0.055645	7.234630e+00	7.362520e+02	1.445493e+01	74.6360	1	1
12	0	38.2877	1	0.5179	0.000000	5.025479e+00	1.056887e+03	7.667446e+00	100.0000	1	0
13	1	39.0044	3	1.5346	0.029403	2.269794e+00	2.418534e+02	1.045188e+01	6.2216	1	1
13	0	40.6713	3	0.8846	0.000000	7.321345e+00	1.313846e+03	1.229712e+01	83.5112	1	0
14	1	41.6883	4	1.4346	0.088007	7.920007e+00	7.603507e+02	1.241725e+01	59.4798	1	1
14	0	43.8219	4	0.7512	0.000000	6.851549e+00	1.211387e+03	1.127527e+01	72.8789	1	0
15	1	44.7300	2	1.3505	-0.024060	8.133727e+00	7.789905e+02	1.017613e+01	0.0000	1	1
15	0	46.2289	2	0.3343	0.000000	6.183252e+00	1.230743e+03	1.023724e+01	77.6344	1	0
16	1	46.9453	1	1.9515	-0.031568	5.179010e+00	5.093363e+02	8.574414e+00	67.1362	1	1
16	0	49.0452	1	0.4836	0.000000	4.830903e+00	8.743091e+02	9.038303e+00	78.2819	1	0
17	2	62.3246	2	1.5014	-0.145560	2.677667e+01	4.149188e+03	4.034631e+01	19.9642	1	1
17	0	63.9749	2	0.7012	0.000000	6.182988e+00	1.273787e+03	1.413534e+01	78.9420	1	0
18	2	64.8250	4	1.0514	0.111241	4.123236e+00	4.401657e+02	1.061889e+01	100.0000	1	1
18	0	66.0253	4	0.7179	0.000000	7.145565e+00	1.242879e+03	1.062026e+01	55.2430	1	0
19	2	66.8921	1	0.7345	-0.002645	3.075497e+00	3.064514e+02	4.807101e+00	1.0053	1	1
19	0	67.7588	1	0.4345	0.000000	4.258270e+00	8.386115e+02	6.854600e+00	53.8849	1	0
20	2	68.4756	3	2.0347	-0.050759	5.069832e+00	5.119214e+02	9.943869e+00	50.4945	1	1
20	0	70.6426	3	1.1845	0.000000	2.972978e+00	5.229354e+02	8.363989e+00	55.1983	1	0
