Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
22	3	1	1.285191e+00	3.642626e-02	1.789852e+01	1.715096e+03	3.093385e+01	4.740104e+01	1	1
23	3	4	1.284115e+00	1.189405e-01	7.815188e+00	7.398325e+02	1.432858e+01	4.120475e+01	1	1
24	3	3	1.234388e+00	5.052875e-02	7.711892e+00	7.334302e+02	1.199250e+01	8.431367e+01	1	1
25	3	4	-3.218799e+04	-3.705602e-02	4.819603e+00	2.742587e+02	1.005348e+01	7.088354e+01	1	0
26	3	1	1.067586e+00	3.944817e-02	2.127910e+01	2.255182e+03	3.280934e+01	5.487532e+01	1	1
27	3	3	1.251293e+00	9.485303e-02	7.673350e+00	7.475896e+02	1.639051e+01	4.013920e+01	1	1
28	3	2	-3.218274e+04	4.028100e-02	6.400107e+00	5.838148e+02	1.454195e+01	7.772369e+01	1	0
29	3	1	1.368046e+00	3.920154e-02	4.621161e+00	4.421098e+02	1.111967e+01	7.240700e+01	1	1
30	3	3	1.451186e+00	5.457237e-02	3.953781e+00	3.804452e+02	8.572289e+00	8.583669e+01	1	1
31	3	4	1.467994e+00	1.656973e-02	5.369778e+00	5.148763e+02	1.313050e+01	2.854705e+01	1	1
32	3	2	1.417117e+00	-7.039197e-03	3.087037e+00	2.961662e+02	6.630507e+00	8.022802e+01	1	1
33	1	1	5.514746e-01	-7.677189e-02	5.053846e+00	4.927500e+02	7.500000e+00	100	1	1
34	1	4	8.172132e-01	-1.311236e-01	1.084477e+01	1.042273e+03	1.501953e+01	6.964792e+01	1	1
35	1	2	6.508530e-01	-1.138037e-02	1.085905e+00	1.077146e+02	1.562500e+00	4.853506e+01	1	1
36	1	3	7.508199e-01	-1.778478e-01	8.298249e+00	7.896060e+02	1.710352e+01	100	0	1
37	1	2	9.673105e-01	1.893171e-02	5.525283e+00	5.349057e+02	1.136328e+01	4.583291e+01	1	1
38	1	1	4.843933e-01	-1.518916e-01	8.353647e+00	8.528226e+02	1.562695e+01	100	0	1
39	1	3	7.674292e-01	-9.682021e-03	3.568562e+00	3.484088e+02	5.112305e+00	6.674202e+01	1	1
40	1	4	8.331521e-01	-5.072514e-02	2.913163e+00	2.858968e+02	4.982422e+00	9.593114e+01	1	1
41	1	2	6.846348e-01	-7.679855e-02	6.616396e+00	6.301794e+02	9.166992e+00	4.220914e+01	1	1
42	1	4	7.670673e-01	-6.117781e-02	1.818472e+00	1.778338e+02	5.990234e+00	9.360795e+01	1	1
43	1	3	7.334587e-01	-4.273521e-03	2.390007e+00	2.315670e+02	4.581055e+00	2.598498e+01	1	1
44	1	1	5.849390e-01	-1.191052e-01	3.786128e+00	3.625661e+02	1.145996e+01	100	1	1
45	1	2	6.669826e-01	-9.254398e-02	2.924901e+00	2.797594e+02	8.876953e+00	100	1	1
46	1	3	5.167818e-01	-4.337807e-02	3.189695e+00	3.062886e+02	4.167969e+00	7.287677e+01	1	1
47	1	1	1.051905e+00	5.841237e-02	5.150027e-01	5.056079e+01	5.741211e+00	100	1	1
48	1	4	5.834881e-01	-1.519581e-01	5.743010e+00	5.469656e+02	1.458496e+01	9.726534e+01	0	1
49	2	2	9.339662e-01	-2.074223e-02	3.964073e+00	3.816078e+02	7.553711e+00	7.619120e+01	1	1
50	2	4	8.684582e-01	-6.209922e-03	1.040354e+00	1.017606e+02	1.909180e+00	7.044259e+01	1	1
51	2	1	8.169921e-01	-1.227501e-02	3.101300e+00	3.069166e+02	5.122070e+00	5.596069e+01	1	1
52	2	3	8.846857e-01	-6.608609e-02	2.188319e+00	2.124358e+02	6.424805e+00	100	1	1
53	2	4	9.177498e-01	-3.883079e-03	9.943727e-01	9.502862e+01	1.500000e+00	5.231964e-01	1	1
54	2	2	6.674380e-01	4.467041e-03	8.575954e-01	8.324203e+01	1.389648e+00	5.706682e+01	1	1
55	2	3	6.341057e-01	-1.783083e-03	1.073778e+00	1.046798e+02	2.083984e+00	3.365222e+01	1	1
56	2	1	6.336032e-01	2.695005e-02	1.163268e+00	1.124349e+02	2.605469e+00	100	1	1
57	2	2	7.843375e-01	-5.788344e-02	2.212749e+00	2.138955e+02	5.601562e+00	9.272516e+01	1	1
58	2	4	5.498885e-01	4.349736e-02	3.315175e+00	3.174636e+02	4.167969e+00	100	1	1
59	2	1	6.006867e-01	-3.257551e-02	1.230101e+00	1.175575e+02	3.114258e+00	100	1	1
60	2	3	7.344684e-01	6.343164e-02	3.453221e+00	3.303963e+02	6.077148e+00	100	1	1
61	2	4	7.004102e-01	-1.209441e-02	1.129471e+00	1.076097e+02	1.672852e+00	8.004428e+01	1	1
62	2	2	6.508403e-01	-8.995055e-02	3.503459e+00	3.440164e+02	8.856445e+00	100	1	1
63	2	3	6.007973e-01	-1.246893e-02	2.433771e+00	2.460676e+02	3.605469e+00	2.692404e+01	1	1
64	2	1	5.335762e-01	-2.862701e-02	1.205101e+00	1.315161e+02	3.125000e+00	100	1	1
65	1	1	7.507352e-01	-1.028062e-02	8.165201e-01	8.019599e+01	1.009766e+00	6.879611e+01	1	1
66	1	2	7.015447e-01	3.361101e-02	3.459492e+00	3.304694e+02	4.513672e+00	6.055634e+01	1	1
67	1	3	5.837703e-01	1.033572e-01	3.168555e+00	3.079470e+02	1.008105e+01	100	1	1
68	1	4	6.168351e-01	-1.352530e-02	5.509221e-01	5.302087e+01	1.301758e+00	8.565601e+01	1	1
69	1	2	4.851315e-01	-5.264474e-02	2.170993e+00	2.110718e+02	5.123047e+00	100	1	1
70	1	4	8.184041e-01	-5.722010e-02	4.453439e+00	4.311659e+02	5.545898e+00	8.843252e+01	1	1
71	1	3	5.175159e-01	-1.323434e-01	1.136491e+01	1.093085e+03	1.280371e+01	7.752338e+01	1	1
72	1	1	4.662974e-01	-3.439260e-02	2.084760e+00	2.208909e+02	3.645508e+00	100	1	1
73	1	4	6.844843e-01	6.232717e-02	4.345894e+00	4.353661e+02	6.251953e+00	100	1	1
74	1	1	5.832716e-01	1.550719e-01	1.631940e+01	1.610951e+03	1.794922e+01	8.179417e+00	0	1
75	1	3	6.671018e-01	-3.210401e-02	1.957472e+00	1.892841e+02	3.105469e+00	100	1	1
76	1	2	6.671710e-01	-6.137682e-02	3.129333e+00	2.978215e+02	6.370117e+00	8.604279e+01	1	1
77	1	1	9.844427e-01	5.067593e-03	1.049568e+01	1.009266e+03	1.481738e+01	8.049823e+01	1	1
78	1	4	5.173158e-01	-6.339338e-02	5.323534e+00	5.207082e+02	6.990234e+00	5.641873e+01	1	1
79	1	3	5.839537e-01	-7.983568e-02	8.769219e+00	8.374690e+02	1.067969e+01	4.936345e+01	1	1
80	1	2	6.335118e-01	-3.757829e-02	1.940073e+00	1.847938e+02	3.581055e+00	8.359289e+01	1	1
81	3	3	1.299958e+00	1.040756e-01	9.973685e+00	9.426811e+02	1.588919e+01	4.939982e+01	1	1
82	3	2	1.150419e+00	-7.037833e-02	3.960140e+00	3.775596e+02	6.720967e+00	1.000000e+02	1	1
83	3	4	1.317080e+00	1.556054e-01	8.551928e+00	8.295902e+02	1.803399e+01	3.504413e+01	0	1
84	3	1	1.033351e+00	-6.971934e-03	5.873162e+00	5.601741e+02	1.241166e+01	3.261006e+01	1	1
85	3	2	-3.203298e+04	1.038974e-01	8.782467e+00	7.453019e+02	2.228215e+01	8.697740e+01	1	0
86	3	4	1.417516e+00	6.195581e-02	6.816852e+00	6.519660e+02	1.445909e+01	4.360154e+01	1	1
87	3	1	1.384374e+00	1.379058e-01	7.639994e+00	7.232318e+02	1.332247e+01	9.669336e+01	1	1
88	3	3	1.184343e+00	2.448318e-02	1.136757e+01	1.095967e+03	2.373987e+01	3.328415e+01	1	1
89	3	1	-3.202598e+04	6.660316e-02	7.648053e+00	6.839787e+02	1.577663e+01	4.523708e+01	1	0
90	3	3	1.400286e+00	8.527634e-02	4.199744e+00	3.980805e+02	1.019021e+01	9.015561e+01	1	1
91	3	4	-3.202248e+04	4.523354e-02	7.913275e+00	6.440489e+02	2.222345e+01	3.769546e+01	1	0
92	3	2	-3.202074e+04	3.551005e-02	9.465021e+00	8.446563e+02	1.765833e+01	6.945594e+01	1	0
93	3	1	1.434638e+00	5.798163e-02	4.893869e+00	4.698221e+02	9.686120e+00	6.169565e+01	1	1
94	3	3	-3.201724e+04	1.918969e-01	2.663850e+01	2.594530e+03	3.289704e+01	2.816508e+01	0	0
95	3	2	-3.201549e+04	5.026251e-02	7.459515e+00	6.758176e+02	1.442733e+01	7.203125e+01	1	0
96	3	4	1.434183e+00	1.561569e-01	5.083498e+00	4.893853e+02	1.515653e+01	1.000000e+02	0	1
97	1	1	1.033277e+00	-5.549963e-02	1.002255e+00	9.750057e+01	5.327148e+00	100	1	1
98	1	2	8.508056e-01	-5.001064e-02	6.975949e+00	6.763128e+02	1.190332e+01	2.997099e+01	1	1
99	1	4	7.341096e-01	-1.443885e-01	8.975778e+00	8.562226e+02	1.387012e+01	8.825986e+01	1	1
100	1	3	7.837096e-01	-2.450081e-01	7.889741e+00	7.396941e+02	2.344141e+01	100	0	1
101	1	4	8.337362e-01	-7.434624e-02	3.910987e+00	3.738124e+02	7.378906e+00	6.403028e+01	1	1
102	1	3	8.829949e-01	-4.570542e-02	1.870121e+00	1.779281e+02	7.216797e+00	8.667809e+01	1	1
103	1	2	-3.198899e+04	3.111796e-02	5.972681e+00	5.662557e+02	1.198145e+01	6.355284e+01	1	0
104	1	1	7.837376e-01	-5.659390e-02	7.143743e+00	6.786137e+02	1.093848e+01	8.976397e+01	1	1
105	1	2	9.340142e-01	-3.897013e-02	6.037491e+00	6.313306e+02	9.290039e+00	4.231401e+01	1	1
106	1	4	8.009692e-01	2.693807e-03	1.764020e+00	1.707447e+02	4.687500e+00	7.174523e+01	1	1
107	1	1	8.174490e-01	-5.838577e-02	1.500058e+00	1.448055e+02	5.642578e+00	100	1	1
108	1	3	7.344427e-01	-2.390453e-02	2.399191e+00	2.342070e+02	3.636719e+00	6.851604e+01	1	1
109	1	2	8.339344e-01	-1.132027e-02	1.590401e+00	1.522840e+02	3.167969e+00	8.277206e+01	1	1
110	1	1	7.182772e-01	-3.968152e-02	5.465787e+00	5.258044e+02	8.507812e+00	7.482032e+01	1	1
111	1	3	7.176347e-01	-3.133265e-03	8.678688e+00	8.385274e+02	1.436719e+01	6.855000e+01	1	1
112	1	4	8.514321e-01	-3.683387e-03	2.785117e+00	2.783784e+02	6.510742e+00	7.478676e+01	1	1
113	3	4	1.451468e+00	4.167359e-02	9.559354e+00	9.207157e+02	1.807542e+01	4.575853e+01	1	1
114	3	3	1.149992e+00	7.271553e-02	9.369776e+00	8.982572e+02	1.692913e+01	3.711563e+01	1	1
115	3	2	-3.195549e+04	7.637654e-02	7.468769e+00	6.559385e+02	1.688217e+01	6.298169e+01	1	0
116	3	1	1.017826e+00	8.503501e-02	7.799141e+00	7.711223e+02	1.173632e+01	3.349141e+01	1	1
117	3	4	1.450576e+00	1.103873e-02	1.569546e+00	1.505097e+02	4.980131e+00	4.919168e+01	1	1
118	3	3	1.233605e+00	4.956379e-02	3.443853e+00	3.276305e+02	5.824654e+00	8.915947e+01	1	1
119	3	1	1.167941e+00	-4.091444e-02	2.870278e+00	2.732122e+02	4.698393e+00	1.641554e+01	1	1
120	3	2	-3.194673e+04	4.071051e-02	6.114596e+00	5.709528e+02	1.024752e+01	7.697860e+01	1	0
121	3	3	1.383333e+00	4.874467e-02	8.643700e+00	8.256359e+02	1.460479e+01	2.441768e+01	1	1
122	3	4	1.368074e+00	3.715986e-02	1.086423e+01	1.040454e+03	2.222345e+01	4.384590e+01	1	1
123	3	1	1.401319e+00	6.214211e-02	7.204595e+00	6.895374e+02	1.620821e+01	8.197547e+01	1	1
124	3	2	1.384052e+00	1.660133e-01	1.099333e+01	1.041787e+03	1.600105e+01	9.747368e+01	0	1
125	3	3	1.033948e+00	1.149153e-01	1.012758e+01	9.596115e+02	1.339222e+01	4.531687e+01	1	1
126	3	2	9.010725e-01	6.283605e-02	5.987319e+00	5.693837e+02	8.861622e+00	2.907339e+01	1	1
127	3	4	1.216965e+00	-1.841658e-02	8.888747e+00	8.594464e+02	1.841723e+01	4.787210e+01	1	1
128	3	1	9.336338e-01	-9.941413e-02	8.769380e+00	8.527553e+02	1.319956e+01	4.804292e+01	1	1
129	1	2	8.513585e-01	-8.889962e-02	9.381481e+00	8.983318e+02	1.391797e+01	5.847492e+01	1	1
130	1	1	5.339835e-01	-1.278349e-01	8.396112e+00	8.449653e+02	1.293555e+01	100	1	1
131	1	4	6.176050e-01	-4.606243e-02	1.391835e+00	1.336950e+02	4.427734e+00	100	1	1
132	1	3	7.007505e-01	-6.693246e-02	5.314314e+00	5.162461e+02	6.511719e+00	100	1	1
133	1	1	6.018628e-01	-6.221829e-02	3.058063e+00	3.143205e+02	6.403320e+00	100	1	1
134	1	3	5.844424e-01	2.110435e-02	1.218103e+00	1.360457e+02	2.357422e+00	100	1	1
135	1	4	7.171394e-01	1.068691e-02	8.583455e-01	8.368701e+01	1.563477e+00	9.652637e+01	1	1
136	1	2	4.510890e-01	-4.930659e-02	2.071229e+00	2.004380e+02	4.775391e+00	9.058076e+01	1	1
137	1	4	5.831807e-01	-5.367305e-03	2.877766e-01	2.790758e+01	5.205078e-01	9.435974e+01	1	1
138	1	1	5.173504e-01	1.432648e-02	1.939611e+00	2.074286e+02	2.313477e+00	7.126107e+01	1	1
139	1	2	4.508634e-01	5.296003e-03	1.748460e+00	1.718425e+02	2.604492e+00	8.312715e+01	1	1
140	1	3	5.177541e-01	-3.589969e-02	8.395923e+00	9.083749e+02	1.117871e+01	3.500077e+01	1	1
141	1	1	9.839458e-01	8.741301e-03	6.210432e-01	6.001375e+01	2.801758e+00	1.315776e+00	1	1
142	1	2	4.512596e-01	-4.571753e-02	2.680254e+00	2.848607e+02	4.862305e+00	100	1	1
143	1	3	5.332013e-01	1.404253e-01	6.663110e+00	6.413699e+02	1.360645e+01	100	1	1
144	1	4	6.676248e-01	-8.404011e-02	2.737413e+00	2.623479e+02	8.073242e+00	100	1	1
145	2	2	6.831115e-01	-1.276526e-02	1.342464e+00	1.358655e+02	3.115234e+00	7.375018e+01	1	1
146	2	4	6.170147e-01	1.539003e-02	2.121390e+00	2.075586e+02	2.247070e+00	9.520806e+01	1	1
147	2	1	4.506730e-01	-7.014387e-02	4.340333e+00	4.504707e+02	7.291992e+00	9.046369e+01	1	1
148	2	3	5.180580e-01	-4.202511e-02	3.406124e+00	3.305736e+02	4.081055e+00	100	1	1
149	2	4	7.012281e-01	-7.970023e-03	9.227546e-01	9.044977e+01	2.343750e+00	1.062028e+00	1	1
150	2	2	4.334595e-01	6.867936e-02	7.810514e+00	8.645644e+02	9.177734e+00	8.094028e+01	1	1
151	2	3	4.665071e-01	7.038197e-02	2.237101e+00	2.254753e+02	7.105469e+00	100	1	1
152	2	1	3.842978e-01	1.157934e-02	8.211689e-01	9.238150e+01	1.302734e+00	100	1	1
153	2	2	4.509775e-01	-5.016487e-02	2.221582e+00	2.300574e+02	5.199219e+00	100	1	1
154	2	4	4.334417e-01	-1.809362e-02	1.440167e+00	1.450279e+02	1.822266e+00	7.827461e+01	1	1
155	2	1	1.184147e+00	-2.682285e-03	1.392877e+00	1.566987e+02	1.782227e+00	8.252170e+01	1	1
156	2	3	3.338184e-01	-1.740219e-01	1.448948e+01	1.630053e+03	1.977734e+01	100	0	1
157	2	4	6.346165e-01	7.628449e-02	6.221249e+00	6.272344e+02	8.748047e+00	9.379994e+01	1	1
158	2	2	4.169547e-01	5.896031e-02	4.722703e+00	5.209040e+02	6.510742e+00	100	1	1
159	2	3	5.507607e-01	1.143733e-01	5.487983e+00	5.363807e+02	1.122754e+01	100	1	1
160	2	1	5.849867e-01	-4.405134e-02	2.740247e+00	3.082777e+02	4.958984e+00	100	1	1
161	1	3	6.176290e-01	-1.762957e-02	4.518732e+00	4.324877e+02	6.250000e+00	5.433081e+01	1	1
162	1	2	4.843804e-01	-1.339895e-01	3.882462e+00	3.835144e+02	1.331543e+01	100	1	1
163	1	1	4.008898e-01	-5.103684e-02	2.055641e+00	1.991302e+02	4.948242e+00	100	1	1
164	1	4	5.339134e-01	-6.890116e-02	5.499943e+00	5.322753e+02	7.459961e+00	6.734544e+01	1	1
165	1	2	5.335578e-01	-8.688797e-04	2.821408e+00	2.727122e+02	4.864258e+00	5.257431e+01	1	1
166	1	1	1.000807e+00	9.261888e-03	6.643945e-01	7.474438e+01	1.301758e+00	6.676736e+01	1	1
167	1	3	5.007030e-01	-8.413857e-02	7.561097e+00	8.154539e+02	9.095703e+00	7.174407e+01	1	1
168	1	4	6.014637e-01	5.742011e-02	3.077370e+00	2.928219e+02	5.469727e+00	100	1	1
169	1	2	4.836435e-01	-4.304991e-02	2.622718e+00	2.550158e+02	4.188477e+00	100	1	1
170	1	3	5.172026e-01	3.498929e-02	2.583542e+00	2.714460e+02	3.677734e+00	100	1	1
171	1	1	5.345223e-01	-2.313511e-02	8.911689e-01	9.948021e+01	2.583008e+00	100	1	1
172	1	4	5.012347e-01	-5.908531e-03	3.914172e+00	3.752177e+02	6.291992e+00	3.497280e+01	1	1
173	1	3	6.670834e-01	7.835146e-02	3.690699e+00	3.550388e+02	7.552734e+00	100	1	1
174	1	1	9.345213e-01	7.809715e-03	7.247973e-01	7.159780e+01	7.714844e-01	100	1	1
175	1	4	7.171858e-01	-3.491006e-02	6.520114e-01	6.320945e+01	3.385742e+00	100	1	1
176	1	2	4.179586e-01	4.376203e-02	4.133645e+00	4.031233e+02	4.270508e+00	100	1	1
177	3	1	9.176845e-01	2.070693e-01	1.657660e+01	1.582473e+03	2.834366e+01	7.511338e+01	0	1
178	3	2	1.300772e+00	2.125416e-02	7.822325e+00	7.526564e+02	1.149946e+01	6.235611e+01	1	1
179	3	4	1.250614e+00	1.049609e-01	5.588821e+00	5.425362e+02	1.092701e+01	9.506758e+01	1	1
180	3	3	1.201206e+00	7.027629e-02	4.062098e+00	3.856926e+02	6.868051e+00	9.709020e+01	1	1
181	3	1	1.066685e+00	5.513312e-02	2.130294e+00	2.024681e+02	5.429669e+00	9.748104e+01	1	1
182	3	4	1.368303e+00	-4.804487e-02	3.130332e+00	2.980177e+02	4.677677e+00	4.246205e+01	1	1
183	3	3	1.233497e+00	-2.294365e-01	1.046267e+01	9.688208e+02	2.162614e+01	100	0	1
184	3	2	-3.178474e+04	1.901642e-02	7.632882e+00	7.241556e+02	1.254838e+01	5.386379e+01	1	0
185	3	1	1.084601e+00	6.836411e-02	6.684813e+00	6.454495e+02	9.558371e+00	5.027963e+01	1	1
186	3	3	1.235467e+00	5.291159e-02	1.112944e+01	1.070633e+03	2.062625e+01	5.552078e+01	1	1
187	3	4	1.233378e+00	-9.539086e-04	6.876484e+00	6.570804e+02	1.218723e+01	4.102169e+01	1	1
188	3	2	1.084987e+00	9.130490e-02	9.718532e+00	9.286649e+02	1.838754e+01	3.196416e+01	1	1
189	3	1	-3.177599e+04	6.587280e-02	9.740712e+00	9.609786e+02	1.890820e+01	7.566792e+01	1	0
190	3	2	-3.177424e+04	3.379495e-03	2.827124e+00	2.628379e+02	5.218365e+00	5.619415e+01	1	0
191	3	4	1.250986e+00	3.952734e-02	5.303756e+00	5.048944e+02	8.798784e+00	5.047368e+01	1	1
192	3	3	1.151939e+00	7.581832e-02	1.004468e+01	9.701579e+02	1.586985e+01	3.701035e+01	1	1
193	1	2	7.499595e-01	-4.639797e-02	3.620273e+00	3.530756e+02	8.522461e+00	7.035587e+01	1	1
194	1	1	7.846577e-01	-4.684340e-02	4.690434e+00	4.516238e+02	8.160156e+00	8.413035e+01	1	1
195	1	4	7.839371e-01	-1.271944e-01	5.935434e+00	5.845011e+02	1.268555e+01	7.531436e+01	1	1
196	1	3	6.672635e-01	-1.291079e-01	1.240401e+01	1.186230e+03	1.788477e+01	8.592844e+01	1	1
197	1	1	6.499829e-01	-3.281311e-02	1.609360e+00	1.532145e+02	3.385742e+00	7.975525e+01	1	1
198	1	2	9.670291e-01	-8.303017e-02	8.465819e+00	8.070555e+02	1.177441e+01	2.523074e+01	1	1
199	1	3	6.510890e-01	7.118104e-02	3.280764e+00	3.115732e+02	6.771484e+00	100	1	1
200	1	4	6.161118e-01	-3.109408e-02	8.719364e-01	8.371526e+01	2.986328e+00	9.159131e+01	1	1
201	1	1	6.506015e-01	7.034004e-02	5.194004e+00	4.996946e+02	6.778320e+00	100	1	1
202	1	4	8.175663e-01	-6.754157e-02	2.762983e+00	2.627046e+02	6.431641e+00	100	1	1
203	1	2	5.504855e-01	-1.317363e-02	4.233019e+00	4.154394e+02	8.083008e+00	4.002269e+01	1	1
204	1	3	6.840742e-01	-9.560165e-02	7.067835e+00	6.895418e+02	9.355469e+00	100	1	1
205	1	1	4.510507e-01	2.790682e-02	2.169864e+00	2.362375e+02	3.039063e+00	100	1	1
206	1	2	6.340423e-01	1.224647e-16	6.789768e-15	6.487146e-13	1.170064e-14	100	1	1
207	1	4	5.345996e-01	1.515827e-02	1.727151e+00	1.646680e+02	2.052734e+00	4.417847e+01	1	1
208	1	3	5.176471e-01	-2.567611e-02	5.920955e+00	6.006936e+02	7.814453e+00	4.634362e+01	1	1
209	2	2	7.838063e-01	-2.984159e-02	1.605628e+00	1.610520e+02	2.994141e+00	9.428694e+01	1	1
210	2	4	8.182831e-01	-1.685536e-02	6.602403e-01	6.460297e+01	1.649414e+00	7.906004e+01	1	1
211	2	1	1.101141e+00	1.092201e-02	7.462096e-01	7.265560e+01	1.063477e+00	100	1	1
212	2	3	6.337707e-01	3.099534e-02	1.491996e+00	1.456779e+02	3.027344e+00	100	1	1
213	2	4	6.506825e-01	2.115237e-02	2.316763e+00	2.282192e+02	2.865234e+00	5.787235e+01	1	1
214	2	2	4.832118e-01	-6.329379e-02	2.366239e+00	2.398706e+02	6.424805e+00	100	1	1
215	2	3	6.517429e-01	5.372167e-02	2.422952e+00	2.347093e+02	5.208984e+00	100	1	1
216	2	1	5.016483e-01	4.413637e-02	3.388405e+00	3.397770e+02	4.428711e+00	100	1	1
217	2	2	4.999478e-01	-2.318402e-02	1.116504e+00	1.087131e+02	2.257812e+00	8.448539e+01	1	1
218	2	4	4.844723e-01	-4.302893e-02	3.082012e+00	3.355420e+02	4.687500e+00	100	1	1
219	2	1	5.347324e-01	1.250635e-01	1.070941e+01	1.120880e+03	1.315820e+01	100	1	1
220	2	3	4.671765e-01	-4.319691e-02	6.437624e+00	6.466543e+02	8.074219e+00	5.030235e+01	1	1
221	2	4	6.845573e-01	5.362812e-02	4.083204e+00	3.963021e+02	5.209961e+00	100	1	1
222	2	2	5.175205e-01	-2.522521e-02	2.170120e+00	2.061254e+02	3.333008e+00	5.886720e+01	1	1
223	2	3	6.006656e-01	-8.711567e-04	1.886714e+00	1.882347e+02	2.605469e+00	1.611151e+01	1	1
224	2	1	4.669801e-01	5.282738e-03	4.753890e-01	4.692748e+01	5.214844e-01	100	1	1
225	1	4	5.504132e-01	4.506253e-02	5.501330e+00	7.066200e+02	5.791992e+00	100	1	1
226	1	1	6.517016e-01	-2.243207e-02	1.834351e+00	1.774125e+02	3.211914e+00	8.276520e+01	1	1
227	1	2	6.515390e-01	-6.470148e-03	5.200547e+00	5.031376e+02	7.968750e+00	5.279755e+01	1	1
228	1	3	6.679867e-01	-9.120188e-03	1.578544e+00	1.504288e+02	2.083984e+00	3.932345e+01	1	1
229	1	1	6.683293e-01	3.448491e-02	4.831004e-01	4.727543e+01	3.375977e+00	100	1	1
230	1	3	6.174069e-01	-1.391149e-01	6.723803e+00	6.462139e+02	1.345703e+01	8.536605e+01	1	1
231	1	2	4.841123e-01	-1.724140e-02	4.247098e+00	4.141999e+02	6.218750e+00	6.528148e+01	1	1
232	1	4	6.503540e-01	-3.359217e-02	2.036595e+00	2.070843e+02	3.416992e+00	100	1	1
233	1	2	4.335903e-01	-1.015653e-02	5.467949e-01	5.667390e+01	1.052734e+00	100	1	1
234	1	3	5.175085e-01	-1.750490e-01	1.872429e+01	2.106464e+03	2.015723e+01	5.771751e+01	0	1
235	1	1	4.664751e-01	-1.047723e-01	5.722767e+00	5.535101e+02	1.017090e+01	100	1	1
236	1	4	7.674000e-01	-5.896184e-02	6.428224e+00	6.144604e+02	9.202148e+00	7.157087e+01	1	1
237	1	2	5.342012e-01	-5.588693e-02	2.390442e+00	2.299984e+02	5.382812e+00	9.025527e+01	1	1
238	1	4	7.012684e-01	1.129391e-03	4.533744e-01	4.351464e+01	8.027344e-01	7.874302e+01	1	1
239	1	1	8.001662e-01	7.957657e-02	1.956746e+00	1.861163e+02	7.584961e+00	100	1	1
240	1	3	5.838786e-01	-1.852307e-03	2.556829e+00	2.628590e+02	4.271484e+00	1.234113e+01	1	1
241	2	2	6.675030e-01	2.848124e-02	7.842917e+00	7.826067e+02	1.039551e+01	6.693776e+01	1	1
242	2	4	6.341378e-01	5.433789e-03	1.470521e+00	1.411255e+02	1.823242e+00	8.805776e+01	1	1
243	2	1	5.010166e-01	1.551067e-02	2.344580e+00	2.843971e+02	3.125977e+00	8.024571e+01	1	1
