Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
510	3	1	8.846189e-01	1.555504e-01	4.120787e+00	3.936326e+02	1.497975e+01	100	0	1
511	3	3	1.216489e+00	1.327191e-01	1.568116e+01	1.510981e+03	2.993810e+01	3.030622e+01	1	1
512	3	2	1.283877e+00	-1.079849e-01	6.548587e+00	6.212399e+02	1.464070e+01	7.243214e+01	1	1
513	1	4	5.840297e-01	-1.788604e-01	1.506278e+01	1.490156e+03	1.788574e+01	100	0	1
514	1	1	4.836789e-01	-2.718187e-01	1.471988e+01	1.398461e+03	2.647949e+01	100	0	1
515	1	3	7.176895e-01	-2.954425e-01	1.980576e+01	1.823581e+03	2.906445e+01	8.840194e+01	0	1
516	1	2	1.434531e+00	-1.917804e-02	7.698676e+00	7.318178e+02	1.536719e+01	3.834948e+01	1	1
517	1	1	9.338535e-01	-4.692943e-02	6.318115e+00	6.072301e+02	1.076465e+01	6.368578e+01	1	1
518	1	3	9.178294e-01	1.285131e-02	5.938790e+00	5.663309e+02	1.257910e+01	7.450794e+01	1	1
519	1	4	6.847496e-01	-1.453547e-01	7.291358e+00	7.005329e+02	1.406445e+01	9.349379e+01	1	1
520	1	2	8.335048e-01	-1.245732e-01	6.383405e+00	6.081378e+02	1.349219e+01	8.833479e+01	1	1
521	1	1	5.679546e-01	-1.382323e-01	7.401328e+00	7.066823e+02	1.328320e+01	100	1	1
522	1	2	7.681045e-01	-8.985404e-02	4.918678e+00	4.686818e+02	9.366211e+00	9.619567e+01	1	1
523	1	3	6.846267e-01	-1.718026e-01	8.050736e+00	7.573274e+02	1.632227e+01	100	0	1
524	1	4	7.338764e-01	-1.745603e-01	9.900657e+00	9.364049e+02	1.693945e+01	9.366649e+01	0	1
525	1	1	7.513172e-01	-6.847836e-02	6.191860e+00	5.877853e+02	7.726562e+00	9.213431e+01	1	1
526	1	3	9.170276e-01	-2.154603e-02	3.931372e+00	3.782333e+02	6.241211e+00	6.309202e+01	1	1
527	1	4	1.000998e+00	-1.351461e-02	3.569175e+00	3.437701e+02	5.468750e+00	3.600093e+01	1	1
528	1	2	6.669470e-01	-4.713306e-02	2.558676e+00	2.466498e+02	4.546875e+00	100	1	1
529	2	2	7.843270e-01	-1.255462e-01	5.149546e+00	4.982236e+02	1.221094e+01	100	1	1
530	2	4	5.512983e-01	-6.204039e-02	4.218496e+00	4.249599e+02	6.257812e+00	100	1	1
531	2	1	4.835471e-01	-1.181686e-01	7.466023e+00	7.793901e+02	1.239355e+01	100	1	1
532	2	3	4.678005e-01	-3.311258e-02	3.202813e+00	3.337869e+02	3.452148e+00	5.726400e+01	1	1
533	2	4	6.003121e-01	-1.282447e-01	7.796199e+00	7.717247e+02	1.276465e+01	100	1	1
534	2	2	4.500571e-01	-8.679977e-02	4.836559e+00	4.777566e+02	8.595703e+00	8.971636e+01	1	1
535	2	3	5.669351e-01	-4.291292e-02	3.323723e+00	3.217909e+02	4.157227e+00	7.632641e+01	1	1
