::Queue started at 24-Feb-2013 14:52:45, with machine clock reading 272941.9713.::
::Experiment started at 24-Feb-2013 14:52:49, with machine clock reading 272946.0683.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	545892.1325
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.01632 ::
cue	0.0163
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.53308 ::
trial	0.5331
::Onset of return expected: [N/A SELF PACED]  recorded: 1.5999 ::
return	1.5999
::Onset of trial expected: [N/A SELF PACED]  recorded: 2.3242 ::
trial	2.3242
::Onset of return expected: [N/A SELF PACED]  recorded: 3.0407 ::
return	3.0407
::Onset of trial expected: [N/A SELF PACED]  recorded: 3.7571 ::
trial	3.7571
::Onset of return expected: [N/A SELF PACED]  recorded: 4.4901 ::
return	4.4901
::Onset of trial expected: [N/A SELF PACED]  recorded: 5.2066 ::
trial	5.2066
::Onset of return expected: [N/A SELF PACED]  recorded: 6.0396 ::
return	6.0396
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.7555 ::
trial	6.7555
::Onset of return expected: [N/A SELF PACED]  recorded: 7.472 ::
return	7.4720
::Onset of trial expected: [N/A SELF PACED]  recorded: 8.1883 ::
trial	8.1883
::Onset of return expected: [N/A SELF PACED]  recorded: 8.9177 ::
return	8.9177
::Onset of trial expected: [N/A SELF PACED]  recorded: 9.6345 ::
trial	9.6345
::Onset of return expected: [N/A SELF PACED]  recorded: 10.4881 ::
return	10.4881
::Onset of trial expected: [N/A SELF PACED]  recorded: 11.204 ::
trial	11.2040
::Onset of return expected: [N/A SELF PACED]  recorded: 11.9205 ::
return	11.9205
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.6374 ::
trial	12.6374
::Onset of return expected: [N/A SELF PACED]  recorded: 13.4372 ::
return	13.4372
::Onset of trial expected: [N/A SELF PACED]  recorded: 14.2532 ::
trial	14.2532
::Onset of return expected: [N/A SELF PACED]  recorded: 14.9693 ::
return	14.9693
::Onset of trial expected: [N/A SELF PACED]  recorded: 15.6858 ::
trial	15.6858
::Onset of return expected: [N/A SELF PACED]  recorded: 17.2859 ::
return	17.2859
::Onset of trial expected: [N/A SELF PACED]  recorded: 18.002 ::
trial	18.0020
::Onset of return expected: [N/A SELF PACED]  recorded: 18.8019 ::
return	18.8019
::Onset of trial expected: [N/A SELF PACED]  recorded: 19.5187 ::
trial	19.5187
::Onset of return expected: [N/A SELF PACED]  recorded: 20.3027 ::
return	20.3027
::Onset of trial expected: [N/A SELF PACED]  recorded: 21.0529 ::
trial	21.0529
::Onset of return expected: [N/A SELF PACED]  recorded: 21.7697 ::
return	21.7697
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.4865 ::
trial	22.4865
::Onset of return expected: [N/A SELF PACED]  recorded: 23.2033 ::
return	23.2033
::Onset of trial expected: [N/A SELF PACED]  recorded: 23.9367 ::
trial	23.9367
::Onset of return expected: [N/A SELF PACED]  recorded: 24.6535 ::
return	24.6535
::Onset of rest expected: [N/A SELF PACED]  recorded: 25.3703 ::
rest	25.3703
::Onset of cue expected: [N/A SELF PACED]  recorded: 37.3887 ::
cue	37.3887
::Onset of trial expected: [N/A SELF PACED]  recorded: 37.9123 ::
trial	37.9123
::Onset of return expected: [N/A SELF PACED]  recorded: 40.2448 ::
return	40.2448
::Onset of trial expected: [N/A SELF PACED]  recorded: 41.5444 ::
trial	41.5444
::Onset of return expected: [N/A SELF PACED]  recorded: 42.2775 ::
return	42.2775
::Onset of trial expected: [N/A SELF PACED]  recorded: 43.2605 ::
trial	43.2605
::Onset of return expected: [N/A SELF PACED]  recorded: 44.9599 ::
return	44.9599
::Onset of trial expected: [N/A SELF PACED]  recorded: 46.2428 ::
trial	46.2428
::Onset of return expected: [N/A SELF PACED]  recorded: 47.8922 ::
return	47.8922
::Onset of trial expected: [N/A SELF PACED]  recorded: 48.9419 ::
trial	48.9419
::Onset of return expected: [N/A SELF PACED]  recorded: 51.0078 ::
return	51.0078
::Onset of trial expected: [N/A SELF PACED]  recorded: 51.941 ::
trial	51.9410
::Onset of return expected: [N/A SELF PACED]  recorded: 53.5578 ::
return	53.5578
::Onset of trial expected: [N/A SELF PACED]  recorded: 54.8747 ::
trial	54.8747
::Onset of return expected: [N/A SELF PACED]  recorded: 56.475 ::
return	56.4750
::Onset of trial expected: [N/A SELF PACED]  recorded: 57.5084 ::
trial	57.5084
::Onset of return expected: [N/A SELF PACED]  recorded: 59.6923 ::
return	59.6923
::Onset of trial expected: [N/A SELF PACED]  recorded: 61.109 ::
trial	61.1090
::Onset of return expected: [N/A SELF PACED]  recorded: 63.1594 ::
return	63.1594
::Onset of trial expected: [N/A SELF PACED]  recorded: 64.1263 ::
trial	64.1263
::Onset of return expected: [N/A SELF PACED]  recorded: 65.7764 ::
return	65.7764
::Onset of trial expected: [N/A SELF PACED]  recorded: 66.8433 ::
trial	66.8433
::Onset of return expected: [N/A SELF PACED]  recorded: 68.1687 ::
return	68.1687
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.1184 ::
trial	69.1184
::Onset of return expected: [N/A SELF PACED]  recorded: 70.7512 ::
return	70.7512
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.8508 ::
trial	71.8508
::Onset of return expected: [N/A SELF PACED]  recorded: 73.217 ::
return	73.2170
::Onset of trial expected: [N/A SELF PACED]  recorded: 74.4334 ::
trial	74.4334
::Onset of return expected: [N/A SELF PACED]  recorded: 75.5496 ::
return	75.5496
::Onset of trial expected: [N/A SELF PACED]  recorded: 76.516 ::
trial	76.5160
::Onset of return expected: [N/A SELF PACED]  recorded: 79.2649 ::
return	79.2649
::Onset of trial expected: [N/A SELF PACED]  recorded: 80.1314 ::
trial	80.1314
::Onset of return expected: [N/A SELF PACED]  recorded: 81.8474 ::
return	81.8474
::Onset of trial expected: [N/A SELF PACED]  recorded: 82.8304 ::
trial	82.8304
::Onset of return expected: [N/A SELF PACED]  recorded: 83.9801 ::
return	83.9801
::Onset of trial expected: [N/A SELF PACED]  recorded: 84.7132 ::
trial	84.7132
::Onset of return expected: [N/A SELF PACED]  recorded: 85.6129 ::
return	85.6129
::Onset of trial expected: [N/A SELF PACED]  recorded: 86.3296 ::
trial	86.3296
::Onset of return expected: [N/A SELF PACED]  recorded: 87.7297 ::
return	87.7297
::Onset of trial expected: [N/A SELF PACED]  recorded: 88.5632 ::
trial	88.5632
::Onset of return expected: [N/A SELF PACED]  recorded: 89.9301 ::
return	89.9301
::Onset of trial expected: [N/A SELF PACED]  recorded: 90.8136 ::
trial	90.8136
::Onset of return expected: [N/A SELF PACED]  recorded: 91.6471 ::
return	91.6471
::Onset of trial expected: [N/A SELF PACED]  recorded: 92.5306 ::
trial	92.5306
::Onset of return expected: [N/A SELF PACED]  recorded: 94.0641 ::
return	94.0641
::Onset of trial expected: [N/A SELF PACED]  recorded: 94.9977 ::
trial	94.9977
::Onset of return expected: [N/A SELF PACED]  recorded: 96.2644 ::
return	96.2644
::Onset of trial expected: [N/A SELF PACED]  recorded: 97.2312 ::
trial	97.2312
::Onset of return expected: [N/A SELF PACED]  recorded: 98.248 ::
return	98.2480
::Onset of trial expected: [N/A SELF PACED]  recorded: 99.1482 ::
trial	99.1482
::Onset of return expected: [N/A SELF PACED]  recorded: 99.965 ::
return	99.9650
::Onset of trial expected: [N/A SELF PACED]  recorded: 100.6819 ::
trial	100.6819
::Onset of return expected: [N/A SELF PACED]  recorded: 102.2573 ::
return	102.2573
::Onset of trial expected: [N/A SELF PACED]  recorded: 103.2656 ::
trial	103.2656
::Onset of return expected: [N/A SELF PACED]  recorded: 104.6066 ::
return	104.6066
::Onset of trial expected: [N/A SELF PACED]  recorded: 105.5561 ::
trial	105.5561
::Onset of return expected: [N/A SELF PACED]  recorded: 106.9723 ::
return	106.9723
::Onset of trial expected: [N/A SELF PACED]  recorded: 107.9053 ::
trial	107.9053
::Onset of return expected: [N/A SELF PACED]  recorded: 109.0383 ::
return	109.0383
::Onset of trial expected: [N/A SELF PACED]  recorded: 109.7548 ::
trial	109.7548
::Onset of return expected: [N/A SELF PACED]  recorded: 110.6711 ::
return	110.6711
::Onset of trial expected: [N/A SELF PACED]  recorded: 111.6874 ::
trial	111.6874
::Onset of return expected: [N/A SELF PACED]  recorded: 112.8871 ::
return	112.8871
::Onset of trial expected: [N/A SELF PACED]  recorded: 113.6702 ::
trial	113.6702
::Onset of return expected: [N/A SELF PACED]  recorded: 114.5365 ::
return	114.5365
::Onset of trial expected: [N/A SELF PACED]  recorded: 115.253 ::
trial	115.2530
::Onset of return expected: [N/A SELF PACED]  recorded: 116.4192 ::
return	116.4192
::Onset of trial expected: [N/A SELF PACED]  recorded: 117.2857 ::
trial	117.2857
::Onset of return expected: [N/A SELF PACED]  recorded: 118.0019 ::
return	118.0019
::Onset of trial expected: [N/A SELF PACED]  recorded: 118.7185 ::
trial	118.7185
::Onset of return expected: [N/A SELF PACED]  recorded: 119.5848 ::
return	119.5848
::Onset of trial expected: [N/A SELF PACED]  recorded: 120.4847 ::
trial	120.4847
::Onset of return expected: [N/A SELF PACED]  recorded: 122.2018 ::
return	122.2018
::Onset of trial expected: [N/A SELF PACED]  recorded: 123.1019 ::
trial	123.1019
::Onset of return expected: [N/A SELF PACED]  recorded: 124.0187 ::
return	124.0187
