::Queue started at 28-Jan-2013 17:17:11, with machine clock reading 456401.7142.::
::Experiment started at 28-Jan-2013 17:17:12, with machine clock reading 456402.8253.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
=+	912805.6094
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.024335 ::
cue	0.0243
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.7736 ::
trial	0.7736
F12	8.0746
F12	8.2077
F12	8.3410
F12	8.4918
F12	8.6410
F12	8.7742
F12	8.9085
F11	9.5416
F11	9.8750
F11	10.0579
::Onset of return expected: [N/A SELF PACED]  recorded: 13.025 ::
return	13.0250
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.7421 ::
trial	13.7421
::Onset of return expected: [N/A SELF PACED]  recorded: 15.2423 ::
return	15.2423
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.9772 ::
trial	22.9772
::Onset of return expected: [N/A SELF PACED]  recorded: 23.9936 ::
return	23.9936
::Onset of trial expected: [N/A SELF PACED]  recorded: 24.7105 ::
trial	24.7105
::Onset of return expected: [N/A SELF PACED]  recorded: 25.4268 ::
return	25.4268
::Onset of trial expected: [N/A SELF PACED]  recorded: 26.1443 ::
trial	26.1443
::Onset of return expected: [N/A SELF PACED]  recorded: 31.711 ::
return	31.7110
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.3445 ::
trial	32.3445
::Onset of return expected: [N/A SELF PACED]  recorded: 34.1109 ::
return	34.1109
::Onset of trial expected: [N/A SELF PACED]  recorded: 34.8287 ::
trial	34.8287
::Onset of return expected: [N/A SELF PACED]  recorded: 36.3619 ::
return	36.3619
::Onset of trial expected: [N/A SELF PACED]  recorded: 37.0789 ::
trial	37.0789
::Onset of return expected: [N/A SELF PACED]  recorded: 39.1455 ::
return	39.1455
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.8626 ::
trial	39.8626
::Onset of return expected: [N/A SELF PACED]  recorded: 41.8293 ::
return	41.8293
::Onset of trial expected: [N/A SELF PACED]  recorded: 42.5457 ::
trial	42.5457
::Onset of return expected: [N/A SELF PACED]  recorded: 43.6129 ::
return	43.6129
::Onset of trial expected: [N/A SELF PACED]  recorded: 44.3303 ::
trial	44.3303
::Onset of return expected: [N/A SELF PACED]  recorded: 45.5139 ::
return	45.5139
::Onset of trial expected: [N/A SELF PACED]  recorded: 46.2304 ::
trial	46.2304
::Onset of return expected: [N/A SELF PACED]  recorded: 47.6638 ::
return	47.6638
::Onset of trial expected: [N/A SELF PACED]  recorded: 48.3809 ::
trial	48.3809
::Onset of return expected: [N/A SELF PACED]  recorded: 49.5972 ::
return	49.5972
::Onset of trial expected: [N/A SELF PACED]  recorded: 50.3143 ::
trial	50.3143
::Onset of return expected: [N/A SELF PACED]  recorded: 51.7806 ::
return	51.7806
::Onset of trial expected: [N/A SELF PACED]  recorded: 52.4973 ::
trial	52.4973
::Onset of return expected: [N/A SELF PACED]  recorded: 53.7981 ::
return	53.7981
::Onset of trial expected: [N/A SELF PACED]  recorded: 54.4309 ::
trial	54.4309
::Onset of return expected: [N/A SELF PACED]  recorded: 56.1816 ::
return	56.1816
::Onset of rest expected: [N/A SELF PACED]  recorded: 56.9318 ::
rest	56.9318
::Onset of cue expected: [N/A SELF PACED]  recorded: 68.9499 ::
cue	68.9499
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.4673 ::
trial	69.4673
::Onset of return expected: [N/A SELF PACED]  recorded: 71.0168 ::
return	71.0168
::Onset of trial expected: [N/A SELF PACED]  recorded: 71.7347 ::
trial	71.7347
::Onset of return expected: [N/A SELF PACED]  recorded: 72.5845 ::
return	72.5845
::Onset of trial expected: [N/A SELF PACED]  recorded: 73.3006 ::
trial	73.3006
::Onset of return expected: [N/A SELF PACED]  recorded: 74.1346 ::
return	74.1346
::Onset of trial expected: [N/A SELF PACED]  recorded: 74.8516 ::
trial	74.8516
::Onset of return expected: [N/A SELF PACED]  recorded: 75.7346 ::
return	75.7346
::Onset of trial expected: [N/A SELF PACED]  recorded: 76.451 ::
trial	76.4510
::Onset of return expected: [N/A SELF PACED]  recorded: 77.4011 ::
return	77.4011
::Onset of trial expected: [N/A SELF PACED]  recorded: 78.118 ::
trial	78.1180
::Onset of return expected: [N/A SELF PACED]  recorded: 79.8352 ::
return	79.8352
::Onset of trial expected: [N/A SELF PACED]  recorded: 80.5525 ::
trial	80.5525
::Onset of return expected: [N/A SELF PACED]  recorded: 84.9866 ::
return	84.9866
::Onset of trial expected: [N/A SELF PACED]  recorded: 85.703 ::
trial	85.7030
::Onset of return expected: [N/A SELF PACED]  recorded: 86.6364 ::
return	86.6364
::Onset of trial expected: [N/A SELF PACED]  recorded: 87.3536 ::
trial	87.3536
::Onset of return expected: [N/A SELF PACED]  recorded: 88.1202 ::
return	88.1202
::Onset of trial expected: [N/A SELF PACED]  recorded: 88.8367 ::
trial	88.8367
::Onset of return expected: [N/A SELF PACED]  recorded: 89.703 ::
return	89.7030
::Onset of trial expected: [N/A SELF PACED]  recorded: 90.4201 ::
trial	90.4201
::Onset of return expected: [N/A SELF PACED]  recorded: 91.2544 ::
return	91.2544
::Onset of trial expected: [N/A SELF PACED]  recorded: 91.9701 ::
trial	91.9701
::Onset of return expected: [N/A SELF PACED]  recorded: 92.7365 ::
return	92.7365
::Onset of trial expected: [N/A SELF PACED]  recorded: 93.4536 ::
trial	93.4536
::Onset of return expected: [N/A SELF PACED]  recorded: 94.4375 ::
return	94.4375
::Onset of trial expected: [N/A SELF PACED]  recorded: 95.1542 ::
trial	95.1542
::Onset of return expected: [N/A SELF PACED]  recorded: 96.8715 ::
return	96.8715
::Onset of trial expected: [N/A SELF PACED]  recorded: 97.5871 ::
trial	97.5871
::Onset of return expected: [N/A SELF PACED]  recorded: 98.5215 ::
return	98.5215
::Onset of trial expected: [N/A SELF PACED]  recorded: 99.2383 ::
trial	99.2383
::Onset of return expected: [N/A SELF PACED]  recorded: 102.4392 ::
return	102.4392
::Onset of trial expected: [N/A SELF PACED]  recorded: 103.1556 ::
trial	103.1556
