Trial	Type	Onset	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Target (1)/Return (0)
1	1	0.7542	3	2.2518	0.000000	3.236692e+01	7.955762e+03	5.197423e+01	23.9713	1	1
1	0	3.3713	3	1.1183	0.000000	4.603111e+00	8.303334e+02	1.057609e+01	68.1143	1	0
2	1	4.6381	1	1.4013	0.067605	7.624666e+00	8.452845e+02	8.356716e+00	90.4309	1	1
2	0	6.1883	1	0.3844	0.000000	5.200125e+00	1.017211e+03	6.094088e+00	50.4952	1	0
3	1	6.9051	2	1.0348	-0.446754	1.653036e+01	1.519610e+03	4.198653e+01	100.0000	0	1
3	0	8.0886	2	0.7346	0.000000	3.653230e+01	6.995234e+03	5.878481e+01	49.4362	1	0
4	1	8.9807	4	2.5672	0.013333	1.542834e+01	2.205063e+03	3.031776e+01	89.9220	1	1
4	0	11.7059	4	1.1513	0.000000	2.095512e+01	4.083553e+03	9.916612e+01	96.4105	1	0
5	1	12.9959	4	1.7839	-0.255617	1.040461e+01	1.022292e+03	2.412142e+01	100.0000	0	1
5	0	14.9286	4	1.0174	0.000000	2.946105e+01	5.945527e+03	4.896785e+01	68.6863	1	0
6	1	16.0782	2	0.8176	-0.124999	4.904498e+00	5.896315e+02	1.211607e+01	100.0000	1	1
6	0	17.0280	2	0.5009	0.000000	1.198563e+01	2.356844e+03	1.551153e+01	93.8220	1	0
7	1	17.7444	3	1.6009	-0.008000	6.817685e+00	8.453569e+02	1.697707e+01	12.5663	1	1
7	0	19.4938	3	0.7012	0.000000	4.370732e+00	9.209460e+02	1.457581e+01	76.1781	1	0
8	1	20.3268	1	1.0842	0.039662	2.084984e+00	4.963931e+02	4.559672e+00	80.2816	1	1
8	0	21.5599	1	0.3844	0.000000	3.032817e+00	5.574180e+02	5.898600e+00	100.0000	1	0
9	1	22.2762	2	0.7675	0.015914	1.186397e+01	1.150813e+03	1.827093e+01	76.9895	1	1
9	0	23.1759	2	0.5842	0.000000	8.524280e+00	1.628524e+03	9.375726e+00	55.0678	1	0
10	1	23.9590	3	1.3005	-0.010695	4.627201e+00	4.449052e+02	1.370023e+01	1.0555	1	1
10	0	25.4084	3	0.8177	0.000000	2.111729e+00	3.921037e+02	5.080052e+00	60.6144	1	0
11	1	26.3581	4	1.2514	0.039872	3.011686e+00	2.898187e+02	4.989256e+00	1.7062	1	1
11	0	27.7583	4	0.4845	0.000000	7.031046e+00	1.293605e+03	1.396548e+01	91.0281	1	0
12	1	28.4751	1	0.4680	0.043786	4.712663e+00	5.981933e+02	5.088063e+00	22.3105	1	1
12	0	29.1919	1	0.4178	0.000000	1.771664e+00	3.350989e+02	5.916172e+00	100.0000	1	0
13	1	29.9087	2	0.8345	-0.047458	1.270162e+01	1.332710e+03	2.948339e+01	8.4529	1	1
13	0	30.8921	2	0.6349	0.000000	6.823794e+00	1.278004e+03	1.225780e+01	88.8408	1	0
14	1	31.6755	1	0.7680	0.037118	8.025715e+00	9.030741e+02	1.394934e+01	11.4386	1	1
14	0	32.5758	1	0.3344	0.000000	1.009655e+00	1.905477e+02	4.156124e+00	100.0000	1	0
15	1	33.2926	3	1.7180	0.032075	3.783371e+00	5.001289e+02	6.847454e+00	93.0675	1	1
15	0	35.1427	3	0.7347	0.000000	3.645527e+00	6.619795e+02	1.052628e+01	74.0103	1	0
16	1	36.0262	4	1.8180	0.018516	1.326614e+01	1.361344e+03	2.455079e+01	75.9057	0	1
16	0	37.9766	4	0.9015	0.000000	1.360555e+01	2.523316e+03	2.350148e+01	52.9881	1	0
17	1	39.0267	4	1.1013	-0.077180	5.038505e+00	4.902347e+02	1.104367e+01	70.1319	1	1
17	0	40.2769	4	0.5845	0.000000	1.014565e+01	1.836623e+03	1.963357e+01	65.9625	1	0
18	1	40.9937	3	1.3847	-0.016041	2.262812e+00	2.152716e+02	3.294028e+00	38.6201	1	1
18	0	42.5194	3	0.5342	0.000000	1.758167e+00	3.301826e+02	2.724803e+00	100.0000	1	0
19	1	43.2357	1	0.7176	0.041751	4.274284e+00	4.956742e+02	5.319750e+00	65.6388	1	1
19	0	44.0855	1	0.3344	0.000000	2.087347e+00	4.090035e+02	5.399657e+00	100.0000	1	0
20	1	44.9853	2	0.8176	-0.034378	3.193490e+00	3.069186e+02	3.533648e+00	29.1515	1	1
20	0	45.9515	2	0.4014	0.000000	4.445548e+00	7.948151e+02	9.650866e+00	96.6586	1	0
21	1	46.6779	4	1.2846	-0.015999	4.493410e+00	4.617086e+02	8.360636e+00	96.4231	1	1
21	0	48.1008	4	0.5012	0.000000	1.231335e+01	2.206249e+03	2.610371e+01	72.3594	1	0
22	1	48.8172	2	0.6843	-0.108104	1.101283e+01	1.077928e+03	1.434765e+01	47.7023	0	1
22	0	49.6336	2	0.4676	0.000000	1.406613e+01	2.784583e+03	2.170518e+01	54.9953	1	0
23	1	50.2784	1	0.8184	-0.025901	2.300642e+00	2.504222e+02	1.736049e+01	5.3265	1	1
23	0	51.2498	1	0.3010	0.000000	1.913126e+00	3.751699e+02	2.289012e+00	50.3214	1	0
24	1	52.0495	3	1.1007	-0.005348	3.958068e+00	3.938317e+02	7.328936e+00	68.1287	1	1
24	0	53.2990	3	0.4845	0.000000	1.339923e+00	2.403206e+02	4.574101e+00	54.6727	1	0
25	1	54.0155	2	0.9673	-0.231830	1.010688e+01	9.727198e+02	2.203615e+01	100.0000	0	1
25	0	55.1317	2	0.4513	0.000000	2.624443e+01	5.188951e+03	3.212177e+01	53.2931	1	0
26	1	55.7650	3	1.3344	0.016041	4.389765e+00	4.638828e+02	1.073993e+01	4.9735	1	1
26	0	57.2477	3	0.5676	0.000000	2.943437e+00	5.564602e+02	5.586840e+00	58.0595	1	0
27	1	57.9642	1	1.2506	0.005319	5.787525e+00	5.647915e+02	6.594883e+00	89.0266	1	1
27	0	59.3471	1	0.3509	0.000000	1.400063e+00	2.501003e+02	3.555600e+00	76.1076	1	0
28	1	60.0635	4	1.6179	-0.047963	1.429356e+01	1.529540e+03	2.159954e+01	45.6533	1	1
28	0	61.8302	4	0.8012	0.000000	1.040504e+01	2.386478e+03	2.490170e+01	81.9891	1	0
29	1	62.7803	1	0.4347	0.080346	6.592657e+00	6.462859e+02	7.861055e+00	100.0000	1	1
29	0	63.4971	1	0.4011	0.000000	2.443770e+00	4.571214e+02	3.908427e+00	100.0000	1	0
30	1	64.2138	4	1.5683	-0.088007	1.130099e+01	1.213721e+03	3.324529e+01	19.7344	1	1
30	0	65.9309	4	0.8846	0.000000	1.396977e+01	2.864326e+03	3.567811e+01	89.6985	1	0
31	1	66.9643	2	0.9013	-0.057830	2.826109e+00	2.761856e+02	5.587513e+00	100.0000	1	1
31	0	68.0145	2	0.4511	0.000000	5.636253e+00	1.034481e+03	6.347442e+00	55.0748	1	0
32	1	68.7314	3	1.4348	-0.016041	6.878343e+00	7.159514e+02	1.638325e+01	39.6025	1	1
32	0	70.3148	3	0.4680	0.000000	4.767914e+00	8.716778e+02	9.813594e+00	70.4952	1	0
33	1	71.0317	2	0.5012	0.141897	9.062136e+00	8.786720e+02	1.385154e+01	100.0000	1	1
33	0	71.7595	2	0.3677	0.000000	9.936762e+00	1.843263e+03	1.336825e+01	54.7976	1	0
