::Queue started at 15-Feb-2013 12:49:31, with machine clock reading 734026.7221.::
::Experiment started at 15-Feb-2013 12:49:33, with machine clock reading 734028.4278.::
::TTL #1 expected (time-based): 0 recorded: 0 ::
space	1468056.8345
::Onset of cue expected: [N/A SELF PACED]  recorded: 0.023623 ::
cue	0.0236
::Onset of trial expected: [N/A SELF PACED]  recorded: 0.76835 ::
trial	0.7684
::Onset of return expected: [N/A SELF PACED]  recorded: 3.1559 ::
return	3.1559
::Onset of trial expected: [N/A SELF PACED]  recorded: 4.5555 ::
trial	4.5555
F12	4.6054
F12	4.7055
F12	4.9887
F12	5.1221
F12	5.2720
::Onset of return expected: [N/A SELF PACED]  recorded: 5.4218 ::
return	5.4218
F12	5.5218
F12	5.8051
F12	5.9718
F12	6.1050
::Onset of trial expected: [N/A SELF PACED]  recorded: 6.3216 ::
trial	6.3216
F11	6.4715
F11	6.6048
F11	6.7215
::Onset of return expected: [N/A SELF PACED]  recorded: 7.038 ::
return	7.0380
::Onset of trial expected: [N/A SELF PACED]  recorded: 7.6711 ::
trial	7.6711
F12	9.1873
F12	9.3372
::Onset of return expected: [N/A SELF PACED]  recorded: 9.3706 ::
return	9.3706
F11	9.9203
F11	10.0702
::Onset of trial expected: [N/A SELF PACED]  recorded: 10.1702 ::
trial	10.1702
F11	10.2536
F11	10.3869
F11	10.5367
F11	10.6701
::Onset of return expected: [N/A SELF PACED]  recorded: 11.4533 ::
return	11.4533
::Onset of trial expected: [N/A SELF PACED]  recorded: 12.2201 ::
trial	12.2201
::Onset of return expected: [N/A SELF PACED]  recorded: 12.9368 ::
return	12.9368
::Onset of trial expected: [N/A SELF PACED]  recorded: 13.6535 ::
trial	13.6535
::Onset of return expected: [N/A SELF PACED]  recorded: 15.0372 ::
return	15.0372
::Onset of trial expected: [N/A SELF PACED]  recorded: 15.8373 ::
trial	15.8373
::Onset of return expected: [N/A SELF PACED]  recorded: 16.5541 ::
return	16.5541
::Onset of trial expected: [N/A SELF PACED]  recorded: 17.2708 ::
trial	17.2708
::Onset of return expected: [N/A SELF PACED]  recorded: 17.9877 ::
return	17.9877
::Onset of trial expected: [N/A SELF PACED]  recorded: 18.721 ::
trial	18.7210
::Onset of return expected: [N/A SELF PACED]  recorded: 19.8712 ::
return	19.8712
::Onset of trial expected: [N/A SELF PACED]  recorded: 20.6213 ::
trial	20.6213
F11	21.0882
::Onset of return expected: [N/A SELF PACED]  recorded: 22.0049 ::
return	22.0049
::Onset of trial expected: [N/A SELF PACED]  recorded: 22.7217 ::
trial	22.7217
::Onset of return expected: [N/A SELF PACED]  recorded: 23.4491 ::
return	23.4491
F11	23.7490
F11	24.1489
F11	24.1489
::Onset of trial expected: [N/A SELF PACED]  recorded: 24.1655 ::
trial	24.1655
::Onset of return expected: [N/A SELF PACED]  recorded: 24.882 ::
return	24.8820
::Onset of trial expected: [N/A SELF PACED]  recorded: 25.6056 ::
trial	25.6056
::Onset of return expected: [N/A SELF PACED]  recorded: 26.4057 ::
return	26.4057
::Onset of trial expected: [N/A SELF PACED]  recorded: 27.1312 ::
trial	27.1312
::Onset of return expected: [N/A SELF PACED]  recorded: 28.5307 ::
return	28.5307
::Onset of trial expected: [N/A SELF PACED]  recorded: 29.3138 ::
trial	29.3138
::Onset of return expected: [N/A SELF PACED]  recorded: 30.1636 ::
return	30.1636
::Onset of trial expected: [N/A SELF PACED]  recorded: 30.8799 ::
trial	30.8799
::Onset of return expected: [N/A SELF PACED]  recorded: 32.1461 ::
return	32.1461
::Onset of trial expected: [N/A SELF PACED]  recorded: 32.8732 ::
trial	32.8732
::Onset of return expected: [N/A SELF PACED]  recorded: 34.3955 ::
return	34.3955
::Onset of trial expected: [N/A SELF PACED]  recorded: 35.1785 ::
trial	35.1785
::Onset of return expected: [N/A SELF PACED]  recorded: 35.8951 ::
return	35.8951
::Onset of trial expected: [N/A SELF PACED]  recorded: 36.6113 ::
trial	36.6113
::Onset of return expected: [N/A SELF PACED]  recorded: 37.3445 ::
return	37.3445
::Onset of trial expected: [N/A SELF PACED]  recorded: 37.9774 ::
trial	37.9774
::Onset of return expected: [N/A SELF PACED]  recorded: 39.2599 ::
return	39.2599
::Onset of trial expected: [N/A SELF PACED]  recorded: 39.9763 ::
trial	39.9763
::Onset of return expected: [N/A SELF PACED]  recorded: 40.7427 ::
return	40.7427
::Onset of trial expected: [N/A SELF PACED]  recorded: 41.4591 ::
trial	41.4591
::Onset of return expected: [N/A SELF PACED]  recorded: 42.2588 ::
return	42.2588
::Onset of trial expected: [N/A SELF PACED]  recorded: 42.9753 ::
trial	42.9753
::Onset of return expected: [N/A SELF PACED]  recorded: 44.8747 ::
return	44.8747
::Onset of trial expected: [N/A SELF PACED]  recorded: 45.6413 ::
trial	45.6413
::Onset of return expected: [N/A SELF PACED]  recorded: 46.3581 ::
return	46.3581
::Onset of trial expected: [N/A SELF PACED]  recorded: 47.0748 ::
trial	47.0748
::Onset of return expected: [N/A SELF PACED]  recorded: 48.0422 ::
return	48.0422
::Onset of trial expected: [N/A SELF PACED]  recorded: 48.7757 ::
trial	48.7757
::Onset of return expected: [N/A SELF PACED]  recorded: 49.4924 ::
return	49.4924
::Onset of trial expected: [N/A SELF PACED]  recorded: 50.2425 ::
trial	50.2425
::Onset of return expected: [N/A SELF PACED]  recorded: 51.126 ::
return	51.1260
::Onset of trial expected: [N/A SELF PACED]  recorded: 51.8427 ::
trial	51.8427
::Onset of return expected: [N/A SELF PACED]  recorded: 52.5596 ::
return	52.5596
::Onset of trial expected: [N/A SELF PACED]  recorded: 53.2931 ::
trial	53.2931
::Onset of return expected: [N/A SELF PACED]  recorded: 54.1932 ::
return	54.1932
::Onset of trial expected: [N/A SELF PACED]  recorded: 54.9099 ::
trial	54.9099
::Onset of return expected: [N/A SELF PACED]  recorded: 55.6267 ::
return	55.6267
::Onset of trial expected: [N/A SELF PACED]  recorded: 56.3547 ::
trial	56.3547
::Onset of return expected: [N/A SELF PACED]  recorded: 57.627 ::
return	57.6270
::Onset of trial expected: [N/A SELF PACED]  recorded: 58.3437 ::
trial	58.3437
::Onset of return expected: [N/A SELF PACED]  recorded: 59.1607 ::
return	59.1607
::Onset of trial expected: [N/A SELF PACED]  recorded: 59.8607 ::
trial	59.8607
::Onset of return expected: [N/A SELF PACED]  recorded: 60.5776 ::
return	60.5776
::Onset of trial expected: [N/A SELF PACED]  recorded: 61.303 ::
trial	61.3030
::Onset of return expected: [N/A SELF PACED]  recorded: 62.6778 ::
return	62.6778
::Onset of trial expected: [N/A SELF PACED]  recorded: 63.3946 ::
trial	63.3946
::Onset of return expected: [N/A SELF PACED]  recorded: 64.8851 ::
return	64.8851
::Onset of trial expected: [N/A SELF PACED]  recorded: 65.6349 ::
trial	65.6349
::Onset of return expected: [N/A SELF PACED]  recorded: 66.3508 ::
return	66.3508
::Onset of trial expected: [N/A SELF PACED]  recorded: 67.0778 ::
trial	67.0778
::Onset of return expected: [N/A SELF PACED]  recorded: 68.5506 ::
return	68.5506
::Onset of trial expected: [N/A SELF PACED]  recorded: 69.2669 ::
trial	69.2669
::Onset of return expected: [N/A SELF PACED]  recorded: 69.983 ::
return	69.9830
::Onset of trial expected: [N/A SELF PACED]  recorded: 70.6166 ::
trial	70.6166
::Onset of return expected: [N/A SELF PACED]  recorded: 71.649 ::
return	71.6490
::Onset of trial expected: [N/A SELF PACED]  recorded: 72.3654 ::
trial	72.3654
::Onset of return expected: [N/A SELF PACED]  recorded: 73.1485 ::
return	73.1485
::Onset of trial expected: [N/A SELF PACED]  recorded: 73.8649 ::
trial	73.8649
::Onset of return expected: [N/A SELF PACED]  recorded: 74.6146 ::
return	74.6146
::Onset of trial expected: [N/A SELF PACED]  recorded: 75.3311 ::
trial	75.3311
::Onset of return expected: [N/A SELF PACED]  recorded: 76.0475 ::
return	76.0475
::Onset of trial expected: [N/A SELF PACED]  recorded: 76.6972 ::
trial	76.6972
::Onset of return expected: [N/A SELF PACED]  recorded: 77.4142 ::
return	77.4142
::Onset of trial expected: [N/A SELF PACED]  recorded: 78.0473 ::
trial	78.0473
