Event Number	Event Type	Onset
243	return	233.3045317780
244	trial	234.0209172700
245	return	235.1039968530
246	trial	235.8203680969
247	return	236.6034821370
248	trial	237.5197735849
249	return	239.6524548549
250	trial	240.3687258470
251	return	241.3852940860
252	trial	242.1020521369
253	return	242.8187296049
254	trial	243.5356690830
255	return	244.6523859929
256	trial	245.3692698360
257	return	246.2026553350
258	trial	246.9194178709
259	return	247.7195941899
260	trial	248.4363946579
261	return	250.3866527480
262	trial	251.3202110480
263	return	252.0369086360
264	rest	252.7537154809
265	cue	264.7721556779
266	trial	265.2888225389
267	return	265.9435205440
268	trial	266.8266157419
269	return	268.6759018919
270	trial	269.5756745220
271	return	270.2920583310
272	trial	271.0085080890
273	return	272.4413980610
274	trial	273.1577874080
275	return	274.0241755049
276	trial	274.8738877069
277	return	275.6904984759
278	trial	276.4073385630
279	return	277.3240950500
280	trial	278.0408775449
281	return	278.9577057329
282	trial	279.6745093269
283	return	280.6746932550
284	trial	281.3914333059
285	return	282.3415443279
286	trial	283.1416355399
287	return	284.0584477800
288	trial	284.9252674830
289	return	285.7253290060
290	trial	286.6254838159
291	return	287.9590645609
292	trial	288.6758445950
293	return	289.4023429180
294	trial	290.1186786039
295	return	290.9595638110
296	trial	291.6762298000
297	return	292.6179051549
298	rest	293.8007722120
299	cue	305.8301175169
300	trial	306.3632024409
301	return	307.3629416800
302	trial	308.1126089849
303	return	309.0123874800
304	trial	309.9625102140
305	return	310.8793431120
306	trial	311.5960391109
307	return	312.5795056559
308	trial	313.3962564849
309	return	314.2964364090
310	trial	315.1131948390
311	return	316.0467636649
312	trial	316.7635091819
313	return	318.0803725260
314	trial	318.9471027330
315	return	319.6805839620
316	trial	320.3973718149
317	return	321.1974638050
318	trial	321.8414926080
319	return	322.6310117199
320	trial	323.3477676789
321	return	324.0646640540
322	trial	324.7814520230
323	return	326.2149500370
324	trial	326.9396767019
325	return	327.6561906800
326	trial	328.2892966019
327	return	329.0153766460
328	trial	329.6488155320
329	return	330.7883971200
330	trial	331.5047873850
331	return	332.2212510320
332	trial	332.9372460910
333	return	333.6540964210
334	trial	334.3205085490
335	return	335.1202529520
336	trial	335.8367164839
337	return	336.5530957499
338	trial	337.2695259779
339	return	338.2192127149
340	trial	338.9523401930
341	return	339.8354146440
342	trial	340.4684386910
343	return	341.1848513399
344	trial	341.9012836040
345	return	342.8010352659
346	trial	343.5177351249
347	return	344.2343860930
348	trial	344.8677896640
349	return	345.8846108239
350	trial	346.6013679060
351	return	347.5181383849
352	trial	348.1849565560
353	return	349.0517066140
354	trial	349.7685511969
355	return	350.9684164210
356	trial	351.8022088479
357	return	353.0024213810
358	trial	353.7191420209
359	return	354.4470630860
360	trial	355.1635773180
361	return	356.0194993370
362	trial	356.7363171970
363	return	357.5530047499
364	trial	358.2699074839
365	return	358.9956092939
366	trial	359.7120007590
367	return	361.6612601100
368	trial	362.3871914300
369	return	363.5107017600
370	trial	364.2271471469
371	return	365.1767577189
372	trial	365.9432079559
373	return	366.7762635730
374	trial	367.4926194040
375	return	368.4090400559
376	trial	369.0422415220
377	return	369.9752444980
378	trial	370.6916657919
379	return	371.6246190639
380	trial	372.3576691779
381	return	374.6568907029
382	trial	375.4566644670
383	return	376.5729208320
384	trial	377.2727969759
385	return	378.1896001480
386	trial	378.9064262309
387	return	379.7731657999
388	trial	380.5399831260
389	return	382.5234736359
390	trial	383.7404476920
391	return	384.7572274170
392	trial	385.4739982119
393	return	386.5407943310
394	trial	387.4743650389
395	return	388.1911425040
396	rest	388.9188415679
397	cue	400.9480632989
398	trial	401.4813398579
399	return	402.4808992309
400	trial	403.2472732509
401	return	404.1136704279
402	trial	404.8301617509
403	return	406.9294156439
404	trial	408.1290182200
405	return	408.9620340399
406	trial	409.6785317539
407	return	410.3949010950
408	trial	411.1113169430
409	return	413.2615383159
410	trial	413.9784130750
411	return	414.9284271740
412	trial	415.6453065609
413	return	416.6287610549
414	trial	417.4788848460
415	return	418.4457142999
416	trial	419.0791157100
417	return	420.0460876289
418	trial	420.7627567350
419	return	422.3963372669
420	trial	423.1797768739
421	return	423.8966335719
422	trial	424.6234592469
423	return	425.3399390320
424	trial	425.9729621559
425	return	426.6969852849
426	trial	427.4137804459
427	return	428.2138637650
428	trial	428.8553020969
429	return	429.5717746300
430	rest	430.2882638789
431	cue	442.3174725480
432	trial	442.8505948669
433	return	443.8503220240
434	trial	444.4834472999
435	return	445.3665361520
436	trial	446.0833723770
437	return	447.1001793779
438	trial	447.8168527290
439	return	448.7003584220
440	trial	449.5671713910
441	return	450.6673179209
442	trial	451.3841179729
443	return	452.2009649399
444	trial	452.9176369519
445	return	453.8844719100
446	trial	454.7513579379
447	return	455.4681133199
448	trial	456.1848835859
449	return	456.9126210070
450	trial	457.6290309629
451	return	458.5686081720
452	trial	459.2853065210
453	return	460.0187089819
454	trial	460.7446359530
455	return	461.7190947620
456	trial	462.7524828640
457	return	463.4769321319
458	trial	464.1934467290
459	return	466.0262214049
460	trial	466.6698138750
461	return	467.5256352019
462	trial	468.4087196470
463	return	469.1251555090
464	trial	469.8416089900
465	return	470.5703421580
466	trial	471.2871825210
467	return	472.8738061889
468	trial	473.9236110230
469	return	474.6400240669
470	trial	475.3563384779
471	return	476.2560911010
472	trial	476.9725009350
473	return	477.9387992229
474	trial	478.6552256460
475	return	479.4050654919
476	trial	480.1218139010
477	return	480.9552542180
478	trial	481.7221012060
479	return	482.5555329239
480	trial	483.2724032210
481	return	483.9892064419
482	trial	484.7059611849
483	return	485.9227956140
484	trial	486.5562132800
485	return	487.5063571769
486	trial	488.4064357219
487	return	489.5065078390
488	trial	490.2401147239
489	return	491.0734177639
490	trial	491.9736293589
491	return	492.6904689489
492	trial	493.3336752249
493	return	494.5573653169
494	trial	495.2741445580
495	return	496.1243391420
496	trial	496.8492492680
497	return	498.6818409109
498	trial	499.4081399499
499	return	500.1249571630
500	trial	500.8978099149
501	return	502.2640319020
502	trial	502.9804651269
503	return	503.8801512759
504	trial	504.6964821899
505	return	505.6628915080
506	trial	506.3792471619
507	return	507.4122043849
508	trial	508.1288254460
509	return	508.9617313909
510	trial	509.6115831799
511	return	510.6945258259
512	trial	511.4110036449
513	return	512.1773962850
514	trial	512.8104885089
515	return	513.8436553000
516	trial	514.5605175659
517	return	515.8940724999
518	trial	516.6108496600
519	return	517.6108917260
520	trial	518.4943809200
521	return	519.3778773010
522	trial	520.1446606900
523	return	520.8613833280
524	trial	521.5782516729
525	return	523.1451845060
526	trial	523.9618894970
527	return	524.6786831960
528	rest	525.3955135070
529	cue	537.4139629269
530	trial	537.9307513849
531	return	539.5681240989
532	trial	540.3845514930
533	return	541.1508805510
534	trial	541.8673748239
535	return	542.5838286720
536	trial	543.3001909800
537	return	544.3665674729
538	trial	545.0829260600
539	return	545.9159636280
540	trial	546.5491361000
541	return	547.2654740160
542	trial	548.1822907289
543	return	548.9991712359
544	trial	549.6325636660
545	return	551.9828602179
546	trial	552.8162930290
547	return	553.5330664730
548	trial	554.1666075439
549	return	555.0333773480
550	trial	555.8168291979
551	return	556.5669549060
552	trial	557.4836780699
553	return	558.4171783909
554	trial	559.2339697409
555	return	560.0675607090
556	trial	560.7842244100
557	return	561.5510361500
558	trial	562.2771270239
559	return	563.2846002070
560	trial	564.0014444459
561	return	564.7181127970
562	rest	565.5016829820
