Trial	Type	Target #	Time to Target	Endpoint Error	Est. Avg. Error Mag	Accum. Error x dMagProj	Max Error Mag.	Max Error Pos. (% of trajectory)	Feedback	Reached Target
1	1	3	-1.959279e+05	4.565354e-02	2.082911e+00	2.056875e+02	2.250000e+00	100	1	0
2	1	4	8.506615e-01	1.835857e-01	5.718170e+00	5.389375e+02	1.750000e+01	100	0	1
3	1	1	-1.959251e+05	3.033680e+00	3.454235e+00	3.160625e+02	9.750000e+00	9.508197e+01	0	0
4	1	2	8.004080e-01	6.257206e-01	2.506532e+01	1.942562e+03	5.600000e+01	100	0	1
5	1	3	-1.959223e+05	3.075024e+00	6.704152e-01	9.687500e+01	3.000000e+00	9.861592e+01	0	0
6	1	1	-1.959209e+05	-3.028949e+00	2.562257e+00	1.646250e+02	6.250000e+00	100	0	0
7	1	4	1.017145e+00	-2.505001e-01	2.912598e+01	2.788812e+03	2.975000e+01	6.788512e+00	0	1
8	1	2	7.169905e-01	2.649013e-01	1.201662e+01	1.129563e+03	2.550000e+01	100	0	1
9	1	3	-1.959167e+05	1.094847e-02	4.708029e-01	3.225000e+01	7.500000e-01	100	1	0
10	1	4	9.338010e-01	-3.882096e-01	1.798599e+01	1.605250e+03	3.650000e+01	100	0	1
11	1	1	-1.959139e+05	-2.052469e-01	5.324754e+00	1.215375e+03	1.400000e+01	8.192771e+01	0	0
12	1	2	8.172153e-01	9.940878e-02	9.312992e+00	8.870625e+02	9.500000e+00	100	1	1
13	1	1	9.670091e-01	-3.349263e-02	2.675764e+00	3.063750e+02	3.250000e+00	3.340611e+01	1	1
14	1	3	7.005761e-01	-4.390441e-01	1.642127e+01	1.486125e+03	4.250000e+01	100	0	1
15	1	2	8.506814e-01	1.224647e-16	6.287221e-15	6.177195e-13	1.203215e-14	100	1	1
16	1	4	5.179477e-01	1.130956e-01	5.009259e+00	5.071875e+02	1.150000e+01	100	1	1
17	2	2	8.008455e-01	2.622396e-01	9.677632e+00	9.193750e+02	2.550000e+01	100	0	1
18	2	4	6.341526e-01	9.949920e-03	6.473881e-01	6.506250e+01	1.000000e+00	100	1	1
19	2	1	5.838865e-01	-1.112143e-01	7.821066e+00	7.703750e+02	1.100000e+01	6.446701e+01	1	1
20	2	3	5.838227e-01	2.729079e-01	9.959918e+00	9.163125e+02	2.575000e+01	100	0	1
21	2	4	7.172000e-01	-5.167913e-03	5.000000e-01	4.837500e+01	5.000000e-01	2.583979e-01	1	1
22	2	2	6.004819e-01	2.321038e-01	1.490909e+01	1.435000e+03	2.275000e+01	7.584416e+01	0	1
23	2	3	6.338720e-01	-4.361631e-01	1.306073e+01	1.155875e+03	4.125000e+01	100	0	1
24	2	1	6.838832e-01	6.123234e-17	3.139630e-15	3.100385e-13	6.016077e-15	100	1	1
25	2	2	7.002821e-01	-2.717525e-01	1.135221e+01	1.089812e+03	2.675000e+01	100	0	1
26	2	4	6.003735e-01	-5.167913e-03	5.000000e-01	4.837500e+01	5.000000e-01	2.583979e-01	1	1
27	2	1	7.506120e-01	6.123234e-17	3.249075e-15	3.273443e-13	6.169158e-15	100	1	1
28	2	3	7.339464e-01	1.836970e-16	9.301857e-15	8.999547e-13	1.777269e-14	100	1	1
29	2	4	1.050398e+00	1.461584e-01	4.912437e+00	4.838750e+02	1.450000e+01	100	1	1
30	2	2	7.510271e-01	4.447327e-02	2.740183e+00	2.616875e+02	4.250000e+00	9.528796e+01	1	1
31	2	3	7.342971e-01	1.836970e-16	9.527606e-15	9.456149e-13	1.823193e-14	100	1	1
32	2	1	6.679388e-01	1.243550e-01	8.389668e+00	8.221875e+02	1.225000e+01	7.653061e+01	1	1
